tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1973-580,Australian Open,Grass,64,G,19721226,1,P078,9,,Barry Phillips-Moore,R,173,AUS,35.466,,,S248,,,Frank Sedgman,R,,AUS,45.235,,,6-4 4-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,2,C080,10,,Bob Carmichael,R,183,AUS,32.479,,,B123,,,John Bartlett,R,188,AUS,24.778,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,3,P085,11,,Patrick Proisy,R,180,FRA,23.294,,,D140,,,William Durham,R,,AUS,,,,7-6 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,4,P070,12,,Onny Parun,R,188,NZL,25.7,,,K041,,,Hans Kary,L,,AUT,23.838,,,6-4 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,5,B106,,,Syd Ball,R,188,AUS,22.921,,,F113,,,Neale Fraser,L,,AUS,39.231,,,7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,6,B233,,,Szabolcz Baranyi,R,,HUN,28.903,,,S244,,,Colin Stubs,R,,AUS,31.828,,,6-7 6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,7,C020,,,Ross Case,R,,AUS,21.153,,,K073,,,Paul Kronk,R,,AUS,18.261,,,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,8,C228,,,William Coghlan,R,,AUS,,,,K002,,,Jun Kamiwazumi,R,,JPN,25.238,,,7-6 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,9,C171,,,John Cooper,R,,AUS,26.144,,,C093,,,Dick Crealy,R,,AUS,28.271,,,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,10,D080,,,Patrice Dominguez,L,173,FRA,22.954,,,T007,,,Balazs Taroczy,R,183,HUN,18.634,,,7-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,11,G071,,,Frank Gebert,R,,GER,20.542,,,M281,,,Allan McDonald,R,,AUS,21.823,,,7-6 4-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,12,G074,,,Bob Giltinan,R,,AUS,23.721,,,C100,,,Robert Casey,R,188,AUS,10.278,,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,13,G031,,,Georges Goven,R,173,FRA,24.668,,,K046,,,Nicolas Kelaidis,R,,GRE,23.159,,,6-2 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,14,H041,,,Jean-Louis Haillet,R,,FRA,18.639,,,P148,,,Greg Perkins,R,,AUS,,,,7-5 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,15,K044,,,Chris Kachel,R,,AUS,17.522,,,B224,,,Bill Bowrey,R,,AUS,29.005,,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,16,K105,,,Teimuraz Kakulia,R,,RUS,25.67,,,M194,,,Robert Machan,R,,HUN,,,,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,17,L062,,,Cliff Letcher,R,,AUS,20.879,,,S230,,,Peter Szoke,R,,HUN,25.385,,,6-1 7-5,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,18,M055,,,Karl Meiler,R,178,GER,23.658,,,J029,,,John James,R,183,AUS,21.807,,,5-7 6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,19,N045,,,Wanaro N'Godrella,R,,FRA,23.187,,,D074,,,Phil Dent,R,183,AUS,22.864,,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,20,P180,,,Michael Phillips,R,,AUS,,,,K054,,,Jun Kuki,R,,JPN,26.995,,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,21,P081,,,Hans-Joachim Ploetz,R,,GER,28.832,,,C082,,,Jean-Francois Caujolle,L,,FRA,19.74,,,6-0 3-6 7-5,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,22,S249,,,Max Senior,R,,AUS,,,,W006,,,Kim Warwick,R,183,AUS,20.717,,,6-4 3-6 14-12,3,R64,,,,,,,,,,,,,,,,,,,
1973-580,Australian Open,Grass,64,G,19721226,23,S304,,,John Stephens,R,,AUS,,,,E039,,,Lars Elvstrom,R,,DEN,23.357,,,6-4 3-6 8-6,3,R64,,,,,,,,,,,,,,,,,,,
