tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-7308,Adelaide,Hard,32,A,20040105,1,R583,,WC,Todd Reid,R,180,AUS,19.589,243,,F196,1,,Wayne Ferreira,R,185,RSA,32.307,26,,6-0 6-1,3,R32,35,1,0,31,21,20,8,7,0,0,1,3,33,14,5,6,6,0,5
2004-7308,Adelaide,Hard,32,A,20040105,2,S693,,,Raemon Sluiter,R,185,NED,25.73,59,,C433,,,Guillermo Canas,R,185,ARG,26.111,272,,6-4 6-4,3,R32,88,4,3,79,47,34,19,10,7,7,3,0,59,47,33,6,10,1,3
2004-7308,Adelaide,Hard,32,A,20040105,3,S480,,,Davide Sanguinetti,R,188,ITA,31.362,65,,E155,,Q,Daniel Elsner,R,183,GER,25.002,152,,6-1 6-1,3,R32,42,4,1,41,27,19,8,7,4,5,1,5,38,18,6,5,7,4,10
2004-7308,Adelaide,Hard,32,A,20040105,4,N289,6,,Jarkko Nieminen,L,185,FIN,22.453,36,,M759,,,Wesley Moodie,R,196,RSA,24.89,82,,4-6 7-6(6) 7-5,3,R32,131,1,2,100,59,42,28,17,5,7,15,3,107,78,56,15,17,6,8
2004-7308,Adelaide,Hard,32,A,20040105,5,S681,,,Cyril Saulnier,R,190,FRA,28.389,86,,G569,4,,Robby Ginepri,R,183,USA,21.246,32,,6-3 6-4,3,R32,66,1,1,59,34,26,16,10,2,2,3,2,57,39,27,8,9,2,4
2004-7308,Adelaide,Hard,32,A,20040105,6,R237,,,Greg Rusedski,L,193,GBR,30.33,119,,W367,,Q,Stan Wawrinka,R,183,SUI,18.773,171,,6-4 6-2,3,R32,61,10,3,55,36,30,11,9,2,2,4,3,56,32,22,10,9,2,5
2004-7308,Adelaide,Hard,32,A,20040105,7,H377,,,Dominik Hrbaty,R,183,SVK,26.001,61,,B747,,Q,Julien Benneteau,R,185,FRA,22.042,138,,6-1 6-4,3,R32,55,7,0,49,31,23,15,9,2,2,3,4,52,32,25,5,8,3,6
2004-7308,Adelaide,Hard,32,A,20040105,8,M590,7,,Alberto Martin,R,175,ESP,25.377,54,,A385,,,Mario Ancic,R,196,CRO,19.767,74,,6-3 6-7(6) 7-6(3),3,R32,142,2,5,113,74,50,20,16,3,6,12,4,110,59,44,20,17,3,8
2004-7308,Adelaide,Hard,32,A,20040105,9,D362,5,,Taylor Dent,R,188,USA,22.7,33,,H390,,,Luis Horna,R,180,PER,23.307,64,,6-2 6-3,3,R32,65,8,6,51,22,17,20,9,2,2,2,2,54,40,27,3,8,2,5
2004-7308,Adelaide,Hard,32,A,20040105,10,B804,,,Karol Beck,R,180,SVK,21.758,66,,V303,,,Brian Vahaly,R,183,USA,24.465,75,,6-2 6-2,3,R32,63,4,1,46,25,19,14,8,0,0,0,3,50,27,13,10,8,1,5
