tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-339,Brisbane,Hard,32,A,20160104,298,R975,4,,Milos Raonic,R,196,CAN,25.021,14,2170,TA46,7,,Bernard Tomic,R,193,AUS,23.203,18,1675,7-6(5) 7-6(5),3,SF,107,13,3,79,49,40,19,12,4,4,10,3,84,54,41,16,12,2,2
2016-339,Brisbane,Hard,32,A,20160104,299,F324,1,,Roger Federer,R,185,SUI,34.407,3,8265,TB69,8,,Dominic Thiem,R,,AUT,22.335,20,1600,6-1 6-4,3,SF,60,6,0,49,27,23,12,9,0,1,2,4,55,31,18,9,8,2,6
2016-339,Brisbane,Hard,32,A,20160104,300,R975,4,,Milos Raonic,R,196,CAN,25.021,14,2170,F324,1,,Roger Federer,R,185,SUI,34.407,3,8265,6-4 6-4,3,F,87,6,6,60,34,28,14,10,1,1,7,3,61,34,25,14,10,3,5
2016-451,Doha,Hard,32,A,20160104,270,N409,2,,Rafael Nadal,L,185,ESP,29.588,5,5230,CD85,,,Pablo Carreno Busta,R,,ESP,24.482,67,734,6-7(5) 6-3 6-1,3,R32,120,5,1,80,59,44,13,14,1,2,0,4,82,55,34,11,14,4,9
2016-451,Doha,Hard,32,A,20160104,271,H756,,,Robin Haase,R,190,NED,28.747,66,740,KC56,,Q,Aslan Karatsev,R,,RUS,22.333,195,254,5-7 6-1 7-5,3,R32,139,4,1,102,58,38,25,15,10,13,2,5,108,63,40,21,16,10,16
2016-451,Doha,Hard,32,A,20160104,272,KB54,,,Andrey Kuznetsov,R,185,RUS,24.865,79,663,K771,,WC,Marsel Ilhan,R,190,TUR,28.567,114,520,6-2 6-4,3,R32,64,7,2,55,29,25,13,9,1,2,2,1,51,30,20,5,9,0,4
2016-451,Doha,Hard,32,A,20160104,273,BE90,,,Ricardas Berankis,R,175,LTU,25.539,85,641,SA93,6,,Andreas Seppi,R,190,ITA,31.869,29,1360,3-6 6-1 6-4,3,R32,128,2,1,78,50,31,13,13,4,9,7,3,106,52,27,26,13,12,19
2016-451,Doha,Hard,32,A,20160104,274,ME89,,,Illya Marchenko,R,185,UKR,28.323,94,605,F401,4,,David Ferrer,R,175,ESP,33.758,7,4305,6-7(8) 6-3 6-2,3,R32,137,4,4,102,61,47,22,15,6,7,3,9,92,46,31,23,14,2,6
2016-451,Doha,Hard,32,A,20160104,275,G681,,,Teymuraz Gabashvili,R,188,RUS,30.617,50,863,BA98,,,Simone Bolelli,R,183,ITA,30.24,58,790,4-6 6-4 6-1,3,R32,118,2,3,77,48,36,17,14,5,7,2,1,87,55,36,15,13,5,9
2016-451,Doha,Hard,32,A,20160104,276,M850,,,Paul-Henri Mathieu,R,185,FRA,33.977,95,604,R772,,,Albert Ramos-Vinolas,L,188,ESP,27.964,54,798,6-3 4-6 7-6(7),3,R32,165,2,7,111,72,52,18,16,5,8,8,2,103,67,48,17,15,4,7
2016-451,Doha,Hard,32,A,20160104,277,CA12,7,,Jeremy Chardy,R,188,FRA,28.893,31,1255,AC39,,WC,Mubarak Shannan Zayid,U,,QAT,20.726,1512,3,6-1 6-1,3,R32,46,3,1,34,21,19,6,7,1,2,1,2,54,28,15,7,7,7,13
2016-451,Doha,Hard,32,A,20160104,278,M915,,,Daniel Munoz de la Nava,L,,ESP,33.93,75,681,L397,5,,Feliciano Lopez,L,188,ESP,34.289,17,1690,3-6 7-6(4) 7-5,3,R32,145,4,2,102,70,53,19,16,8,9,24,1,110,73,53,21,17,7,8
2016-451,Doha,Hard,32,A,20160104,279,E831,,Q,Kyle Edmund,R,,GBR,20.988,102,568,K966,,,Martin Klizan,L,190,SVK,26.483,43,980,6-2 6-3,3,R32,70,7,1,49,28,22,11,9,0,1,4,5,55,33,20,7,8,7,11
2016-451,Doha,Hard,32,A,20160104,280,D923,,,Damir Dzumhur,R,172,BIH,23.625,82,649,CF01,,,Marco Cecchinato,R,,ITA,23.261,90,618,6-4 6-2,3,R32,61,2,3,49,33,29,8,9,1,1,5,2,55,35,21,9,9,2,5
2016-451,Doha,Hard,32,A,20160104,281,BA47,3,,Tomas Berdych,R,196,CZE,30.297,6,4620,SC77,,,Sergiy Stakhovsky,R,193,UKR,29.993,62,780,7-5 6-4,3,R32,77,3,2,61,30,26,17,11,1,2,3,0,63,42,30,10,11,2,5
2016-451,Doha,Hard,32,A,20160104,282,MD56,8,,Leonardo Mayer,R,188,ARG,28.641,35,1150,B896,,Q,Benjamin Becker,R,178,GER,34.552,97,591,6-1 6-2,3,R32,64,3,4,57,36,29,9,8,2,2,1,1,45,23,11,10,7,4,8
2016-451,Doha,Hard,32,A,20160104,283,A596,,,Pablo Andujar,R,180,ESP,29.947,64,770,L503,,,Paolo Lorenzi,R,183,ITA,34.053,68,725,6-4 0-6 6-4,3,R32,119,1,2,84,53,35,14,13,4,8,2,3,79,51,39,11,13,1,4
2016-451,Doha,Hard,32,A,20160104,284,V306,,,Fernando Verdasco,L,188,ESP,32.137,49,900,J267,,WC,Malek Jaziri,R,185,TUN,31.956,103,566,7-6(4) 7-6(4),3,R32,116,12,0,77,56,42,11,12,3,5,4,5,97,57,41,17,12,9,11
2016-451,Doha,Hard,32,A,20160104,285,D643,1,,Novak Djokovic,R,188,SRB,28.621,1,16585,BA65,,Q,Dustin Brown,R,196,GER,31.072,118,493,6-2 6-2,3,R32,51,2,0,40,32,23,7,8,1,2,1,4,55,32,18,8,8,7,12
2016-451,Doha,Hard,32,A,20160104,286,N409,2,,Rafael Nadal,L,185,ESP,29.588,5,5230,H756,,,Robin Haase,R,190,NED,28.747,66,740,6-3 6-2,3,R16,65,1,2,53,39,30,9,9,2,2,8,0,47,33,21,4,8,3,6
2016-451,Doha,Hard,32,A,20160104,287,KB54,,,Andrey Kuznetsov,R,185,RUS,24.865,79,663,BE90,,,Ricardas Berankis,R,175,LTU,25.539,85,641,7-6(6) 6-1,3,R16,85,4,4,72,41,25,17,10,1,4,4,2,70,38,21,12,9,5,10
2016-451,Doha,Hard,32,A,20160104,288,ME89,,,Illya Marchenko,R,185,UKR,28.323,94,605,G681,,,Teymuraz Gabashvili,R,188,RUS,30.617,50,863,6-4 6-2,3,R16,78,3,1,51,31,25,13,9,0,0,3,3,58,39,27,8,9,0,3
2016-451,Doha,Hard,32,A,20160104,289,CA12,7,,Jeremy Chardy,R,188,FRA,28.893,31,1255,M850,,,Paul-Henri Mathieu,R,185,FRA,33.977,95,604,6-2 6-4,3,R16,66,12,1,45,32,29,8,9,2,2,1,4,56,29,22,11,9,6,9
2016-451,Doha,Hard,32,A,20160104,290,E831,,Q,Kyle Edmund,R,,GBR,20.988,102,568,M915,,,Daniel Munoz de la Nava,L,,ESP,33.93,75,681,5-7 6-3 7-6(3),3,R16,145,9,0,102,72,50,15,17,2,6,11,3,102,54,41,21,16,5,9
2016-451,Doha,Hard,32,A,20160104,291,BA47,3,,Tomas Berdych,R,196,CZE,30.297,6,4620,D923,,,Damir Dzumhur,R,172,BIH,23.625,82,649,6-0 6-4,3,R16,65,6,2,47,25,19,9,8,0,2,0,3,63,38,16,11,8,7,13
2016-451,Doha,Hard,32,A,20160104,292,MD56,8,,Leonardo Mayer,R,188,ARG,28.641,35,1150,A596,,,Pablo Andujar,R,180,ESP,29.947,64,770,6-2 6-4,3,R16,71,6,1,48,28,26,10,9,0,0,2,0,56,38,25,8,9,2,5
2016-451,Doha,Hard,32,A,20160104,293,D643,1,,Novak Djokovic,R,188,SRB,28.621,1,16585,V306,,,Fernando Verdasco,L,188,ESP,32.137,49,900,6-2 6-2,3,R16,69,2,2,51,34,26,11,8,2,2,4,2,52,33,19,6,8,4,8
2016-451,Doha,Hard,32,A,20160104,294,N409,2,,Rafael Nadal,L,185,ESP,29.588,5,5230,KB54,,,Andrey Kuznetsov,R,185,RUS,24.865,79,663,6-3 5-7 6-4,3,QF,127,3,0,86,56,36,15,16,0,4,8,4,88,47,33,19,15,5,10
2016-451,Doha,Hard,32,A,20160104,295,ME89,,,Illya Marchenko,R,185,UKR,28.323,94,605,CA12,7,,Jeremy Chardy,R,188,FRA,28.893,31,1255,6-3 7-6(3),3,QF,94,4,0,67,36,26,19,11,3,5,12,4,62,45,32,5,10,3,6
2016-451,Doha,Hard,32,A,20160104,296,BA47,3,,Tomas Berdych,R,196,CZE,30.297,6,4620,E831,,Q,Kyle Edmund,R,,GBR,20.988,102,568,6-3 6-2,3,QF,81,7,2,59,30,22,19,9,4,4,1,0,59,39,22,10,8,8,11
2016-451,Doha,Hard,32,A,20160104,297,D643,1,,Novak Djokovic,R,188,SRB,28.621,1,16585,MD56,8,,Leonardo Mayer,R,188,ARG,28.641,35,1150,6-3 7-5,3,QF,93,2,0,57,38,30,7,10,3,5,3,5,65,41,22,10,11,2,7
2016-451,Doha,Hard,32,A,20160104,298,N409,2,,Rafael Nadal,L,185,ESP,29.588,5,5230,ME89,,,Illya Marchenko,R,185,UKR,28.323,94,605,6-3 6-4,3,SF,77,6,0,53,37,33,8,10,1,1,6,1,54,35,27,7,9,5,7
2016-451,Doha,Hard,32,A,20160104,299,D643,1,,Novak Djokovic,R,188,SRB,28.621,1,16585,BA47,3,,Tomas Berdych,R,196,CZE,30.297,6,4620,6-3 7-6(3),3,SF,102,4,1,69,45,35,13,11,3,4,4,4,68,40,28,13,10,3,5
2016-451,Doha,Hard,32,A,20160104,300,D643,1,,Novak Djokovic,R,188,SRB,28.621,1,16585,N409,2,,Rafael Nadal,L,185,ESP,29.588,5,5230,6-1 6-2,3,F,73,4,1,44,33,26,8,8,1,1,3,1,43,28,14,6,7,3,7
2016-891,Chennai,Hard,32,A,20160104,271,RB56,,WC,Ramkumar Ramanathan,R,,IND,21.155,248,209,G676,,,Daniel Gimeno-Traver,R,185,ESP,30.409,98,590,6-2 6-0,3,R32,60,3,0,35,24,20,8,7,0,0,1,3,58,39,20,6,7,5,10
2016-891,Chennai,Hard,32,A,20160104,272,V495,,,Luca Vanni,R,,ITA,30.585,106,552,SL28,,,Jan-Lennard Struff,R,,GER,25.695,107,547,6-4 7-6(5),3,R32,89,11,2,66,37,30,13,11,2,4,4,3,77,49,35,13,11,2,5
2016-891,Chennai,Hard,32,A,20160104,273,BH09,,,Aljaz Bedene,R,181,GBR,26.464,45,939,PD07,7,,Vasek Pospisil,R,193,CAN,25.533,39,1075,7-5 7-6(6),3,R32,106,2,3,75,46,36,16,12,0,1,8,2,74,43,31,18,12,1,3
2016-891,Chennai,Hard,32,A,20160104,275,MH30,,,John Millman,R,183,AUS,26.557,92,611,D864,,,Evgeny Donskoy,R,185,RUS,25.656,91,615,6-7(5) 6-4 7-6(6),3,R32,158,6,5,102,60,40,24,17,4,9,5,1,124,61,37,33,17,6,12
2016-891,Chennai,Hard,32,A,20160104,276,KA00,,,Austin Krajicek,L,,USA,25.552,104,559,R548,,,Rajeev Ram,R,193,USA,31.797,89,623,6-7(0) 6-4 6-4,3,R32,139,9,2,93,62,45,21,16,3,3,11,1,101,68,55,14,16,2,4
2016-891,Chennai,Hard,32,A,20160104,277,CG80,8,,Borna Coric,R,,CRO,19.138,44,941,G710,,,Marcel Granollers,R,190,ESP,29.73,84,645,7-6(5) 2-6 6-4,3,R32,151,3,0,92,61,41,19,15,4,7,5,1,112,73,46,22,15,6,8
2016-891,Chennai,Hard,32,A,20160104,278,MA30,6,,Gilles Muller,L,193,LUX,32.657,38,1105,KE29,,WC,Karen Khachanov,R,,RUS,19.622,152,379,6-7(3) 7-6(4) 6-2,3,R32,135,19,5,98,57,47,28,16,0,0,9,0,107,67,50,24,16,7,9
2016-891,Chennai,Hard,32,A,20160104,279,F586,,Q,Thomas Fabbiano,R,,ITA,26.609,157,362,KC04,,Q,Jozef Kovalik,R,,SVK,23.165,259,203,1-6 6-3 6-4,3,R32,118,0,3,105,78,45,12,13,10,15,4,1,86,63,38,11,13,9,14
2016-891,Chennai,Hard,32,A,20160104,280,R685,,,Lukas Rosol,R,196,CZE,30.448,55,797,G725,,,Santiago Giraldo,R,188,COL,28.104,70,716,6-3 6-4,3,R32,85,10,5,69,37,32,15,10,6,6,3,0,70,45,30,11,9,8,10
2016-891,Chennai,Hard,32,A,20160104,282,G476,5,,Guillermo Garcia-Lopez,R,188,ESP,32.586,27,1430,DA81,,,Taro Daniel,R,,JPN,22.935,96,603,4-6 7-5 6-2,3,R32,140,7,1,90,57,44,18,15,7,9,2,2,106,77,51,10,15,6,10
2016-891,Chennai,Hard,32,A,20160104,283,PC78,,Q,Ante Pavic,R,,CRO,26.828,449,90,A479,,,Nicolas Almagro,R,183,ESP,30.371,73,694,3-6 7-5 7-6(1),3,R32,124,12,2,96,54,44,26,16,3,4,17,1,99,44,34,37,17,3,4
2016-891,Chennai,Hard,32,A,20160104,284,RE44,,WC,Andrey Rublev,R,,RUS,18.207,185,270,D616,,Q,Somdev Devvarman,R,180,IND,30.888,177,284,6-3 3-6 6-3,3,R32,103,0,2,79,48,33,20,14,1,3,7,4,84,51,35,15,13,4,7
2016-891,Chennai,Hard,32,A,20160104,286,RB56,,WC,Ramkumar Ramanathan,R,,IND,21.155,248,209,K596,,LL,Alexander Kudryavtsev,R,183,RUS,30.19,164,321,3-6 6-4 6-4,3,R16,109,9,2,85,57,43,13,15,0,2,5,3,93,57,45,16,14,5,7
2016-891,Chennai,Hard,32,A,20160104,287,BH09,,,Aljaz Bedene,R,181,GBR,26.464,45,939,V495,,,Luca Vanni,R,,ITA,30.585,106,552,5-7 6-3 6-4,3,R16,131,13,2,93,53,44,23,16,6,7,11,2,85,43,36,23,15,2,4
2016-891,Chennai,Hard,32,A,20160104,288,BD06,4,,Roberto Bautista Agut,R,,ESP,27.723,25,1480,MH30,,,John Millman,R,183,AUS,26.557,92,611,6-4 6-1,3,R16,75,1,1,58,34,26,13,9,1,2,2,0,55,37,23,4,8,3,7
2016-891,Chennai,Hard,32,A,20160104,289,CG80,8,,Borna Coric,R,,CRO,19.138,44,941,KA00,,,Austin Krajicek,L,,USA,25.552,104,559,6-2 7-5,3,R16,90,3,1,53,30,24,19,10,1,1,4,1,69,44,27,13,10,7,10
2016-891,Chennai,Hard,32,A,20160104,290,F586,,Q,Thomas Fabbiano,R,,ITA,26.609,157,362,MA30,6,,Gilles Muller,L,193,LUX,32.657,38,1105,6-4 7-5,3,R16,77,0,2,61,43,31,9,11,1,3,14,5,56,38,30,6,11,2,6
2016-891,Chennai,Hard,32,A,20160104,291,PD31,3,,Benoit Paire,R,196,FRA,26.658,19,1633,R685,,,Lukas Rosol,R,196,CZE,30.448,55,797,7-5 7-5,3,R16,84,8,3,68,34,29,15,12,5,8,4,3,81,48,29,13,12,8,13
2016-891,Chennai,Hard,32,A,20160104,292,G476,5,,Guillermo Garcia-Lopez,R,188,ESP,32.586,27,1430,PC78,,Q,Ante Pavic,R,,CRO,26.828,449,90,7-6(5) 6-1,3,R16,85,4,4,81,44,34,19,10,9,9,7,3,53,36,27,8,9,5,7
2016-891,Chennai,Hard,32,A,20160104,293,W367,1,,Stan Wawrinka,R,183,SUI,30.771,4,6865,RE44,,WC,Andrey Rublev,R,,RUS,18.207,185,270,6-3 6-2,3,R16,52,6,1,44,28,23,13,9,0,0,2,2,53,39,23,7,8,6,9
2016-891,Chennai,Hard,32,A,20160104,294,BH09,,,Aljaz Bedene,R,181,GBR,26.464,45,939,RB56,,WC,Ramkumar Ramanathan,R,,IND,21.155,248,209,6-7(5) 6-4 6-3,3,QF,138,9,2,101,63,50,24,16,3,3,6,2,96,60,43,19,15,1,3
2016-891,Chennai,Hard,32,A,20160104,295,CG80,8,,Borna Coric,R,,CRO,19.138,44,941,BD06,4,,Roberto Bautista Agut,R,,ESP,27.723,25,1480,3-6 6-4 7-6(1),3,QF,150,9,2,97,60,43,21,15,5,8,10,5,113,77,52,15,16,3,6
2016-891,Chennai,Hard,32,A,20160104,296,PD31,3,,Benoit Paire,R,196,FRA,26.658,19,1633,F586,,Q,Thomas Fabbiano,R,,ITA,26.609,157,362,6-4 7-5,3,QF,89,14,5,88,39,28,19,11,6,10,0,2,72,57,33,3,11,4,10
2016-891,Chennai,Hard,32,A,20160104,297,W367,1,,Stan Wawrinka,R,183,SUI,30.771,4,6865,G476,5,,Guillermo Garcia-Lopez,R,188,ESP,32.586,27,1430,6-4 6-4,3,QF,77,14,0,51,38,31,8,10,0,1,5,2,74,44,26,16,10,6,9
2016-891,Chennai,Hard,32,A,20160104,298,CG80,8,,Borna Coric,R,,CRO,19.138,44,941,BH09,,,Aljaz Bedene,R,181,GBR,26.464,45,939,7-6(5) 6-7(5) 6-3,3,SF,176,17,1,134,92,66,20,17,8,11,16,0,106,73,52,17,16,9,13
2016-891,Chennai,Hard,32,A,20160104,299,W367,1,,Stan Wawrinka,R,183,SUI,30.771,4,6865,PD31,3,,Benoit Paire,R,196,FRA,26.658,19,1633,6-3 6-4,3,SF,65,6,1,61,37,26,17,10,1,1,2,3,53,29,24,10,9,2,4
2016-891,Chennai,Hard,32,A,20160104,300,W367,1,,Stan Wawrinka,R,183,SUI,30.771,4,6865,CG80,8,,Borna Coric,R,,CRO,19.138,44,941,6-3 7-5,3,F,86,15,3,69,38,34,18,11,5,5,2,1,63,39,27,12,10,1,3
2016-301,Auckland,Hard,32,A,20160111,271,K435,,,Philipp Kohlschreiber,R,178,GER,32.238,34,1185,B896,,Q,Benjamin Becker,R,178,GER,34.571,98,595,7-6(8) 6-3,3,R32,84,4,5,72,38,32,20,11,2,2,8,2,69,50,42,6,10,7,8
2016-301,Auckland,Hard,32,A,20160111,272,D776,,Q,Thiemo de Bakker,R,193,NED,27.31,100,582,R772,,,Albert Ramos-Vinolas,L,188,ESP,27.984,55,798,6-3 6-4,3,R32,66,6,0,45,30,29,11,10,0,0,1,1,57,33,24,10,9,2,4
2016-301,Auckland,Hard,32,A,20160111,273,F510,6,,Fabio Fognini,R,178,ITA,28.635,21,1515,SH90,,,Joao Sousa,R,,POR,26.784,33,1191,6-4 2-6 7-6(3),3,R32,115,5,8,110,56,38,20,15,6,13,6,6,94,47,31,20,15,1,7
2016-301,Auckland,Hard,32,A,20160111,275,Q927,,,Sam Querrey,R,198,USA,28.263,60,785,BH09,,,Aljaz Bedene,R,181,GBR,26.483,49,867,6-7(5) 7-6(10) 2-1 RET,3,R32,115,22,3,91,53,49,18,14,1,2,11,2,98,60,48,20,13,4,5
2016-301,Auckland,Hard,32,A,20160111,276,Y124,,,Donald Young,L,183,USA,26.47,46,907,TA04,,WC,Finn Tearney,R,,NZL,25.29,365,123,6-2 6-3,3,R32,66,5,3,60,33,21,15,9,4,6,1,2,53,31,13,11,8,2,7
2016-301,Auckland,Hard,32,A,20160111,277,BD06,8,,Roberto Bautista Agut,R,,ESP,27.743,25,1480,V708,,,Jiri Vesely,L,,CZE,22.505,42,1057,6-3 7-5,3,R32,76,5,0,67,40,30,17,11,4,5,4,1,52,38,25,6,10,1,4
2016-301,Auckland,Hard,32,A,20160111,278,PD07,,,Vasek Pospisil,R,193,CAN,25.552,39,1075,K336,7,,Ivo Karlovic,R,208,CRO,36.868,23,1485,7-6(4) 7-5,3,R32,87,12,0,65,48,38,14,12,0,0,15,4,73,41,34,17,12,2,3
2016-301,Auckland,Hard,32,A,20160111,279,SM25,,,Jack Sock,R,185,USA,23.296,26,1465,E224,,,Victor Estrella Burgos,R,173,DOM,35.441,56,797,6-0 6-4,3,R32,49,8,2,43,22,20,14,8,0,0,2,6,52,30,19,7,8,3,7
2016-301,Auckland,Hard,32,A,20160111,280,H756,,Q,Robin Haase,R,190,NED,28.767,64,750,A596,,,Pablo Andujar,R,180,ESP,29.966,59,790,6-4 6-1,3,R32,67,4,2,62,39,33,10,9,6,6,0,2,46,28,19,9,8,0,3
2016-301,Auckland,Hard,32,A,20160111,282,PD31,5,,Benoit Paire,R,196,FRA,26.678,18,1703,V576,,WC,Michael Venus,R,,NZL,28.238,679,41,6-4 7-6(4),3,R32,86,11,6,93,42,35,27,11,5,5,3,2,69,41,34,12,11,1,2
