tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1994-7308,Adelaide,Hard,32,A,19940103,1,M099,1,,Thomas Muster,L,180,AUT,26.256,9,,S380,,,Bryan Shelton,R,185,USA,28.033,97,,6-2 6-2,3,R32,73,5,4,48,26,21,13,8,1,1,6,6,64,30,17,15,8,10,14
1994-7308,Adelaide,Hard,32,A,19940103,2,S406,,,Grant Stafford,R,188,RSA,22.606,86,,C001,,WC,Darren Cahill,R,185,AUS,28.255,,,6-3 4-6 6-2,3,R32,101,1,4,89,59,39,16,14,6,9,2,5,72,37,25,17,13,1,6
1994-7308,Adelaide,Hard,32,A,19940103,3,R255,,,Patrick Rafter,R,185,AUS,21.016,66,,D214,,,Martin Damm,R,188,CZE,21.424,80,,6-4 6-3,3,R32,84,6,1,53,34,23,12,9,1,2,2,2,70,39,23,14,10,9,13
1994-7308,Adelaide,Hard,32,A,19940103,4,S321,8,,Brett Steven,R,185,NZL,24.687,43,,B397,,,Byron Black,R,175,ZIM,24.244,84,,6-3 6-2,3,R32,74,3,6,58,37,29,8,9,3,4,0,4,55,34,21,6,8,4,8
1994-7308,Adelaide,Hard,32,A,19940103,5,N025,3,,Karel Novacek,R,190,CZE,28.764,17,,A177,,Q,David Adams,R,188,RSA,23.995,222,,6-4 6-2,3,R32,67,5,2,59,39,31,10,9,2,2,1,5,63,35,24,12,9,2,5
1994-7308,Adelaide,Hard,32,A,19940103,6,K267,,,Yevgeny Kafelnikov,R,190,RUS,19.874,102,,C023,,WC,Pat Cash,R,183,AUS,28.605,,,4-6 6-1 6-3,3,R32,120,5,9,76,39,28,19,13,4,8,5,9,97,44,24,23,13,8,15
1994-7308,Adelaide,Hard,32,A,19940103,7,M408,,,Jamie Morgan,R,185,AUS,22.574,64,,N101,,LL,David Nainkin,R,183,RSA,23.288,163,,6-7(3) 6-3 6-4,3,R32,138,10,7,106,51,38,24,16,6,10,2,5,99,52,32,21,15,7,13
1994-7308,Adelaide,Hard,32,A,19940103,8,R203,,,David Rikl,L,178,CZE,22.85,95,,M012,5,,Amos Mansdorf,R,175,ISR,28.205,25,,6-4 6-4,3,R32,76,5,2,55,34,27,11,10,0,1,2,2,74,48,29,11,10,10,13
1994-7308,Adelaide,Hard,32,A,19940103,9,A176,,Q,Jan Apell,L,183,SWE,24.164,152,,C031,6,,Andrei Chesnokov,R,188,RUS,27.918,27,,6-2 7-5,3,R32,77,6,3,68,39,24,18,10,5,7,1,1,53,31,14,11,10,2,7
1994-7308,Adelaide,Hard,32,A,19940103,10,C328,,,Kenneth Carlsen,L,190,DEN,20.715,92,,L226,,Q,Sebastien Lareau,R,183,CAN,20.687,131,,6-2 7-6(2),3,R32,86,7,3,58,29,26,16,10,0,0,4,6,65,31,20,18,10,3,5
1994-7308,Adelaide,Hard,32,A,19940103,11,B040,,,Christian Bergstrom,R,180,SWE,26.461,52,,G254,,,Andrea Gaudenzi,R,183,ITA,20.43,60,,6-1 6-4,3,R32,79,3,0,59,31,24,16,9,2,2,1,5,53,34,22,7,8,5,8
1994-7308,Adelaide,Hard,32,A,19940103,12,V037,4,,Alexander Volkov,L,188,RUS,26.839,18,,G108,,,Rodolphe Gilbert,L,183,FRA,25.06,81,,6-4 6-2,3,R32,66,6,1,54,36,28,11,9,0,0,4,6,56,28,20,12,9,2,5
1994-7308,Adelaide,Hard,32,A,19940103,13,F164,7,,Richard Fromberg,R,196,AUS,23.685,40,,W023,,WC,Mats Wilander,R,183,SWE,29.366188,330,,6-3 4-6 6-2,3,R32,128,8,1,74,41,27,24,14,0,2,1,4,95,62,40,14,13,8,12
1994-7308,Adelaide,Hard,32,A,19940103,14,R186,,,Guillaume Raoux,R,180,FRA,23.885,85,,E113,,,Thomas Enqvist,R,190,SWE,19.811,88,,6-3 7-6(6),3,R32,88,8,3,70,36,30,18,11,6,8,2,6,63,36,27,10,10,1,4
1994-7308,Adelaide,Hard,32,A,19940103,15,R237,,,Greg Rusedski,L,193,GBR,20.326,50,,T156,,Q,Peter Tramacchi,R,185,AUS,23.154,233,,6-4 6-4,3,R32,83,2,7,62,31,25,20,10,3,3,0,2,69,34,25,18,10,2,4
