tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1993-520,Roland Garros,Clay,128,G,19930524,57,M099,15,,Thomas Muster,L,180,AUT,25.643,16,1500,S055,,,Horst Skoff,R,175,AUT,24.753,73,558,0-6 6-3 6-4 6-2,5,R128,145,9,2,122,79,52,24,17,8,13,5,5,127,77,49,20,16,11,17
1993-337,Vienna,Carpet,32,A,19931018,22,K148,3,,Petr Korda,L,190,CZE,25.736,13,1841,P273,,,David Prinosil,R,185,GER,20.611,60,631,0-6 6-4 6-1,3,R16,91,4,5,92,54,34,16,12,12,16,7,5,61,23,20,14,11,2,6
1993-420,New Haven,Hard,56,A,19930816,11,W212,,WC,Chris Woodruff,R,188,USA,20.619,620,23,J100,,WC,Michael Joyce,R,180,USA,20.537,316,83,0-6 6-4 6-2,3,R64,97,12,3,63,35,25,15,12,1,5,1,4,82,46,30,17,12,7,11
1993-416,Rome Masters,Clay,64,M,19930510,8,M475,8,,Andrei Medvedev,R,193,UKR,18.691,12,1748,S101,,,Jonas Svensson,R,188,SWE,26.552,37,772,0-6 6-4 6-3,3,R64,108,8,0,76,40,28,20,12,2,5,1,3,85,59,41,10,13,8,11
1993-423,Los Angeles,Hard,32,A,19930802,31,K214,4,,Richard Krajicek,R,196,NED,21.656,10,1888,C274,3,,Michael Chang,R,175,USA,21.443,9,1914,0-6 7-6(3) 7-6(5),3,F,159,8,4,101,59,40,26,15,5,8,4,1,108,78,53,21,15,2,2
1993-560,US Open,Hard,128,G,19930830,37,H223,,,Paul Haarhuis,R,188,NED,27.526,56,645,W123,,,David Wheaton,R,193,USA,24.244,45,761,0-6 7-6(8) 6-4 6-4,5,R128,,9,6,135,69,50,30,19,10,17,9,13,149,79,61,21,19,7,13
1993-D022,Davis Cup G2 QF: MAS vs CHN,Hard,4,D,19930205,1,109232,,,Terence Chia,R,,MAS,,,,P263,,,Bing Pan,R,185,CHN,22.968,371,55,1-6 3-6 6-3 RET,5,RR,86,15,3,63,40,35,15,10,4,4,5,3,71,40,31,12,10,4,6
1993-414,Hamburg Masters,Clay,56,M,19930503,34,C031,,,Andrei Chesnokov,R,188,RUS,27.247,74,574,F192,,,Renzo Furlan,R,175,ITA,22.962,42,717,1-6 6-0 6-1,3,R32,87,2,1,48,27,19,12,10,0,3,1,0,60,39,20,8,10,4,10
1993-560,US Open,Hard,128,G,19930830,87,A199,,,Chuck Adams,R,185,USA,22.355,76,545,S101,,,Jonas Svensson,R,188,SWE,26.858,38,865,1-6 6-0 6-2 6-1,5,R64,,4,5,91,47,36,20,15,5,9,4,14,130,56,39,20,15,8,16
1993-403,Miami Masters,Hard,96,M,19930312,36,C031,,,Andrei Chesnokov,R,188,RUS,27.094,65,617,H191,16,,Henrik Holm,R,183,SWE,24.542,20,1287,1-6 6-1 6-3,3,R64,111,1,4,80,44,22,18,11,4,10,9,5,75,32,20,15,12,6,14
1993-560,US Open,Hard,128,G,19930830,61,B053,,,Arnaud Boetsch,R,183,FRA,24.413,25,1118,S321,,,Brett Steven,R,185,NZL,24.342,39,846,1-6 6-1 6-3 6-1,5,R128,,6,4,102,74,57,12,15,9,11,1,9,109,61,37,17,15,8,14
1993-321,Stuttgart Outdoor,Clay,56,A,19930719,46,S351,2,,Michael Stich,R,193,GER,24.75,7,2114,M475,3,,Andrei Medvedev,R,193,UKR,18.883,12,1673,1-6 6-1 6-4,3,SF,88,9,7,74,46,33,10,12,8,12,5,1,70,41,24,14,12,5,10
1993-468,Estoril,Clay,32,A,19930329,20,L206,6,,Magnus Larsson,R,193,SWE,23.012,31,,H223,,,Paul Haarhuis,R,188,NED,27.105,50,,1-6 6-1 7-6(6),3,R16,112,6,0,95,60,42,14,13,6,10,4,2,87,55,35,18,13,8,12
1993-6120,Nice,Clay,32,A,19930412,27,L018,5,,Ivan Lendl,R,188,USA,33.098,8,1959,K148,3,,Petr Korda,L,190,CZE,25.218,5,2452,1-6 6-2 6-0,3,QF,91,0,2,61,35,25,13,10,5,7,1,5,77,38,25,13,11,10,15
1993-439,Umag,Clay,32,A,19930823,30,B428,6,,Alberto Berasategui,R,173,ESP,20.153,61,605,G182,2,,Magnus Gustafsson,R,185,SWE,26.637,21,1198,1-6 6-2 6-3,3,SF,92,0,2,95,72,42,13,12,9,13,0,2,66,50,29,8,12,1,6
1993-418,Washington,Hard,56,A,19930719,6,H256,,,Mauricio Hadad,R,170,COL,21.615,156,263,P014,,Q,Brad Pearce,R,175,USA,27.329,359,64,1-6 6-2 6-4,3,R64,106,3,2,94,59,40,12,13,10,14,2,2,71,40,28,12,12,4,8
1993-429,Stockholm Masters,Carpet,48,M,19931025,43,S351,4,,Michael Stich,R,193,GER,25.018,4,2598,E004,6,,Stefan Edberg,R,188,SWE,27.765,6,2514,1-6 6-2 6-4,3,QF,115,11,2,90,50,38,14,13,5,9,2,5,83,51,30,15,12,10,14
1993-433,Scottsdale,Hard,32,A,19930222,3,Y017,,,Jaime Yzaga,R,170,PER,25.336,61,636,V014,,Q,Christo Van Rensburg,R,185,RSA,30.335,126,343,1-6 6-2 7-5,3,R32,118,3,6,86,49,31,22,13,7,10,3,5,79,50,33,15,14,4,8
1993-404,Indian Wells Masters,Hard,56,M,19930301,22,V037,15,,Alexander Volkov,L,188,RUS,25.996,22,1149,M030,,,Wally Masur,R,180,AUS,29.802,24,1065,1-6 6-2 7-5,3,R64,104,4,3,81,45,29,22,13,5,8,8,2,89,50,32,22,14,3,7
1993-429,Stockholm Masters,Carpet,48,M,19931025,24,B350,5,,Sergi Bruguera,R,188,ESP,22.773,5,2578,H025,,,Jakob Hlasek,R,188,SUI,28.95,39,836,1-6 6-2 7-6(2),3,R32,112,3,0,98,57,33,22,13,5,11,7,4,97,60,39,15,14,5,11
1993-520,Roland Garros,Clay,128,G,19930524,5,R043,,,Derrick Rostagno,R,185,USA,27.578,62,624,K181,,,Nicklas Kulti,R,190,SWE,22.089,36,811,1-6 6-2 7-6(8) 6-2,5,R128,180,8,2,139,109,67,14,18,4,9,2,3,117,82,47,16,17,4,10
1993-319,Kitzbuhel,Clay,48,A,19930802,36,S015,6,,Javier Sanchez,R,178,ESP,25.5,38,815,F165,12,,Marcelo Filippini,R,178,URU,25.996,94,462,1-6 6-3 6-0,3,R16,111,0,6,69,41,30,12,11,2,5,0,1,78,48,21,17,11,4,9
1993-540,Wimbledon,Grass,128,G,19930621,26,G016,,,Brad Gilbert,R,185,USA,31.866,33,860,B040,,,Christian Bergstrom,R,180,SWE,25.925,42,736,1-6 6-3 6-0 6-1,5,R128,,5,7,100,55,42,17,15,3,7,2,7,102,60,31,14,14,8,16
1993-D035,Davis Cup G2 QF: DOM vs PAR,Clay,4,D,19930205,1,108182,,,Ruben Alvarenga,R,,PAR,,483,30,110813,,,Rafael Moreno,U,,DOM,32.548,,,1-6 6-3 6-2 6-4,5,RR,86,15,3,63,40,35,15,10,4,4,5,3,71,40,31,12,10,4,6
1993-615,World Team Cup,Clay,32,A,19930517,,S351,,,Michael Stich,R,,GER,24.578,10,,S424,,,Fabrice Santoro,R,,FRA,20.435,26,,1-6 6-3 6-3,3,RR,197,12,4,111,50,39,30,16,6,10,4,4,124,83,46,20,15,6,12
1993-308,Munich,Clay,32,A,19930426,25,A141,,,Jose Francisco Altur,L,190,ESP,25.09,171,241,B053,8,,Arnaud Boetsch,R,183,FRA,24.068,27,978,1-6 6-3 6-4,3,QF,120,0,1,71,53,38,6,13,2,5,1,4,111,75,52,13,13,9,12
1993-615,World Team Cup,Clay,32,A,19930517,,H025,,,Jakob Hlasek,R,,SUI,28.509,46,,C179,,,Carlos Costa,R,,ESP,25.068,51,,1-6 6-3 6-4,3,RR,197,12,4,111,50,39,30,16,6,10,4,4,124,83,46,20,15,6,12
1993-423,Los Angeles,Hard,32,A,19930802,11,T136,,,Jeff Tarango,L,180,USA,24.698,70,565,B461,,Q,Tony Bujan,R,,USA,,567,27,1-6 6-3 6-4,3,R32,133,4,5,101,58,34,21,13,10,15,2,6,91,33,23,28,13,4,9
1993-325,Palermo,Clay,32,A,19930927,12,P235,,,Stefano Pescosolido,R,185,ITA,22.292,112,391,N025,3,,Karel Novacek,R,190,CZE,28.496,17,1413,1-6 6-3 6-4,3,R32,128,5,4,88,41,29,20,13,4,8,1,1,84,56,33,15,13,3,7
1993-520,Roland Garros,Clay,128,G,19930524,21,V139,,Q,Mario Visconti,R,185,ITA,24.583,191,207,H228,,,Luis Herrera,L,170,MEX,21.741,69,583,1-6 6-3 6-4 1-6 6-3,5,R128,158,5,2,138,90,66,19,21,11,16,3,0,128,82,56,28,21,9,13
1993-520,Roland Garros,Clay,128,G,19930524,89,K190,,,Bernd Karbacher,R,185,GER,25.139,39,748,C274,8,,Michael Chang,R,175,USA,21.251,9,1925,1-6 6-3 6-4 6-2,5,R64,173,8,4,131,80,60,24,17,8,11,3,2,121,85,52,17,17,9,14
1993-560,US Open,Hard,128,G,19930830,62,S080,,,Carl-Uwe Steeb,L,180,GER,25.996,52,669,S331,,,Jason Stoltenberg,R,185,AUS,23.406,44,766,1-6 6-3 6-4 6-2,5,R128,,1,2,95,57,43,22,17,3,5,13,15,155,96,69,20,17,14,18
1993-560,US Open,Hard,128,G,19930830,41,V037,14,,Alexander Volkov,L,188,RUS,26.494,15,1420,S403,,,Jonathan Stark,R,188,USA,22.409,53,664,1-6 6-3 6-4 6-7(7) 6-3,5,R128,25,10,4,171,96,67,43,24,2,6,15,7,154,102,79,24,23,2,7
1993-306,Genova,Clay,32,A,19930614,7,C344,,,Alex Corretja,R,180,ESP,19.176,76,553,B428,,,Alberto Berasategui,R,173,ESP,19.962,91,466,1-6 6-3 7-5,3,R32,118,1,4,78,45,30,17,14,1,5,6,2,90,46,31,26,14,7,11
1993-414,Hamburg Masters,Clay,56,M,19930503,1,F165,,,Marcelo Filippini,R,178,URU,25.747,71,598,N117,,WC,Markus Naewie,R,190,GER,23.318,131,337,1-6 6-3 7-6(6),3,R64,152,0,1,89,66,36,10,14,4,11,0,0,108,70,38,19,14,6,12
1993-419,Indianapolis,Hard,56,A,19930816,16,G016,13,,Brad Gilbert,R,185,USA,32.019,33,949,K023,,,Aaron Krickstein,R,183,USA,26.04,49,702,1-6 6-3 7-6(6),3,R64,144,5,6,100,45,30,31,14,7,11,2,4,97,56,37,23,14,3,6
1993-7309,Lyon,Carpet,32,A,19931018,29,S402,1,,Pete Sampras,R,185,USA,22.185,1,3925,H025,,WC,Jakob Hlasek,R,188,SUI,28.931,46,756,1-6 6-3 7-6(6),3,SF,102,10,4,97,56,40,22,14,5,8,11,6,82,50,41,19,14,1,3
1993-410,Monte Carlo Masters,Clay,56,M,19930419,8,P226,,,Cedric Pioline,R,188,FRA,23.844,29,941,Z037,,Q,Tomas Anzari,R,180,CZE,22.82,325,79,1-6 6-4 6-1,3,R64,117,6,0,81,44,27,18,12,7,11,0,1,64,47,29,7,12,1,6
1993-321,Stuttgart Outdoor,Clay,56,A,19930719,21,N025,4,,Karel Novacek,R,190,CZE,28.304,13,1643,M372,,WC,Alberto Mancini,R,180,ARG,24.164,99,436,1-6 6-4 6-1,3,R32,86,13,5,71,37,31,11,12,3,7,1,2,80,52,32,13,12,9,14
1993-6120,Nice,Clay,32,A,19930412,31,G252,,Q,Marc-Kevin Goellner,R,196,GER,22.554,95,449,L018,5,,Ivan Lendl,R,188,USA,33.098,8,1959,1-6 6-4 6-2,3,F,121,10,1,98,59,41,19,13,6,9,0,2,78,55,36,12,12,9,12
1993-773,Bucharest,Clay,32,A,19930913,28,C260,8,,Andrei Cherkasov,R,180,RUS,23.195,48,742,N099,,LL,Tomas Nydahl,R,185,SWE,25.481,175,230,1-6 6-4 6-2,3,QF,145,7,1,83,53,38,12,13,6,10,1,9,87,50,33,15,12,11,15
1993-505,Santiago,Clay,32,A,19931025,6,C378,,Q,Albert Costa,R,180,ESP,18.335,281,107,D006,,,Franco Davin,L,173,ARG,23.786,111,401,1-6 6-4 6-3,3,R32,92,2,1,72,53,32,16,13,1,5,1,1,75,52,30,14,13,1,5
1993-807,Mexico City,Clay,32,A,19930222,19,L009,,,Leonardo Lavalle,L,188,MEX,25.613,113,383,S380,,,Bryan Shelton,R,185,USA,27.17,123,357,1-6 6-4 7-5,3,R16,142,4,5,90,61,39,11,14,3,9,6,10,99,41,26,29,15,10,16
1993-404,Indian Wells Masters,Hard,56,M,19930301,14,S331,,WC,Jason Stoltenberg,R,185,AUS,22.908,150,283,L014,,,Henri Leconte,L,185,FRA,29.659,64,616,1-6 7-5 6-2,3,R64,114,11,6,99,46,35,24,14,11,15,4,6,77,33,24,21,13,5,9
1993-433,Scottsdale,Hard,32,A,19930222,20,G016,5,,Brad Gilbert,R,185,USA,31.54,27,968,O099,,WC,Alex O'Brien,R,185,USA,22.965,99,422,1-6 7-5 6-3,3,R16,145,4,3,88,49,22,19,14,5,13,0,1,94,60,30,16,14,7,15
1993-D012,Davis Cup G1 SF: BAH vs URU,Hard,4,D,19930326,4,K171,,,Mark Knowles,R,190,BAH,21.547,239,136,P021,,,Diego Perez,R,178,URU,31.113,122,343,1-6 7-5 7-5,3,RR,75,0,0,57,45,32,10,10,1,2,4,2,49,33,21,8,9,1,4
1993-D024,Davis Cup G2 PO: CIV vs POL,Hard,4,D,19930716,1,K067,,,Wojtek Kowalski,R,183,POL,25.755,307,87,107310,,,Jean Nabi,R,,CIV,19.685,933,5,1-6 7-5 7-5 6-3,5,RR,120,2,3,81,47,30,15,12,7,11,4,1,85,49,28,15,13,6,12
1993-426,Durban,Hard,32,A,19930329,23,J084,7,,Lars Jonsson,R,188,SWE,22.754,101,,T125,,,Kenny Thorne,R,188,USA,27.176,139,,1-6 7-5 7-6(1),3,R16,121,1,2,95,62,42,19,15,4,8,15,3,85,48,33,27,16,2,5
1993-301,Auckland,Hard,32,A,19930111,26,M035,5,,Luiz Mattar,R,183,BRA,29.402,45,714,A199,,,Chuck Adams,R,185,USA,21.722,115,375,1-6 7-5 7-6(3),3,QF,141,7,5,103,55,39,23,16,8,13,4,2,101,77,45,15,15,4,7
1993-311,Queen's Club,Grass,56,A,19930607,24,S321,,,Brett Steven,R,185,NZL,24.112,51,683,O099,,,Alex O'Brien,R,185,USA,23.253,84,495,1-6 7-5 8-6,3,R64,151,6,8,100,61,41,16,16,7,12,6,7,122,69,44,26,17,6,11
1993-308,Munich,Clay,32,A,19930426,30,L018,2,,Ivan Lendl,R,188,USA,33.136,8,2108,P226,,,Cedric Pioline,R,188,FRA,23.863,23,1222,1-6 7-6(1) 0-1 RET,3,SF,120,1,3,64,32,20,15,10,6,11,1,3,75,41,24,19,11,10,13
1993-403,Miami Masters,Hard,96,M,19930312,12,F192,,,Renzo Furlan,R,175,ITA,22.809,54,678,N109,,,Diego Nargiso,L,188,ITA,22.982,87,477,1-6 7-6(1) 6-4,3,R128,134,2,3,105,71,43,22,14,9,12,13,5,95,49,36,24,15,5,7
1993-403,Miami Masters,Hard,96,M,19930312,34,P024,,Q,Mikael Pernfors,R,173,SWE,29.645,197,185,S015,31,,Javier Sanchez,R,178,ESP,25.098,40,763,1-6 7-6(1) 7-5,3,R64,135,2,2,94,53,30,24,15,5,10,2,3,112,77,54,14,16,11,15
1993-346,Tampa,Clay,32,A,19930503,23,S380,,,Bryan Shelton,R,185,USA,27.362,83,500,R043,8,,Derrick Rostagno,R,185,USA,27.521,59,624,1-6 7-6(11) 6-2,3,R16,134,12,9,99,58,39,15,13,5,10,3,4,96,60,35,20,14,5,10
1993-6120,Nice,Clay,32,A,19930412,8,B053,6,,Arnaud Boetsch,R,183,FRA,24.03,23,1145,G108,,,Rodolphe Gilbert,L,183,FRA,24.331,92,462,1-6 7-6(4) 6-1,3,R32,123,3,3,69,37,24,19,12,1,4,3,4,99,45,36,20,14,8,12
1993-496,Marseille,Carpet,32,A,19930201,2,P045,,,Gianluca Pozzi,L,180,ITA,27.628,68,574,N109,,,Diego Nargiso,L,188,ITA,22.886,98,426,1-6 7-6(4) 7-6(3),3,R32,139,3,4,92,42,34,24,15,3,8,15,9,117,63,52,21,16,7,10
1993-423,Los Angeles,Hard,32,A,19930802,19,K214,4,,Richard Krajicek,R,196,NED,21.656,10,1888,S331,,,Jason Stoltenberg,R,185,AUS,23.329,60,623,1-6 7-6(5) 6-0,3,R16,123,6,7,89,43,31,24,12,4,7,4,9,79,45,32,16,13,6,10
1993-327,Toulouse,Hard,32,A,19931004,18,B040,,,Christian Bergstrom,R,180,SWE,26.212,52,683,P269,,WC,Leander Paes,R,178,IND,20.298,199,187,1-6 7-6(5) 6-4,3,R16,130,3,6,83,56,37,14,14,2,6,3,7,96,62,39,18,15,3,6
1993-224,Schenectady,Hard,32,A,19930823,10,C252,,,Francisco Clavet,L,183,ESP,24.83,86,509,G108,,,Rodolphe Gilbert,L,183,FRA,24.695,88,502,1-6 7-6(6) 6-1,3,R32,111,0,3,86,55,40,14,12,5,8,6,2,82,39,28,21,14,4,8
1993-425,Barcelona,Clay,56,A,19930405,5,G108,,,Rodolphe Gilbert,L,183,FRA,24.312,83,508,M372,,,Alberto Mancini,R,180,ARG,23.877,41,724,2-0 RET,3,R64,26,2,1,19,8,6,5,2,2,2,0,0,22,17,9,1,1,6,7
1993-315,Newport,Grass,32,A,19930705,4,T168,,,Laurence Tieleman,R,180,ITA,20.638,134,316,M032,8,,Richard Matuszewski,R,188,USA,28.824,107,405,2-1 RET,3,R32,18,0,0,4,1,1,3,2,0,0,0,3,16,10,7,1,2,0,1
1993-D036,Davis Cup G2 SF: ECU vs PUR,Clay,4,D,19930326,2,N016,,,Miguel Nido,R,180,PUR,30.04,394,51,C329,,,Pablo Campana,R,180,ECU,20.263,309,81,2-6 3-6 6-1 6-0 6-1,5,RR,75,0,0,57,45,32,10,10,1,2,4,2,49,33,21,8,9,1,4
1993-D042,Davis Cup G1 PO: FIN vs NOR,Carpet,4,D,19930430,2,110867,,,Anders Haseth,U,,NOR,24.613,,,K297,,,Tuomas Ketola,R,185,FIN,18.177,,,2-6 3-6 6-3 6-2 6-4,5,RR,78,4,0,69,47,36,14,10,5,5,6,0,49,25,22,15,10,1,3
1993-604,Grand Slam Cup,Carpet,16,A,19931207,14,S351,5,,Michael Stich,R,193,GER,25.133,2,3445,E004,2,,Stefan Edberg,R,188,SWE,27.88,5,2571,2-6 3-6 6-3 6-3 6-1,5,SF,91,15,7,73,45,42,15,14,1,2,10,4,83,45,36,17,13,8,11
1993-540,Wimbledon,Grass,128,G,19930621,62,L226,,Q,Sebastien Lareau,R,183,CAN,20.151,179,224,S101,,,Jonas Svensson,R,188,SWE,26.667,36,801,2-6 4-6 7-6(4) 7-6(7) 10-8,5,R128,,11,22,232,119,88,43,26,14,20,6,9,169,104,75,30,25,4,9
1993-807,Mexico City,Clay,32,A,19930222,12,B428,,,Alberto Berasategui,R,173,ESP,19.655,105,408,A034,3,,Jordi Arrese,R,175,ESP,28.485,38,847,2-6 6-1 6-0,3,R32,98,4,5,97,62,42,12,11,11,14,2,3,56,24,13,13,10,3,9
1993-468,Estoril,Clay,32,A,19930329,2,S101,,,Jonas Svensson,R,188,SWE,26.437,67,,M515,,Q,Alejo Mancisidor,R,183,ESP,22.661,252,,2-6 6-1 6-1,3,R32,103,4,1,69,41,28,14,11,4,6,2,4,82,37,25,18,11,5,10
1993-499,Coral Springs,Clay,32,A,19930510,27,K023,,,Aaron Krickstein,R,183,USA,25.771,108,393,P024,,Q,Mikael Pernfors,R,173,SWE,29.818,148,287,2-6 6-1 6-2,3,QF,97,4,4,68,34,27,16,12,3,6,3,5,74,35,21,16,11,6,11
1993-425,Barcelona,Clay,56,A,19930405,35,A034,13,,Jordi Arrese,R,175,ESP,28.6,42,722,C383,,WC,Roberto Carretero,R,178,ESP,17.599,544,25,2-6 6-1 6-3,3,R32,111,1,1,87,54,34,17,12,3,6,3,1,72,49,28,11,12,6,11
1993-409,Atlanta,Clay,32,A,19930426,13,T136,,,Jeff Tarango,L,180,USA,24.43,69,599,K023,8,,Aaron Krickstein,R,183,USA,25.733,94,442,2-6 6-1 6-3,3,R32,99,10,1,76,44,34,15,12,7,10,8,1,77,36,23,18,12,3,8
1993-414,Hamburg Masters,Clay,56,M,19930503,43,L018,3,,Ivan Lendl,R,188,USA,33.155,7,2229,O098,14,,Marcos Ondruska,R,183,RSA,20.372,30,954,2-6 6-1 6-4,3,R16,140,2,3,71,41,27,15,13,5,10,0,1,83,51,26,14,12,9,15
1993-420,New Haven,Hard,56,A,19930816,26,B397,,,Byron Black,R,175,ZIM,23.86,112,391,D214,,,Martin Damm,R,188,CZE,21.04,106,407,2-6 6-1 7-5,3,R32,127,4,3,92,57,37,23,14,7,9,5,3,88,57,40,14,13,5,8
1993-422,Cincinnati Masters,Hard,56,M,19930809,20,M408,,,Jamie Morgan,R,185,AUS,22.171,61,616,K171,,Q,Mark Knowles,R,190,BAH,21.93,170,238,2-6 6-1 7-6(6),3,R64,124,10,4,85,45,36,17,14,3,7,3,5,87,42,28,21,13,4,8
1993-494,Jakarta,Hard,32,A,19930111,31,C274,1,,Michael Chang,R,175,USA,20.887,6,2277,S080,2,,Carl-Uwe Steeb,L,180,GER,25.363,31,899,2-6 6-2 6-1,3,F,122,5,1,76,36,24,22,12,5,8,2,0,75,43,24,13,11,6,11
1993-403,Miami Masters,Hard,96,M,19930312,31,T136,,,Jeff Tarango,L,180,USA,24.296,71,574,E113,,,Thomas Enqvist,R,190,SWE,18.987,67,600,2-6 6-2 6-2,3,R128,90,5,9,77,41,24,17,12,6,11,4,5,76,47,30,6,12,2,9
1993-421,Canada Masters,Hard,56,M,19930726,13,B021,,,Jeremy Bates,R,180,GBR,31.102,144,298,M408,,,Jamie Morgan,R,185,AUS,22.133,53,636,2-6 6-2 6-2,3,R64,107,0,5,80,44,31,16,12,3,7,3,4,72,35,19,17,12,3,9
1993-520,Roland Garros,Clay,128,G,19930524,106,K214,12,,Richard Krajicek,R,196,NED,21.465,13,1580,A034,,,Jordi Arrese,R,175,ESP,28.734,51,682,2-6 6-2 6-2 6-7(6) 6-2,5,R32,180,13,5,144,103,83,23,22,0,2,0,2,141,103,66,21,22,5,11
1993-418,Washington,Hard,56,A,19930719,21,S443,,,Sandon Stolle,R,193,AUS,23.017,141,296,B040,10,,Christian Bergstrom,R,180,SWE,26.001,38,737,2-6 6-2 6-3,3,R64,93,6,7,72,37,27,15,12,1,4,2,2,70,50,34,8,13,1,6
1993-426,Durban,Hard,32,A,19930329,4,R273,,,Joern Renzenbrink,R,196,GER,20.698,157,,V141,8,,Daniel Vacek,R,190,CZE,21.993,104,,2-6 6-2 6-4,3,R32,94,9,6,74,38,29,19,13,4,7,10,2,89,59,39,11,13,6,10
1993-540,Wimbledon,Grass,128,G,19930621,85,F196,13,,Wayne Ferreira,R,185,RSA,21.766,16,1537,C179,,,Carlos Costa,R,183,ESP,25.164,39,757,2-6 6-2 6-7(4) 7-6(4) 8-6,5,R64,,12,3,181,118,91,36,27,5,8,4,11,179,108,89,25,27,4,8
1993-468,Estoril,Clay,32,A,19930329,25,G182,,,Magnus Gustafsson,R,185,SWE,26.234,57,,S101,,,Jonas Svensson,R,188,SWE,26.437,67,,2-6 6-2 7-5,3,QF,126,1,5,89,65,41,9,14,7,11,4,3,93,64,39,14,14,5,10
1993-421,Canada Masters,Hard,56,M,19930726,55,P024,,,Mikael Pernfors,R,173,SWE,30.029,95,447,M442,13,,Todd Martin,R,198,USA,23.05,20,1263,2-6 6-2 7-5,3,F,140,2,1,98,63,42,17,14,7,11,10,0,90,58,38,14,14,3,8
1993-520,Roland Garros,Clay,128,G,19930524,105,C179,,,Carlos Costa,R,183,ESP,25.087,50,684,I034,5,,Goran Ivanisevic,L,193,CRO,21.695,5,2566,2-6 6-2 7-5 6-3,5,R32,166,7,2,129,64,48,38,19,5,7,6,3,139,64,52,32,18,13,17
