tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1999-7308,Adelaide,Hard,32,A,19990104,1,R255,1,,Patrick Rafter,R,185,AUS,26.018,4,3315,S550,,Q,Takao Suzuki,R,175,JPN,22.289,115,415,6-3 6-0,3,R32,54,4,3,55,36,29,9,8,8,8,2,2,36,28,14,4,7,3,7
1999-7308,Adelaide,Hard,32,A,19990104,2,D198,,,Slava Dosedel,R,183,CZE,28.392,64,723,C243,,,Jim Courier,R,185,USA,28.383,77,635,7-5 6-3,3,R32,71,5,0,53,37,29,12,10,1,1,3,2,71,41,31,12,11,5,8
1999-7308,Adelaide,Hard,32,A,19990104,3,N254,,,Jiri Novak,R,190,CZE,23.789,75,669,I052,,,Andrew Ilie,R,180,AUS,22.713,59,757,6-2 6-1,3,R32,45,1,2,41,24,19,11,7,0,0,2,4,47,22,12,8,8,3,8
1999-7308,Adelaide,Hard,32,A,19990104,4,H432,,WC,Lleyton Hewitt,R,180,AUS,17.859,100,482,K316,7,,Nicolas Kiefer,R,183,GER,21.5,35,1007,7-5 6-4,3,R32,86,4,1,68,50,37,11,11,1,1,5,3,74,44,30,17,11,8,10
1999-7308,Adelaide,Hard,32,A,19990104,5,S331,4,,Jason Stoltenberg,R,185,AUS,28.753,27,1280,D357,,,Arnaud Di Pasquale,R,185,FRA,19.896,81,613,6-1 6-4,3,R32,61,7,3,57,32,28,12,9,1,1,2,2,52,25,16,13,8,4,7
1999-7308,Adelaide,Hard,32,A,19990104,6,P045,,,Gianluca Pozzi,L,180,ITA,33.55,61,730,W136,,,Todd Woodbridge,R,178,AUS,27.759,65,722,6-4 6-2,3,R32,69,5,1,49,24,19,17,9,1,2,3,2,62,37,21,12,9,3,7
1999-7308,Adelaide,Hard,32,A,19990104,7,P280,,,Andrei Pavel,R,183,ROU,24.936,68,710,T166,,Q,Mikael Tillstrom,R,185,SWE,26.834,85,588,6-3 6-3,3,R32,68,5,2,54,41,28,8,9,3,4,5,4,79,51,28,12,9,7,11
1999-7308,Adelaide,Hard,32,A,19990104,8,B397,5,,Byron Black,R,175,ZIM,29.246,28,1259,S544,,,Vincent Spadea,R,183,USA,24.463,42,935,1-6 7-6(6) 6-2,3,R32,120,5,4,79,45,35,18,13,3,6,7,0,106,59,42,23,14,5,8
1999-7308,Adelaide,Hard,32,A,19990104,9,C274,6,,Michael Chang,R,175,USA,26.867,29,1242,G379,,Q,Sebastien Grosjean,R,175,FRA,20.602,88,568,6-3 3-6 6-3,3,R32,106,5,2,84,36,30,26,14,7,10,6,3,87,48,33,16,13,5,9
1999-7308,Adelaide,Hard,32,A,19990104,10,D270,,,Scott Draper,L,178,AUS,24.583,51,819,G354,,,Justin Gimelstob,R,196,USA,21.938,80,615,3-6 7-6(6) 6-3,3,R32,129,11,2,103,68,51,15,14,10,13,11,5,108,75,53,13,16,4,8
