tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-339,Brisbane,Hard,32,250,O,20240101,11,P09Z,,,Alexei Popyrin,R,196,AUS,24.408,40,1084,O483,,,Christopher O'Connell,R,183,AUS,29.58,68,780,6-4 6-7(5) 7-6(4),3,R32,185,12,2,107,68,55,23,17,4,5,21,0,127,78,56,26,17,7,9
2024-339,Brisbane,Hard,32,250,O,20240101,12,SX50,,,Roman Safiullin,R,185,RUS,26.401,39,1122,S0S1,3,,Ben Shelton,L,193,USA,21.229,17,2145,6-3 6-7(5) 6-3,3,R32,157,8,6,95,50,44,28,16,5,5,12,6,103,69,53,16,14,9,11
2024-339,Brisbane,Hard,32,250,O,20240101,13,H997,,,Yannick Hanfmann,R,193,GER,32.134,51,914,K0AH,5,,Sebastian Korda,R,196,USA,23.491,24,1530,7-5 6-4,3,R32,96,4,0,65,50,35,9,11,3,4,12,3,72,40,29,14,11,3,6
2024-339,Brisbane,Hard,32,250,O,20240101,14,D994,,Q,James Duckworth,R,183,AUS,31.945,116,573,W09G,,,J.J. Wolf,R,183,USA,25.029,53,910,6-3 6-4,3,R32,63,7,0,52,36,31,11,10,1,1,7,1,44,32,27,4,9,2,4
2024-339,Brisbane,Hard,32,250,O,20240101,15,S0H2,,,Alexander Shevchenko,R,188,KAZ,23.088,48,947,V0DZ,,,Luca Van Assche,R,178,FRA,19.641,90,687,6-3 6-2,3,R32,75,6,0,52,35,26,13,9,2,2,3,1,59,37,21,11,8,4,7
2024-339,Brisbane,Hard,32,250,O,20240101,16,R0DG,1,,Holger Rune,R,188,DEN,20.676,8,3660,PH71,,,Max Purcell,R,185,AUS,25.747,45,1012,4-6 6-4 6-2,3,R32,100,12,0,72,58,43,8,14,3,5,6,3,74,48,35,13,14,2,6
2024-339,Brisbane,Hard,32,250,O,20240101,17,D875,2,,Grigor Dimitrov,R,191,BUL,32.63,14,2570,AE14,,,Daniel Altmaier,R,188,GER,25.303,56,891,6-1 6-2,3,R16,67,6,1,41,26,24,10,8,3,3,3,3,49,28,17,6,7,2,6
2024-339,Brisbane,Hard,32,250,O,20240101,18,H0BH,,WC,Rinky Hijikata,R,178,AUS,22.853,71,744,M0FH,,Q,Tomas Machac,R,183,CZE,23.217,78,722,5-7 6-2 7-6(4),3,R16,148,11,4,104,64,44,23,16,10,13,6,2,89,61,45,12,16,1,5
2024-339,Brisbane,Hard,32,250,O,20240101,19,TC61,,,Jordan Thompson,R,183,AUS,29.7,55,902,HH26,4,,Ugo Humbert,L,188,FRA,25.517,20,1765,W/O,3,R16,0,,,,,,,,,,,,,,,,,,
2024-339,Brisbane,Hard,32,250,O,20240101,20,N409,,WC,Rafael Nadal,L,185,ESP,37.58,672,45,KB95,,WC,Jason Kubler,R,178,AUS,30.62,102,631,6-1 6-2,3,R16,84,4,3,46,30,24,10,8,4,4,1,3,46,35,20,2,7,2,6
2024-339,Brisbane,Hard,32,250,O,20240101,21,A0FC,,,Matteo Arnaldi,R,185,ITA,22.856,44,1021,KI63,,Q,Lukas Klein,R,193,SVK,25.78,170,359,6-4 3-6 7-5,3,R16,124,9,3,80,44,37,21,15,2,4,5,3,87,50,42,17,16,2,5
2024-339,Brisbane,Hard,32,250,O,20240101,22,SX50,,,Roman Safiullin,R,185,RUS,26.401,39,1122,P09Z,,,Alexei Popyrin,R,196,AUS,24.408,40,1084,6-7(9) 6-4 7-6(3),3,R16,174,23,4,121,77,62,26,17,13,14,13,6,113,79,64,15,17,7,9
2024-339,Brisbane,Hard,32,250,O,20240101,23,D994,,Q,James Duckworth,R,183,AUS,31.945,116,573,H997,,,Yannick Hanfmann,R,193,GER,32.134,51,914,4-6 6-1 7-6(2),3,R16,145,22,4,91,66,52,13,15,2,3,15,4,97,56,43,20,14,10,12
2024-339,Brisbane,Hard,32,250,O,20240101,24,R0DG,1,,Holger Rune,R,188,DEN,20.676,8,3660,S0H2,,,Alexander Shevchenko,R,188,KAZ,23.088,48,947,6-4 5-7 6-2,3,R16,147,12,2,91,57,43,22,15,5,6,5,2,108,62,45,23,15,7,10
2024-339,Brisbane,Hard,32,250,O,20240101,25,D875,2,,Grigor Dimitrov,R,191,BUL,32.63,14,2570,H0BH,,WC,Rinky Hijikata,R,178,AUS,22.853,71,744,6-1 6-4,3,QF,78,12,2,50,33,26,12,9,2,2,4,4,57,34,23,8,8,4,7
2024-339,Brisbane,Hard,32,250,O,20240101,26,TC61,,,Jordan Thompson,R,183,AUS,29.7,55,902,N409,,WC,Rafael Nadal,L,185,ESP,37.58,672,45,5-7 7-6(6) 6-3,3,QF,206,8,3,109,67,51,20,17,6,8,7,2,108,79,58,13,16,1,3
2024-339,Brisbane,Hard,32,250,O,20240101,27,SX50,,,Roman Safiullin,R,185,RUS,26.401,39,1122,A0FC,,,Matteo Arnaldi,R,185,ITA,22.856,44,1021,7-6(4) 6-2,3,QF,120,9,3,73,43,36,14,10,2,3,3,2,69,37,27,16,10,5,8
2024-339,Brisbane,Hard,32,250,O,20240101,28,R0DG,1,,Holger Rune,R,188,DEN,20.676,8,3660,D994,,Q,James Duckworth,R,183,AUS,31.945,116,573,6-2 7-6(6),3,QF,105,13,0,65,36,31,17,10,1,1,5,2,77,51,31,16,10,3,5
2024-339,Brisbane,Hard,32,250,O,20240101,29,D875,2,,Grigor Dimitrov,R,191,BUL,32.63,14,2570,TC61,,,Jordan Thompson,R,183,AUS,29.7,55,902,6-3 7-5,3,SF,109,10,3,67,45,39,10,11,6,6,5,1,62,39,24,14,10,5,7
2024-339,Brisbane,Hard,32,250,O,20240101,30,R0DG,1,,Holger Rune,R,188,DEN,20.676,8,3660,SX50,,,Roman Safiullin,R,185,RUS,26.401,39,1122,6-4 7-6(0),3,SF,97,7,4,72,48,39,11,11,1,2,5,5,66,35,31,10,11,5,7
2024-339,Brisbane,Hard,32,250,O,20240101,31,D875,2,,Grigor Dimitrov,R,191,BUL,32.63,14,2570,R0DG,1,,Holger Rune,R,188,DEN,20.676,8,3660,7-6(5) 6-4,3,F,136,8,2,74,52,40,13,11,3,3,9,3,95,58,44,16,11,8,9
2024-9900,United Cup,Hard,18,A,O,20240101,1,RH16,,,Casper Ruud,R,183,NOR,25.027,11,2825,GJ37,,,Tallon Griekspoor,R,188,NED,27.499,23,1640,6-3 6-4,3,RR,71,7,2,54,39,32,7,10,2,3,5,2,52,33,21,11,9,4,7
2024-9900,United Cup,Hard,18,A,O,20240101,2,RH16,,,Casper Ruud,R,183,NOR,25.027,11,2825,CG80,,,Borna Coric,R,188,CRO,27.129,37,1135,6-4 6-1,3,RR,89,7,2,50,32,28,10,9,3,3,3,1,53,38,25,5,8,3,6
2024-9900,United Cup,Hard,18,A,O,20240101,3,CG80,,,Borna Coric,R,188,CRO,27.129,37,1135,GJ37,,,Tallon Griekspoor,R,188,NED,27.499,23,1640,7-6(4) 6-4,3,RR,120,3,2,65,39,30,16,11,2,3,6,5,76,50,31,16,11,3,5
2024-9900,United Cup,Hard,18,A,O,20240101,4,D643,,,Novak Djokovic,R,188,SRB,36.613,1,11245,Z371,,,Zhizhen Zhang,R,193,CHN,27.209,58,885,6-3 6-2,3,RR,72,7,1,46,28,24,12,9,0,0,4,2,57,35,24,7,8,4,7
2024-9900,United Cup,Hard,18,A,O,20240101,5,D643,,,Novak Djokovic,R,188,SRB,36.613,1,11245,L0BV,,,Jiri Lehecka,R,185,CZE,22.146,31,1372,6-1 6-7(3) 6-1,3,RR,136,3,2,80,49,36,19,14,3,5,4,1,75,47,30,9,12,5,11
2024-9900,United Cup,Hard,18,A,O,20240101,6,Z371,,,Zhizhen Zhang,R,193,CHN,27.209,58,885,L0BV,,,Jiri Lehecka,R,185,CZE,22.146,31,1372,5-7 6-3 6-4,3,RR,140,5,3,97,59,42,19,16,7,10,10,1,79,43,33,20,15,6,10
2024-9900,United Cup,Hard,18,A,O,20240101,7,Z355,,,Alexander Zverev,R,198,GER,26.7,7,3985,SU87,,,Lorenzo Sonego,R,191,ITA,28.643,46,990,6-7(5) 6-3 6-4,3,RR,172,7,1,87,64,52,17,16,0,0,7,2,111,70,50,20,15,9,11
2024-9900,United Cup,Hard,18,A,O,20240101,8,Z355,,,Alexander Zverev,R,198,GER,26.7,7,3985,ME82,,,Adrian Mannarino,L,180,FRA,35.507,22,1755,4-6 6-4 6-3,3,RR,145,11,1,91,67,47,16,15,4,5,6,2,81,51,40,15,14,0,2
2024-9900,United Cup,Hard,18,A,O,20240101,9,ME82,,,Adrian Mannarino,L,180,FRA,35.507,22,1755,SU87,,,Lorenzo Sonego,R,191,ITA,28.643,46,990,6-4 6-4,3,RR,109,2,1,62,44,32,13,10,0,0,2,1,62,40,27,11,10,2,4
2024-9900,United Cup,Hard,18,A,O,20240101,10,N771,,,Cameron Norrie,L,188,GBR,28.359,18,1940,DH58,,,Alex de Minaur,R,183,AUS,24.871,12,2740,6-4 2-6 7-6(2),3,RR,140,7,1,89,57,51,12,15,1,3,8,3,81,45,35,23,15,2,3
2024-9900,United Cup,Hard,18,A,O,20240101,11,DH58,,,Alex de Minaur,R,183,AUS,24.871,12,2740,FB98,,,Taylor Fritz,R,196,USA,26.177,10,3100,6-4 6-2,3,RR,89,3,3,57,36,28,12,9,3,3,10,1,59,36,26,9,9,4,7
2024-9900,United Cup,Hard,18,A,O,20240101,12,FB98,,,Taylor Fritz,R,196,USA,26.177,10,3100,N771,,,Cameron Norrie,L,188,GBR,28.359,18,1940,7-6(5) 6-4,3,RR,105,14,0,68,43,33,15,11,1,2,3,1,67,36,29,16,11,3,5
2024-9900,United Cup,Hard,18,A,O,20240101,13,J551,,,Nicolas Jarry,R,201,CHI,28.225,19,1810,D916,,,Steven Diez,R,175,CAN,32.794,314,170,7-5 6-4,3,RR,118,6,0,55,36,31,14,11,0,0,1,2,91,58,37,16,11,2,4
2024-9900,United Cup,Hard,18,A,O,20240101,14,J551,,,Nicolas Jarry,R,201,CHI,28.225,19,1810,S0KT,,,Stefanos Sakellaridis,R,198,GRE,19.299,416,113,6-3 3-6 7-5,3,RR,142,8,0,68,49,41,17,15,0,1,4,1,104,61,43,22,15,10,12
2024-9900,United Cup,Hard,18,A,O,20240101,15,TE51,,,Stefanos Tsitsipas,R,193,GRE,25.388,6,4235,D916,,,Steven Diez,R,175,CAN,32.794,314,170,6-2 6-3,3,RR,77,6,2,51,31,28,9,9,1,1,0,3,48,27,16,11,8,3,6
2024-9900,United Cup,Hard,18,A,O,20240101,16,DH50,,,Alejandro Davidovich Fokina,R,180,ESP,24.575,26,1495,SX91,,,Thiago Seyboth Wild,R,185,BRA,23.811,79,718,6-4 6-0,3,RR,88,4,2,53,38,30,8,8,0,0,4,1,50,27,16,10,8,3,7
2024-9900,United Cup,Hard,18,A,O,20240101,17,HB71,,,Hubert Hurkacz,R,196,POL,26.886,9,3245,SX91,,,Thiago Seyboth Wild,R,185,BRA,23.811,79,718,6-7(4) 6-2 6-3,3,RR,141,10,3,81,52,39,19,14,1,2,6,2,110,82,54,10,15,8,13
2024-9900,United Cup,Hard,18,A,O,20240101,18,DH50,,,Alejandro Davidovich Fokina,R,180,ESP,24.575,26,1495,HB71,,,Hubert Hurkacz,R,196,POL,26.886,9,3245,3-6 6-3 6-4,3,RR,121,1,2,83,49,30,25,14,3,5,9,3,80,60,41,9,14,3,6
2024-9900,United Cup,Hard,18,A,O,20240101,19,Z355,,,Alexander Zverev,R,198,GER,26.7,7,3985,TE51,,,Stefanos Tsitsipas,R,193,GRE,25.388,6,4235,6-4 6-4,3,QF,96,5,0,56,45,34,8,10,2,2,4,1,64,40,34,6,10,6,8
2024-9900,United Cup,Hard,18,A,O,20240101,20,DH58,,,Alex de Minaur,R,183,AUS,24.871,12,2740,D643,,,Novak Djokovic,R,188,SRB,36.613,1,11245,6-4 6-4,3,QF,93,7,2,49,34,33,8,10,0,0,4,1,68,43,30,11,10,3,5
2024-9900,United Cup,Hard,18,A,O,20240101,21,RH16,,,Casper Ruud,R,183,NOR,25.027,11,2825,ME82,,,Adrian Mannarino,L,180,FRA,35.507,22,1755,6-1 6-4,3,QF,76,10,1,50,33,29,9,9,0,0,4,1,49,33,20,7,8,2,5
2024-9900,United Cup,Hard,18,A,O,20240101,22,HB71,,,Hubert Hurkacz,R,196,POL,26.886,9,3245,Z371,,,Zhizhen Zhang,R,193,CHN,27.209,58,885,6-3 6-4,3,QF,82,10,0,65,48,36,9,10,1,1,3,2,55,29,21,14,9,2,4
2024-9900,United Cup,Hard,18,A,O,20240101,23,DH58,,,Alex de Minaur,R,183,AUS,24.871,12,2740,Z355,,,Alexander Zverev,R,198,GER,26.7,7,3985,5-7 6-3 6-4,3,SF,160,4,2,97,62,43,24,16,3,4,10,0,83,57,42,15,15,2,4
2024-9900,United Cup,Hard,18,A,O,20240101,24,HB71,,,Hubert Hurkacz,R,196,POL,26.886,9,3245,ME82,,,Adrian Mannarino,L,180,FRA,35.507,22,1755,6-3 7-5,3,SF,101,15,0,58,36,31,14,11,0,0,1,1,70,45,30,12,10,3,5
2024-9900,United Cup,Hard,18,A,O,20240101,25,Z355,,,Alexander Zverev,R,198,GER,26.7,7,3985,HB71,,,Hubert Hurkacz,R,196,POL,26.886,9,3245,6-7(3) 7-6(6) 6-4,3,F,179,8,1,96,72,62,14,17,0,0,19,1,119,70,54,27,17,6,7
2024-336,Hong Kong,Hard,32,250,O,20240101,1,RH24,,,Emil Ruusuvuori,R,188,FIN,24.75,69,771,BM95,,,Benjamin Bonzi,R,183,FRA,27.562,73,738,6-7(5) 6-2 6-1,3,R32,157,5,4,98,51,33,25,13,4,7,5,2,113,71,44,13,14,17,25
2024-336,Hong Kong,Hard,32,250,O,20240101,2,K09F,,,Pavel Kotov,R,191,RUS,25.12,67,791,BT72,,,Nuno Borges,R,185,POR,26.864,66,799,6-2 6-4,3,R32,88,4,2,57,45,33,6,9,2,3,4,2,65,34,20,15,9,2,6
2024-336,Hong Kong,Hard,32,250,O,20240101,3,M0EJ,6,,Lorenzo Musetti,R,185,ITA,21.832,27,1470,W0BH,,WC,Coleman Wong,R,191,HKG,19.57,253,238,6-4 7-5,3,R32,106,4,2,63,42,32,13,11,2,3,6,4,80,46,32,16,11,5,8
2024-336,Hong Kong,Hard,32,250,O,20240101,4,BD06,,,Roberto Bautista Agut,R,183,ESP,35.715,57,886,M0CI,,,Fabian Marozsan,R,193,HUN,24.233,64,805,6-2 6-3,3,R32,68,3,0,56,38,27,12,9,5,6,7,4,44,30,21,3,8,2,6
2024-336,Hong Kong,Hard,32,250,O,20240101,5,O513,,,Sebastian Ofner,R,191,AUT,27.639,43,1048,MK66,,,Mackenzie McDonald,R,178,USA,28.712,41,1055,6-1 6-2,3,R32,61,6,2,44,27,20,8,8,0,1,0,3,46,30,17,4,7,2,7
2024-336,Hong Kong,Hard,32,250,O,20240101,6,SL28,5,,Jan-Lennard Struff,R,193,GER,33.687,25,1522,C977,,PR,Marin Cilic,R,198,CRO,35.258,674,45,3-6 7-6(4) 7-6(7),3,R32,186,11,4,124,69,49,26,16,6,10,20,12,130,64,49,31,17,7,10
2024-336,Hong Kong,Hard,32,250,O,20240101,7,S0RE,,WC,Juncheng Shang,L,180,CHN,18.91,183,335,DB63,7,,Laslo Djere,R,188,SRB,28.583,33,1285,6-7(5) 6-3 7-6(8),3,R32,171,4,0,96,64,52,19,16,0,2,11,3,122,88,65,11,17,7,11
2024-336,Hong Kong,Hard,32,250,O,20240101,8,V812,,,Botic van de Zandschulp,R,191,NED,28.244,50,930,M0HU,,WC,Shintaro Mochizuki,R,175,JPN,20.583,137,457,7-5 6-1,3,R32,97,3,3,71,42,30,14,10,10,12,1,1,59,26,20,10,9,5,10
2024-336,Hong Kong,Hard,32,250,O,20240101,9,KI95,,,Miomir Kecmanovic,R,183,SRB,24.337,54,905,DA81,,Q,Taro Daniel,R,191,JPN,30.927,75,737,6-3 6-2,3,R32,70,5,1,46,32,25,10,9,1,2,2,1,59,39,24,6,8,3,7
2024-336,Hong Kong,Hard,32,250,O,20240101,10,F0F1,8,,Arthur Fils,R,185,FRA,19.554,36,1158,GH92,,,Borna Gojo,R,196,CRO,25.843,72,744,6-3 4-6 6-1,3,R32,108,2,2,79,48,38,16,13,7,8,9,2,76,47,35,11,13,2,6
2024-336,Hong Kong,Hard,32,250,O,20240101,11,HH06,,Q,Marc-Andrea Huesler,L,196,SUI,27.521,194,312,SS25,,Q,Vitaliy Sachko,R,188,UKR,26.467,169,360,6-4 6-4,3,R32,86,10,1,61,39,28,15,10,4,4,3,2,54,36,28,9,10,1,3
2024-336,Hong Kong,Hard,32,250,O,20240101,12,BI23,,Q,Liam Broady,L,183,GBR,29.99,108,608,CG04,,,Pedro Cachin,R,185,ARG,28.723,70,763,6-4 6-0,3,R32,69,2,2,46,29,21,11,8,2,3,1,1,42,30,13,5,8,2,7
2024-336,Hong Kong,Hard,32,250,O,20240101,13,RH24,,,Emil Ruusuvuori,R,188,FIN,24.75,69,771,KE29,2,,Karen Khachanov,R,198,RUS,27.614,15,2520,7-6(2) 2-6 6-2,3,R16,145,5,3,96,58,41,20,14,5,8,10,0,99,55,37,22,14,5,8
2024-336,Hong Kong,Hard,32,250,O,20240101,14,K09F,,,Pavel Kotov,R,191,RUS,25.12,67,791,M0EJ,6,,Lorenzo Musetti,R,185,ITA,21.832,27,1470,6-4 6-3,3,R16,101,2,4,71,48,38,8,9,4,4,1,0,59,43,29,7,10,1,4
2024-336,Hong Kong,Hard,32,250,O,20240101,15,BD06,,,Roberto Bautista Agut,R,183,ESP,35.715,57,886,C0AU,4,,Francisco Cerundolo,R,185,ARG,25.385,21,1760,7-5 6-3,3,R16,99,2,0,67,47,38,9,11,4,4,6,3,60,36,26,12,10,0,2
2024-336,Hong Kong,Hard,32,250,O,20240101,16,O513,,,Sebastian Ofner,R,191,AUT,27.639,43,1048,SL28,5,,Jan-Lennard Struff,R,193,GER,33.687,25,1522,6-7(4) 7-6(5) 7-6(2),3,R16,167,16,1,123,70,55,29,18,4,6,14,4,131,76,56,29,18,10,12
2024-336,Hong Kong,Hard,32,250,O,20240101,17,S0RE,,WC,Juncheng Shang,L,180,CHN,18.91,183,335,V812,,,Botic van de Zandschulp,R,191,NED,28.244,50,930,6-7(5) 7-6(2) 7-6(2),3,R16,212,2,6,129,70,51,31,18,5,8,13,1,116,72,50,25,18,4,7
2024-336,Hong Kong,Hard,32,250,O,20240101,18,TD51,3,,Frances Tiafoe,R,188,USA,25.947,16,2310,KI95,,,Miomir Kecmanovic,R,183,SRB,24.337,54,905,6-3 7-6(4),3,R16,92,8,1,69,42,37,14,11,3,3,3,1,70,39,28,18,10,2,3
2024-336,Hong Kong,Hard,32,250,O,20240101,19,F0F1,8,,Arthur Fils,R,185,FRA,19.554,36,1158,HH06,,Q,Marc-Andrea Huesler,L,196,SUI,27.521,194,312,7-5 7-5,3,R16,120,3,5,78,51,38,11,12,5,7,9,4,94,55,37,16,12,11,15
2024-336,Hong Kong,Hard,32,250,O,20240101,20,RE44,1,,Andrey Rublev,R,188,RUS,26.198,5,4805,BI23,,Q,Liam Broady,L,183,GBR,29.99,108,608,6-4 7-6(8),3,R16,110,10,3,69,38,31,18,11,1,3,4,2,91,62,43,10,11,7,10
2024-336,Hong Kong,Hard,32,250,O,20240101,21,RH24,,,Emil Ruusuvuori,R,188,FIN,24.75,69,771,K09F,,,Pavel Kotov,R,191,RUS,25.12,67,791,6-3 7-6(4),3,QF,108,5,0,76,44,33,19,11,5,6,3,2,63,45,30,10,10,1,3
2024-336,Hong Kong,Hard,32,250,O,20240101,22,O513,,,Sebastian Ofner,R,191,AUT,27.639,43,1048,BD06,,,Roberto Bautista Agut,R,183,ESP,35.715,57,886,6-4 6-4,3,QF,84,21,0,57,43,35,7,10,0,0,0,2,68,50,35,8,10,4,6
2024-336,Hong Kong,Hard,32,250,O,20240101,23,S0RE,,WC,Juncheng Shang,L,180,CHN,18.91,183,335,TD51,3,,Frances Tiafoe,R,188,USA,25.947,16,2310,6-4 6-4,3,QF,89,3,1,54,25,19,23,10,1,1,12,2,56,34,28,11,10,6,8
2024-336,Hong Kong,Hard,32,250,O,20240101,24,RE44,1,,Andrey Rublev,R,188,RUS,26.198,5,4805,F0F1,8,,Arthur Fils,R,185,FRA,19.554,36,1158,6-4 1-6 6-2,3,QF,112,8,0,65,41,31,15,12,4,6,12,7,92,53,38,15,13,7,10
2024-336,Hong Kong,Hard,32,250,O,20240101,25,RH24,,,Emil Ruusuvuori,R,188,FIN,24.75,69,771,O513,,,Sebastian Ofner,R,191,AUT,27.639,43,1048,4-6 7-5 6-3,3,SF,132,9,1,88,60,48,16,16,2,4,11,1,100,56,40,22,15,9,12
2024-336,Hong Kong,Hard,32,250,O,20240101,26,RE44,1,,Andrey Rublev,R,188,RUS,26.198,5,4805,S0RE,,WC,Juncheng Shang,L,180,CHN,18.91,183,335,4-6 6-2 6-3,3,SF,129,12,1,98,55,38,29,14,13,14,4,3,78,45,27,19,13,5,8
2024-336,Hong Kong,Hard,32,250,O,20240101,27,RE44,1,,Andrey Rublev,R,188,RUS,26.198,5,4805,RH24,,,Emil Ruusuvuori,R,188,FIN,24.75,69,771,6-4 6-4,3,F,77,5,0,58,40,29,14,10,1,1,5,4,62,39,26,12,10,5,7
2024-8998,Adelaide,Hard,32,250,O,20240108,1,A0FC,,,Matteo Arnaldi,R,185,ITA,22.875,41,1062,Z419,,LL,Bernabe Zapata Miralles,R,183,ESP,26.987,77,715,6-4 6-3,3,R32,101,1,4,59,26,17,22,10,0,2,1,1,71,49,25,11,9,6,10
2024-8998,Adelaide,Hard,32,250,O,20240108,2,L987,,,Dusan Lajovic,R,183,SRB,33.525,52,914,KD46,,WC,Thanasi Kokkinakis,R,193,AUS,27.745,68,792,3-6 6-1 6-4,3,R32,131,3,0,84,62,41,14,13,4,6,4,4,81,56,36,10,13,5,9
2024-8998,Adelaide,Hard,32,250,O,20240108,3,L0BV,7,,Jiri Lehecka,R,185,CZE,22.166,32,1337,W09E,,Q,Adam Walton,R,183,AUS,24.728,176,348,6-1 6-3,3,R32,70,9,3,51,25,21,14,8,4,4,4,0,51,35,23,3,8,5,9
2024-8998,Adelaide,Hard,32,250,O,20240108,4,SU87,,,Lorenzo Sonego,R,191,ITA,28.663,46,990,H997,,,Yannick Hanfmann,R,193,GER,32.153,49,929,7-5 2-6 7-6(9),3,R32,172,14,2,103,76,64,8,16,2,4,5,0,111,71,50,27,16,3,4
2024-8998,Adelaide,Hard,32,250,O,20240108,5,O483,,WC,Christopher O'Connell,R,183,AUS,29.599,71,780,RC91,,Q,Arthur Rinderknech,R,196,FRA,28.463,97,626,6-4 6-4,3,R32,87,9,2,50,31,29,10,10,0,1,10,2,69,49,34,6,10,2,5
2024-8998,Adelaide,Hard,32,250,O,20240108,6,S0H2,,,Alexander Shevchenko,R,188,KAZ,23.107,48,961,EA24,6,,Tomas Martin Etcheverry,R,196,ARG,24.476,30,1375,7-6(4) 4-6 7-5,3,R32,176,5,4,117,72,50,19,17,9,14,9,2,110,73,50,16,17,6,11
2024-8998,Adelaide,Hard,32,250,O,20240108,7,BK92,8,,Alexander Bublik,R,196,KAZ,26.56,31,1369,M0OQ,,LL,James McCabe,R,188,AUS,20.512,278,207,6-2 6-3,3,R32,77,2,5,48,29,25,8,8,2,3,1,1,56,29,12,16,9,1,6
2024-8998,Adelaide,Hard,32,250,O,20240108,8,E687,,,Daniel Evans,R,175,GBR,33.629,40,1096,H0BH,,WC,Rinky Hijikata,R,178,AUS,22.872,70,782,6-3 6-4,3,R32,98,5,2,57,36,31,12,10,2,2,4,5,69,41,27,13,9,9,11
