tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2020-8888,ATP Cup,Hard,24,A,20200103,1,D632,,,Steve Darcis,R,175,BEL,35.808,157,332,CJ60,,,Alexandr Cozbinov,R,188,MDA,24.684,,,6-4 6-7(4) 7-5,3,RR,190,8,2,113,66,43,21,17,8,14,2,2,116,72,42,18,17,6,14
2020-8888,ATP Cup,Hard,24,A,20200103,2,GB88,,,David Goffin,R,180,BEL,29.073,11,2335,A829,,,Radu Albot,R,175,MDA,30.144,46,1067,6-4 6-1,3,RR,82,6,3,54,30,22,15,8,5,5,3,2,63,39,23,10,9,7,11
2020-8888,ATP Cup,Hard,24,A,20200103,3,N771,,,Cameron Norrie,L,188,GBR,24.364,53,975,KC33,,,Dimitar Kuzmanov,R,183,BUL,26.434,423,80,6-2 3-6 6-2,3,RR,119,8,5,60,40,33,7,12,2,5,4,2,82,53,32,12,13,4,10
2020-8888,ATP Cup,Hard,24,A,20200103,4,D875,,,Grigor Dimitrov,R,191,BUL,28.635,20,1747,E687,,,Daniel Evans,R,175,GBR,29.615,42,1124,2-6 6-4 6-1,3,RR,136,3,4,81,50,29,19,13,3,7,1,0,83,53,32,13,12,3,8
2020-8888,ATP Cup,Hard,24,A,20200103,5,FB98,,,Taylor Fritz,R,196,USA,22.182,32,1315,DC76,,,Viktor Durasovic,R,185,NOR,22.793,332,117,6-2 6-2,3,RR,61,11,2,39,23,22,11,8,1,1,3,1,57,32,18,10,8,7,11
2020-8888,ATP Cup,Hard,24,A,20200103,6,RH16,,,Casper Ruud,R,183,NOR,21.032,54,956,I186,,,John Isner,R,208,USA,34.689,19,1770,6-7(3) 7-6(10) 7-5,3,RR,163,4,0,105,80,69,18,18,1,1,33,2,123,90,77,13,18,5,6
2020-8888,ATP Cup,Hard,24,A,20200103,7,KE29,,,Karen Khachanov,R,198,RUS,23.619,17,1840,TA12,,,Stefano Travaglia,R,185,ITA,28.016,84,637,7-5 6-3,3,RR,88,6,1,65,46,36,8,11,1,3,5,3,58,30,22,11,10,1,5
2020-8888,ATP Cup,Hard,24,A,20200103,8,MM58,,,Daniil Medvedev,R,198,RUS,23.893,5,5705,F510,,,Fabio Fognini,R,178,ITA,32.613,12,2290,1-6 6-1 6-3,3,RR,107,6,4,58,32,24,15,11,0,2,4,2,94,57,34,16,12,14,18
2020-8888,ATP Cup,Hard,24,A,20200103,9,AG37,,,Felix Auger-Aliassime,R,193,CAN,19.403,21,1636,PM13,,,Michail Pervolarakis,R,193,GRE,23.576,487,62,6-1 6-3,3,RR,69,5,4,42,26,22,10,8,0,0,0,1,46,18,12,12,8,6,10
2020-8888,ATP Cup,Hard,24,A,20200103,10,SU55,,,Denis Shapovalov,L,185,CAN,20.72,15,2050,TE51,,,Stefanos Tsitsipas,R,193,GRE,21.394,6,5300,7-6(4) 7-6(6),3,RR,123,12,4,92,61,48,17,12,4,4,3,3,75,47,40,17,12,1,1
2020-8888,ATP Cup,Hard,24,A,20200103,11,KE17,,,Nick Kyrgios,R,193,AUS,24.687,30,1395,SL28,,,Jan-Lennard Struff,R,193,GER,29.692,35,1245,7-6(4) 6-4,3,RR,72,20,1,63,46,40,11,11,0,0,15,3,57,38,36,10,11,0,1
2020-8888,ATP Cup,Hard,24,A,20200103,12,DH58,,,Alex de Minaur,R,183,AUS,20.876,18,1775,Z355,,,Alexander Zverev,R,198,GER,22.705,7,3345,4-6 7-6(3) 6-2,3,RR,164,2,0,101,77,52,14,15,7,10,10,14,106,69,52,12,15,8,12
2020-8888,ATP Cup,Hard,24,A,20200103,13,PC11,,,Guido Pella,L,183,ARG,29.632,25,1530,MQ75,,,Kamil Majchrzak,R,183,POL,23.973,101,575,6-2 2-6 6-2,3,RR,124,9,3,72,32,26,20,12,4,7,3,3,81,40,28,16,12,10,15
2020-8888,ATP Cup,Hard,24,A,20200103,14,HB71,,,Hubert Hurkacz,R,196,POL,22.891,37,1198,SM37,,,Diego Schwartzman,R,170,ARG,27.381,14,2125,4-6 6-2 6-3,3,RR,138,18,3,95,66,51,11,14,5,6,1,3,90,48,34,21,13,2,5
2020-8888,ATP Cup,Hard,24,A,20200103,15,C977,,,Marin Cilic,R,198,CRO,31.264,39,1165,DB59,,,Dennis Novak,R,183,AUT,26.349,108,524,6-7(4) 6-4 6-4,3,RR,146,15,3,94,58,48,23,16,2,2,11,2,103,65,46,24,16,3,5
2020-8888,ATP Cup,Hard,24,A,20200103,16,CG80,,,Borna Coric,R,188,CRO,23.135,28,1415,TB69,,,Dominic Thiem,R,185,AUT,26.333,4,5825,7-6(4) 2-6 6-3,3,RR,162,5,2,107,62,45,20,15,8,12,13,8,92,55,44,13,14,6,9
2020-8888,ATP Cup,Hard,24,A,20200103,17,SC47,,,Go Soeda,R,178,JPN,35.326,121,461,CC98,,,Martin Cuevas,R,191,URU,27.97,523,52,6-1 6-3,3,RR,77,0,1,41,36,29,4,8,0,0,5,2,65,41,24,9,8,4,8
2020-8888,ATP Cup,Hard,24,A,20200103,18,N732,,,Yoshihito Nishioka,L,170,JPN,24.268,73,764,C882,,,Pablo Cuevas,R,180,URU,34.004,45,1097,6-0 6-1,3,RR,54,1,2,37,23,18,10,7,0,0,0,0,36,26,9,2,6,1,6
2020-8888,ATP Cup,Hard,24,A,20200103,19,BD06,,,Roberto Bautista Agut,R,183,ESP,31.721,9,2540,MN23,,,Aleksandre Metreveli,R,183,GEO,26.398,679,29,6-0 6-0,3,RR,72,1,0,30,18,15,10,6,1,1,5,2,67,41,20,7,6,8,14
2020-8888,ATP Cup,Hard,24,A,20200103,20,N409,,,Rafael Nadal,L,185,ESP,33.585,1,9985,BG23,,,Nikoloz Basilashvili,R,185,GEO,27.86,26,1450,6-3 7-5,3,RR,109,2,2,56,35,26,12,11,2,5,4,5,77,37,23,16,10,5,10
2020-8888,ATP Cup,Hard,24,A,20200103,21,PD31,,,Benoit Paire,R,196,FRA,30.656,24,1538,J551,,,Nicolas Jarry,R,201,CHI,24.23,77,695,6-7(3) 6-3 6-3,3,RR,132,13,9,105,50,40,26,15,9,11,12,2,96,64,41,16,15,5,10
2020-8888,ATP Cup,Hard,24,A,20200103,22,MC65,,,Gael Monfils,R,193,FRA,33.339,10,2530,GD64,,,Cristian Garin,R,185,CHI,23.595,33,1297,6-3 7-5,3,RR,79,11,6,66,43,35,10,11,3,4,4,2,53,29,22,11,10,1,4
2020-8888,ATP Cup,Hard,24,A,20200103,23,L987,,,Dusan Lajovic,R,183,SRB,29.511,34,1296,HG86,,,Lloyd Harris,R,193,RSA,22.856,99,576,3-6 7-6(4) 6-3,3,RR,135,1,1,87,60,44,17,16,0,3,15,5,96,63,46,13,14,6,8
2020-8888,ATP Cup,Hard,24,A,20200103,24,D643,,,Novak Djokovic,R,188,SRB,32.619,2,9145,A678,,,Kevin Anderson,R,203,RSA,33.629,91,610,7-6(5) 7-6(6),3,RR,139,10,1,74,55,43,13,12,3,4,17,3,105,71,52,13,12,7,8
2020-8888,ATP Cup,Hard,24,A,20200103,25,KC33,,,Dimitar Kuzmanov,R,183,BUL,26.434,423,80,CJ60,,,Alexandr Cozbinov,R,188,MDA,24.684,,,6-1 7-5,3,RR,108,6,2,69,45,30,14,10,4,6,2,1,64,45,23,7,9,3,8
2020-8888,ATP Cup,Hard,24,A,20200103,26,D875,,,Grigor Dimitrov,R,191,BUL,28.635,20,1747,A829,,,Radu Albot,R,175,MDA,30.144,46,1067,6-2 6-3,3,RR,83,5,8,57,35,30,9,9,4,5,0,2,50,24,16,10,8,2,6
2020-8888,ATP Cup,Hard,24,A,20200103,27,D632,,,Steve Darcis,R,175,BEL,35.808,157,332,N771,,,Cameron Norrie,L,188,GBR,24.364,53,975,6-2 6-4,3,RR,72,5,1,46,32,27,7,9,0,1,2,1,51,36,19,9,9,4,8
2020-8888,ATP Cup,Hard,24,A,20200103,28,TA12,,,Stefano Travaglia,R,185,ITA,28.016,84,637,DC76,,,Viktor Durasovic,R,185,NOR,22.793,332,117,6-1 6-1,3,RR,56,5,1,36,17,15,13,7,0,0,3,1,44,21,9,9,7,3,8
2020-8888,ATP Cup,Hard,24,A,20200103,29,RH16,,,Casper Ruud,R,183,NOR,21.032,54,956,F510,,,Fabio Fognini,R,178,ITA,32.613,12,2290,6-2 6-2,3,RR,66,2,1,46,35,28,6,8,0,0,1,3,47,22,13,10,8,5,9
2020-8888,ATP Cup,Hard,24,A,20200103,30,KE29,,,Karen Khachanov,R,198,RUS,23.619,17,1840,FB98,,,Taylor Fritz,R,196,USA,22.182,32,1315,3-6 7-5 6-1,3,RR,111,12,1,75,54,46,7,14,4,6,11,6,89,53,42,11,14,3,7
2020-8888,ATP Cup,Hard,24,A,20200103,31,MM58,,,Daniil Medvedev,R,198,RUS,23.893,5,5705,I186,,,John Isner,R,208,USA,34.689,19,1770,6-3 6-1,3,RR,60,6,0,46,27,22,13,8,2,2,4,1,44,27,14,9,8,3,7
2020-8888,ATP Cup,Hard,24,A,20200103,32,MH30,,,John Millman,R,183,AUS,30.554,48,1026,AG37,,,Felix Auger-Aliassime,R,193,CAN,19.403,21,1636,6-2 6-4,3,RR,101,1,1,68,41,25,18,9,8,9,5,1,55,33,21,8,9,3,7
2020-8888,ATP Cup,Hard,24,A,20200103,33,DH58,,,Alex de Minaur,R,183,AUS,20.876,18,1775,SU55,,,Denis Shapovalov,L,185,CAN,20.72,15,2050,6-7(6) 6-4 6-2,3,RR,180,4,2,118,76,49,23,15,14,16,9,7,110,64,41,24,15,9,14
