tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2003-7308,Adelaide,Hard,32,A,20021230,1,S568,,,Franco Squillari,L,183,ARG,27.357,79,,F196,1,,Wayne Ferreira,R,185,RSA,31.291,39,,7-6(4) 6-2,3,R32,90,5,4,71,33,25,21,10,6,7,6,2,81,41,29,17,10,4,7
2003-7308,Adelaide,Hard,32,A,20021230,2,K214,,,Richard Krajicek,R,196,NED,31.066,112,,D270,,WC,Scott Draper,L,178,AUS,28.569,137,,7-6(4) 6-4,3,R32,60,16,3,66,40,32,20,11,3,3,3,0,56,39,32,12,11,1,2
2003-7308,Adelaide,Hard,32,A,20021230,3,V303,,,Brian Vahaly,R,183,USA,23.45,102,,K612,,WC,Adam Kennedy,U,,AUS,19.888,484,,4-6 6-2 6-0,3,R32,65,2,1,71,50,31,14,12,1,3,11,9,83,44,27,15,12,4,10
2003-7308,Adelaide,Hard,32,A,20021230,4,S544,8,,Vincent Spadea,R,183,USA,28.449,67,,R583,,WC,Todd Reid,R,180,AUS,18.574,319,,3-6 6-3 6-3,3,R32,69,14,10,77,33,24,22,13,4,8,1,2,96,62,40,11,14,5,11
2003-7308,Adelaide,Hard,32,A,20021230,5,V309,,Q,Kristof Vliegen,R,193,BEL,20.523,164,,E113,3,,Thomas Enqvist,R,190,SWE,28.799,44,,3-6 6-4 6-3,3,R32,93,7,4,78,52,37,17,14,2,4,5,4,80,49,36,16,14,0,3
2003-7308,Adelaide,Hard,32,A,20021230,6,P398,,Q,Arvind Parmar,R,193,GBR,24.775,170,,L336,,,Harel Levy,R,185,ISR,24.402,252,,6-7(5) 6-4 6-1,3,R32,145,4,3,96,64,43,24,15,1,2,3,0,96,58,38,22,14,9,13
2003-7308,Adelaide,Hard,32,A,20021230,7,G628,,Q,Richard Gasquet,R,185,FRA,16.534,161,,D357,,,Arnaud Di Pasquale,R,185,FRA,23.882,98,,3-6 6-3 6-4,3,R32,127,5,4,90,45,34,26,14,7,9,9,5,90,47,31,24,14,3,6
2003-7308,Adelaide,Hard,32,A,20021230,8,M590,6,,Alberto Martin,R,175,ESP,24.361,61,,M762,,,Jurgen Melzer,L,183,AUT,21.607,91,,6-1 6-3,3,R32,64,0,4,62,44,33,9,8,7,7,2,4,48,33,21,4,8,5,9
2003-7308,Adelaide,Hard,32,A,20021230,9,Z073,5,,Mariano Zabaleta,R,183,ARG,24.835,53,,W300,,,Alexander Waske,R,188,GER,27.751,122,,6-1 6-4,3,R32,54,6,0,42,25,24,9,9,0,1,4,1,45,24,13,10,8,5,9
2003-7308,Adelaide,Hard,32,A,20021230,10,V232,,,Martin Verkerk,R,196,NED,24.164,86,,S963,,Q,Florent Serra,R,180,FRA,21.834,202,,6-3 6-4,3,R32,75,10,2,50,35,30,8,10,0,1,2,2,76,48,31,11,9,2,5
