tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1980-D043,Davis Cup WG SF: MEX vs VEN,Clay,4,D,19791207,1,L057,,,Marcelo Lara,R,,MEX,32.172,260,31,H064,,,Humphrey Hose,R,,VEN,32.594,,,6-3 3-6 6-3 8-6,5,RR,,,,,,,,,,,,,,,,,,,
1980-D043,Davis Cup WG SF: MEX vs VEN,Clay,4,D,19791207,2,R065,,,Raul Ramirez,R,183,MEX,26.464,39,305,A061,,,Jorge Andrew,R,180,VEN,28.096,306,39,6-2 8-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,
1980-D043,Davis Cup WG SF: MEX vs VEN,Clay,4,D,19791207,3,L057,,,Marcelo Lara,R,,MEX,32.172,260,31,A061,,,Jorge Andrew,R,180,VEN,28.096,306,39,6-4 3-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1980-D043,Davis Cup WG SF: MEX vs VEN,Clay,4,D,19791207,4,H064,,,Humphrey Hose,R,,VEN,32.594,,,O052,,,Javier Ordaz,R,,MEX,,,,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1980-D011,Davis Cup SAM SF: BRA vs CHI,,4,D,19791214,1,K036,,,Thomaz Koch,L,,BRA,34.593,84,125,F024,,,Jaime Fillol Sr.,R,180,CHI,33.53,121,167,7-5 6-3 1-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,
1980-D011,Davis Cup SAM SF: BRA vs CHI,,4,D,19791214,2,G015,,,Hans Gildemeister,R,180,CHI,23.844,14,406,K009,,,Carlos Kirmayr,R,173,BRA,29.224,56,272,6-4 6-2 2-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,
1980-D011,Davis Cup SAM SF: BRA vs CHI,,4,D,19791214,3,K009,,,Carlos Kirmayr,R,173,BRA,29.224,56,272,A002,,,Ricardo Acuna,R,175,CHI,21.916,310,19,6-3 6-1 5-7 7-5,5,RR,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,1,P026,1,,Henry Pfister,R,193,USA,26.226,41,388,F028,,,John Fitzgerald,R,183,AUS,19.006,301,21,5-7 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,2,K073,3,,Paul Kronk,R,,AUS,25.273,132,126,D142,,,Phil Davies,R,,AUS,,331,17,6-3 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,3,E005,4,,Mark Edmondson,R,185,AUS,25.509,78,217,W016,,,Greg Whitecross,R,185,AUS,18.795,301,21,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,4,D071,,,Christofer Delaney,R,,USA,22.459,96,88,D040,5,,Brad Drewett,L,185,AUS,21.451,83,169,7-6 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,5,M118,6,,Raymond Moore,R,183,RSA,33.352,92,211,G084,,,Brad Guan,R,,AUS,21.476,384,11,6-3 5-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,6,B106,7,,Syd Ball,R,188,AUS,29.933,202,48,F002,,,Charlie Fancutt,R,178,AUS,20.539,239,36,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,7,M136,8,,John Marks,R,,AUS,27.058,315,42,M133,,,Warren Maher,R,,AUS,22.957,106,122,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,8,B204,,,Rohun Beven,R,,GBR,22.275,350,14,S141,,,Dave Siegler,R,,USA,18.585,154,67,6-2 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,9,C164,,,Jeremy Cohen,R,,USA,,290,23,L062,,,Cliff Letcher,R,,AUS,27.89,251,39,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,10,F070,,,Rick Fisher,R,,USA,28.758,146,80,M122,,,Bill Maze,R,,USA,23.89,129,75,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,11,G019,,,Shlomo Glickstein,R,188,ISR,21.982,153,62,C079,,,Peter Campbell,R,,AUS,29.139,235,47,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,12,H001,,,Wayne Hampson,R,183,AUS,22.355,373,12,J029,,,John James,R,183,AUS,28.819,91,167,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,13,K044,,,Chris Kachel,R,,AUS,24.534,77,126,F242,,,Harry Fritz,R,,CAN,28.862,261,34,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,14,P073,,,Wayne Pascoe,R,,AUS,24.701,552,3,J014,,,Chris Johnstone,R,175,AUS,19.217,339,16,6-2 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,15,R072,,,Terry Rocavert,R,180,AUS,25.194,147,90,P076,,,Glenn Petrovic,R,,USA,22.828,199,49,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,16,V008,,,Robert Van't Hof,R,193,USA,20.726,170,56,E066,,,Ernie Ewert,R,,AUS,25.572,225,40,3-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,17,R072,,,Terry Rocavert,R,180,AUS,25.194,147,90,P026,1,,Henry Pfister,R,193,USA,26.226,41,388,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,18,B106,7,,Syd Ball,R,188,AUS,29.933,202,48,K073,3,,Paul Kronk,R,,AUS,25.273,132,126,6-2 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,19,G019,,,Shlomo Glickstein,R,188,ISR,21.982,153,62,E005,4,,Mark Edmondson,R,185,AUS,25.509,78,217,6-7 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,20,M118,6,,Raymond Moore,R,183,RSA,33.352,92,211,C164,,,Jeremy Cohen,R,,USA,,290,23,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,21,M136,8,,John Marks,R,,AUS,27.058,315,42,B204,,,Rohun Beven,R,,GBR,22.275,350,14,6-1 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,22,F070,,,Rick Fisher,R,,USA,28.758,146,80,P073,,,Wayne Pascoe,R,,AUS,24.701,552,3,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,23,K044,,,Chris Kachel,R,,AUS,24.534,77,126,H001,,,Wayne Hampson,R,183,AUS,22.355,373,12,7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,24,V008,,,Robert Van't Hof,R,193,USA,20.726,170,56,D071,,,Christofer Delaney,R,,USA,22.459,96,88,7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,25,R072,,,Terry Rocavert,R,180,AUS,25.194,147,90,M118,6,,Raymond Moore,R,183,RSA,33.352,92,211,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,26,F070,,,Rick Fisher,R,,USA,28.758,146,80,B106,7,,Syd Ball,R,188,AUS,29.933,202,48,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,27,G019,,,Shlomo Glickstein,R,188,ISR,21.982,153,62,M136,8,,John Marks,R,,AUS,27.058,315,42,6-4 3-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,28,V008,,,Robert Van't Hof,R,193,USA,20.726,170,56,K044,,,Chris Kachel,R,,AUS,24.534,77,126,7-6 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,29,G019,,,Shlomo Glickstein,R,188,ISR,21.982,153,62,R072,,,Terry Rocavert,R,180,AUS,25.194,147,90,1-6 6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,30,V008,,,Robert Van't Hof,R,193,USA,20.726,170,56,F070,,,Rick Fisher,R,,USA,28.758,146,80,7-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1980-713,Hobart,Hard,32,A,19791231,31,G019,,,Shlomo Glickstein,R,188,ISR,21.982,153,62,V008,,,Robert Van't Hof,R,193,USA,20.726,170,56,7-6 6-4,3,F,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,1,S005,1,,John Sadri,R,188,USA,23.283,30,454,K051,,,Filip Krajcik,R,,AUT,24.444,446,7,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,2,W019,2,,Tim Wilkison,L,180,USA,20.107,82,234,L124,,,Peter Langsford,R,,AUS,,446,7,7-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,3,F011,3,,Peter Feigl,R,183,AUT,28.088,58,255,S074,,,Cary Stansbury,R,196,USA,21.207,252,36,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,4,W006,4,,Kim Warwick,R,183,AUS,27.732,51,330,M097,,,David Mustard,L,180,NZL,20.008,324,18,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,5,F039,5,,Rod Frawley,R,180,AUS,27.313,60,200,H134,,,Jay Harvey,R,,AUS,,350,14,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,6,M050,6,,Paul McNamee,R,178,AUS,25.136,70,134,D143,,,Doug Ditmer,R,,USA,,461,6,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,7,E033,,,Rand Evett,R,,USA,25.837,358,13,M071,7,,Matt Mitchell,R,180,USA,22.795,104,159,6-3 3-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,8,C085,8,,Dale Collings,R,,AUS,24.044,149,79,D022,,,Bruce Derlin,L,180,NZL,18.092,,,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,9,A053,,,John Austin,R,193,USA,22.42,162,108,L063,,,John Chris Lewis,R,,USA,,212,63,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,10,C072,,,David Carter,R,183,AUS,23.696,108,148,L056,,,Peter Lamb,R,,RSA,20.808,662,1,1-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,11,C093,,,Dick Crealy,R,,AUS,35.285,285,28,E054,,,Claude England,R,,NZL,,552,3,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,12,D078,,,Steve Docherty,R,,AUS,29.656,123,89,B099,,,Chris Bradnam,R,,GBR,21.845,491,5,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,13,E025,,,Kelly Evernden,R,175,NZL,18.278,,,S123,,,Jeff Simpson,R,,NZL,29.175,,,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,14,H139,,,Peter Hampton,R,,NZL,,582,2,G087,,,Bill Gilmour,R,,AUS,19.592,461,6,1-6 6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,15,L027,,,Mark Lewis,R,,NZL,,,,H143,,,Brett Hibbert,R,,NZL,,582,2,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,16,S052,,,Russell Simpson,R,188,NZL,25.856,131,149,G094,,,Chris Gunning,R,,NZL,26.897,239,48,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,17,S005,1,,John Sadri,R,188,USA,23.283,30,454,C072,,,David Carter,R,183,AUS,23.696,108,148,7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,18,W019,2,,Tim Wilkison,L,180,USA,20.107,82,234,D078,,,Steve Docherty,R,,AUS,29.656,123,89,2-6 6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,19,F011,3,,Peter Feigl,R,183,AUT,28.088,58,255,H139,,,Peter Hampton,R,,NZL,,582,2,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,20,A053,,,John Austin,R,193,USA,22.42,162,108,W006,4,,Kim Warwick,R,183,AUS,27.732,51,330,4-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,21,F039,5,,Rod Frawley,R,180,AUS,27.313,60,200,E025,,,Kelly Evernden,R,175,NZL,18.278,,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,22,M050,6,,Paul McNamee,R,178,AUS,25.136,70,134,L027,,,Mark Lewis,R,,NZL,,,,7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,23,C093,,,Dick Crealy,R,,AUS,35.285,285,28,C085,8,,Dale Collings,R,,AUS,24.044,149,79,4-6 6-0 9-7,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,24,S052,,,Russell Simpson,R,188,NZL,25.856,131,149,E033,,,Rand Evett,R,,USA,25.837,358,13,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,25,S005,1,,John Sadri,R,188,USA,23.283,30,454,S052,,,Russell Simpson,R,188,NZL,25.856,131,149,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,26,W019,2,,Tim Wilkison,L,180,USA,20.107,82,234,C093,,,Dick Crealy,R,,AUS,35.285,285,28,6-2 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,27,F011,3,,Peter Feigl,R,183,AUT,28.088,58,255,M050,6,,Paul McNamee,R,178,AUS,25.136,70,134,6-4 3-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,28,F039,5,,Rod Frawley,R,180,AUS,27.313,60,200,A053,,,John Austin,R,193,USA,22.42,162,108,2-6 6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,29,S005,1,,John Sadri,R,188,USA,23.283,30,454,F039,5,,Rod Frawley,R,180,AUS,27.313,60,200,6-1 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,30,W019,2,,Tim Wilkison,L,180,USA,20.107,82,234,F011,3,,Peter Feigl,R,183,AUT,28.088,58,255,6-7 7-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1980-301,Auckland,Hard,32,A,19800101,31,S005,1,,John Sadri,R,188,USA,23.283,30,454,W019,2,,Tim Wilkison,L,180,USA,20.107,82,234,6-4 3-6 6-3 6-4,5,F,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,1,C044,1,,Jimmy Connors,L,178,USA,27.365,2,1366,N022,,,Yannick Noah,R,193,FRA,19.658,23,367,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,2,G008,2,,Vitas Gerulaitis,R,183,USA,25.47,4,1168,A021,,,Anand Amritraj,R,185,IND,27.819,196,67,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,3,D026,5,,Eddie Dibbs,R,170,USA,28.89,10,783,M138,,,Billy Martin,R,178,USA,23.053,69,182,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,4,F030,6,,Peter Fleming,R,196,USA,24.98,13,664,F001,,,Rick Fagel,R,180,USA,26.125,117,160,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,5,F020,7,,Wojtek Fibak,R,183,POL,27.447,15,661,G050,,,Heinz Gunthardt,R,180,SUI,20.931,50,264,2-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,6,S060,,,Stan Smith,R,193,USA,33.084,21,454,C039,8,,Jose-Luis Clerc,R,185,ARG,21.413,16,627,2-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,7,A022,,,Vijay Amritraj,R,193,IND,26.084,32,348,D048,,,Pat Dupre,R,191,USA,25.328,18,643,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1980-712,Birmingham WCT,Carpet,32,A,19800114,8,K022,,,Johan Kriek,R,175,USA,21.777,35,348,B002,,,Joel Bailey,R,,USA,28.723,257,51,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
