tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1997-7308,Adelaide,Hard,32,A,19961230,1,T166,,,Mikael Tillstrom,R,185,SWE,24.821,47,875,K267,1,,Yevgeny Kafelnikov,R,191,RUS,22.864,3,3564,6-2 6-2,3,R32,49,2,0,51,29,21,13,8,2,2,1,2,47,18,7,18,8,5,9
1997-7308,Adelaide,Hard,32,A,19961230,2,B397,,,Byron Black,R,175,ZIM,27.233,44,886,C328,,,Kenneth Carlsen,L,191,DEN,23.704,73,636,6-4 6-3,3,R32,63,3,2,63,46,34,10,10,1,1,10,3,46,25,21,9,9,1,3
1997-7308,Adelaide,Hard,32,A,19961230,3,R255,,,Patrick Rafter,R,185,AUS,24.005,62,741,S564,,Q,Jeff Salzenstein,L,185,USA,23.211,202,194,6-4 6-3,3,R32,78,3,1,61,36,27,17,10,1,1,1,2,64,36,25,13,9,5,7
1997-7308,Adelaide,Hard,32,A,19961230,4,C260,,WC,Andrei Cherkasov,R,180,RUS,26.491,133,339,F192,7,,Renzo Furlan,R,175,ITA,26.623,40,993,4-6 6-4 6-4,3,R32,141,1,1,104,67,49,15,15,7,10,3,3,97,51,40,17,15,6,10
1997-7308,Adelaide,Hard,32,A,19961230,5,W136,4,,Todd Woodbridge,R,178,AUS,25.747,36,1039,V141,,,Daniel Vacek,R,191,CZE,25.749,71,661,4-6 6-3 6-3,3,R32,107,1,6,90,53,40,20,14,4,5,7,4,85,41,31,22,14,2,5
1997-7308,Adelaide,Hard,32,A,19961230,6,N254,,,Jiri Novak,R,191,CZE,21.777,52,830,T195,,WC,Michael Tebbutt,L,191,AUS,26.023,134,335,7-5 1-6 7-6(4),3,R32,132,4,4,117,80,52,18,15,9,12,18,9,115,50,40,32,16,8,10
1997-7308,Adelaide,Hard,32,A,19961230,7,J129,,,Thomas Johansson,R,180,SWE,21.771,60,763,B518,,Q,Galo Blanco,R,170,ESP,20.227,97,506,6-4 6-3,3,R32,76,6,1,52,18,14,21,9,1,3,4,4,77,48,29,10,10,10,15
1997-7308,Adelaide,Hard,32,A,19961230,8,O099,5,,Alex O'Brien,R,185,USA,26.817,38,1000,G252,,,Marc-Kevin Goellner,R,196,GER,26.272,53,821,6-7(5) 6-4 7-6(9),3,R32,133,13,1,115,75,59,25,17,4,5,14,7,107,57,47,29,17,2,4
1997-7308,Adelaide,Hard,32,A,19961230,9,P273,6,,David Prinosil,R,185,GER,23.811,39,994,D198,,,Slava Dosedel,R,183,CZE,26.379,66,717,6-3 6-2,3,R32,72,9,2,65,33,26,15,9,5,6,2,2,58,28,17,13,8,6,10
1997-7308,Adelaide,Hard,32,A,19961230,10,T136,,Q,Jeff Tarango,L,180,USA,28.11,106,453,D214,,,Martin Damm,R,188,CZE,24.413,50,859,6-3 6-3,3,R32,67,1,3,52,33,24,12,9,1,2,6,1,54,30,19,10,9,3,7
