tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1996-7308,Adelaide,Hard,32,A,19960101,11,D214,,,Martin Damm,R,188,CZE,23.417,59,,C328,,,Kenneth Carlsen,L,190,DEN,22.708,72,,6-4 6-3,3,R32,87,4,3,64,37,31,13,10,3,3,5,2,67,39,27,15,9,6,8
1996-7308,Adelaide,Hard,32,A,19960101,12,K316,,Q,Nicolas Kiefer,R,183,GER,18.491,206,,B446,4,,Jonas Bjorkman,R,183,SWE,23.775,30,,6-2 6-1,3,R32,55,2,1,47,21,19,14,8,1,1,2,2,48,27,17,7,7,4,8
1996-7308,Adelaide,Hard,32,A,19960101,13,B397,8,,Byron Black,R,175,ZIM,26.237,40,,G247,,,Hernan Gumy,R,188,ARG,23.825,62,,6-1 7-5,3,R32,74,2,0,56,40,28,10,10,2,4,4,2,56,35,20,6,9,1,6
1996-7308,Adelaide,Hard,32,A,19960101,14,N254,,,Jiri Novak,R,190,CZE,20.78,53,,R255,,,Patrick Rafter,R,185,AUS,23.009,66,,6-4 6-4,3,R32,76,1,2,63,46,32,11,10,3,4,6,1,58,35,25,10,10,2,5
1996-7308,Adelaide,Hard,32,A,19960101,15,J129,,Q,Thomas Johansson,R,180,SWE,20.775,117,,R203,,,David Rikl,L,178,CZE,24.843,83,,3-6 6-3 6-1,3,R32,92,3,2,75,47,32,17,12,4,6,5,3,81,55,36,8,13,6,11
1996-7308,Adelaide,Hard,32,A,19960101,16,V141,2,,Daniel Vacek,R,190,CZE,24.753,27,,P235,,,Stefano Pescosolido,R,185,ITA,24.553,68,,4-6 6-4 7-6(4),3,R32,128,8,5,103,65,44,22,16,5,8,9,5,102,59,45,20,16,5,8
1996-7308,Adelaide,Hard,32,A,19960101,17,K267,1,,Yevgeny Kafelnikov,R,190,RUS,21.867,6,,W035,,,Mark Woodforde,L,188,AUS,30.272,51,,6-4 4-6 6-1,3,R16,105,7,2,67,38,31,20,13,2,3,9,7,103,66,47,13,14,7,11
1996-7308,Adelaide,Hard,32,A,19960101,18,R237,7,,Greg Rusedski,L,193,GBR,22.319,37,,D270,,,Scott Draper,L,178,AUS,21.574,87,,6-3 6-2,3,R16,58,6,2,42,28,26,10,9,0,0,4,2,58,36,22,10,8,6,9
1996-7308,Adelaide,Hard,32,A,19960101,19,F192,3,,Renzo Furlan,R,175,ITA,25.626,29,,K237,,,Karol Kucera,R,188,SVK,21.829,79,,6-3 6-2,3,R16,76,0,1,70,44,31,13,8,2,2,3,4,54,33,22,8,9,4,8
1996-7308,Adelaide,Hard,32,A,19960101,20,F041,,,Javier Frana,L,185,ARG,29.018,58,,S080,,,Carl-Uwe Steeb,L,180,GER,28.334,67,,6-4 3-6 6-1,3,R16,85,10,1,72,47,39,14,13,3,4,1,0,82,57,40,12,13,2,5
1996-7308,Adelaide,Hard,32,A,19960101,21,H191,,,Henrik Holm,R,183,SWE,27.359,82,,R273,,Q,Joern Renzenbrink,R,196,GER,23.458,168,,7-5 7-6(3),3,R16,92,6,7,75,47,38,15,12,0,1,2,8,81,53,39,15,12,6,8
1996-7308,Adelaide,Hard,32,A,19960101,22,D214,,,Martin Damm,R,188,CZE,23.417,59,,K316,,Q,Nicolas Kiefer,R,183,GER,18.491,206,,6-3 6-4,3,R16,72,7,2,57,34,25,11,9,2,3,8,1,51,22,18,9,10,1,5
1996-7308,Adelaide,Hard,32,A,19960101,23,B397,8,,Byron Black,R,175,ZIM,26.237,40,,N254,,,Jiri Novak,R,190,CZE,20.78,53,,6-1 3-6 6-2,3,R16,87,3,4,82,48,31,17,12,3,6,4,2,71,52,30,7,12,5,11
1996-7308,Adelaide,Hard,32,A,19960101,24,V141,2,,Daniel Vacek,R,190,CZE,24.753,27,,J129,,Q,Thomas Johansson,R,180,SWE,20.775,117,,2-6 6-3 6-3,3,R16,83,12,4,79,54,44,8,13,2,4,5,2,69,43,29,19,13,6,9
1996-7308,Adelaide,Hard,32,A,19960101,25,K267,1,,Yevgeny Kafelnikov,R,190,RUS,21.867,6,,R237,7,,Greg Rusedski,L,193,GBR,22.319,37,,6-3 6-3,3,QF,65,5,0,52,31,24,12,9,1,2,10,3,59,37,26,6,9,0,4
1996-7308,Adelaide,Hard,32,A,19960101,26,F041,,,Javier Frana,L,185,ARG,29.018,58,,F192,3,,Renzo Furlan,R,175,ITA,25.626,29,,7-6(5) 6-3,3,QF,90,7,2,59,31,27,21,11,0,0,4,0,80,47,33,16,10,8,9
1996-7308,Adelaide,Hard,32,A,19960101,27,D214,,,Martin Damm,R,188,CZE,23.417,59,,H191,,,Henrik Holm,R,183,SWE,27.359,82,,6-3 RET,3,QF,56,0,0,21,16,11,5,5,0,0,7,5,56,31,21,9,5,9,11
1996-7308,Adelaide,Hard,32,A,19960101,28,B397,8,,Byron Black,R,175,ZIM,26.237,40,,V141,2,,Daniel Vacek,R,190,CZE,24.753,27,,7-6(7) 6-7(5) 6-4,3,QF,136,5,3,116,79,58,23,17,8,9,22,2,121,70,55,26,17,8,10
1996-7308,Adelaide,Hard,32,A,19960101,29,K267,1,,Yevgeny Kafelnikov,R,190,RUS,21.867,6,,F041,,,Javier Frana,L,185,ARG,29.018,58,,7-5 6-1,3,SF,75,1,1,67,45,31,14,10,3,4,2,1,55,28,19,11,9,3,7
1996-7308,Adelaide,Hard,32,A,19960101,30,B397,8,,Byron Black,R,175,ZIM,26.237,40,,D214,,,Martin Damm,R,188,CZE,23.417,59,,7-5 6-3,3,SF,88,2,2,69,43,31,12,11,1,4,3,7,67,33,23,11,10,5,10
1996-7308,Adelaide,Hard,32,A,19960101,31,K267,1,,Yevgeny Kafelnikov,R,190,RUS,21.867,6,,B397,8,,Byron Black,R,175,ZIM,26.237,40,,7-6(0) 3-6 6-1,3,F,113,7,3,95,49,36,24,14,6,9,0,1,91,56,34,19,14,4,8
1996-451,Doha,Hard,32,A,19960101,1,M099,1,,Thomas Muster,L,180,AUT,28.249,3,,S015,,,Javier Sanchez,R,178,ESP,27.915,36,,6-2 7-6(6),3,R32,78,4,1,61,32,27,15,10,0,1,4,3,74,54,37,7,10,3,6
1996-451,Doha,Hard,32,A,19960101,2,G254,,,Andrea Gaudenzi,R,183,ITA,22.423,22,,S572,,,Sjeng Schalken,R,193,NED,19.313,69,,6-2 6-4,3,R32,69,2,1,50,31,22,9,9,2,4,5,5,58,30,17,12,9,3,8
1996-451,Doha,Hard,32,A,19960101,3,K181,,Q,Nicklas Kulti,R,190,SWE,24.695,165,,F206,,,Frederik Fetterlein,R,190,DEN,25.476,99,,6-1 6-2,3,R32,68,4,1,40,30,27,5,8,0,0,5,3,67,31,18,15,7,12,16
1996-451,Doha,Hard,32,A,19960101,4,V166,,,Adrian Voinea,R,185,ROU,21.405,56,,S381,8,,Jan Siemerink,L,183,NED,25.717,21,,6-2 6-3,3,R32,68,1,3,47,24,16,18,8,0,0,7,6,57,30,20,8,9,4,8
1996-451,Doha,Hard,32,A,19960101,5,E113,3,,Thomas Enqvist,R,190,SWE,21.804,7,,A226,,Q,Hicham Arazi,L,175,MAR,22.201,141,,6-2 6-4,3,R32,65,1,1,51,20,18,20,9,0,0,2,1,61,31,19,16,9,4,7
1996-451,Doha,Hard,32,A,19960101,6,E121,,WC,Younes El Aynaoui,R,193,MAR,24.304,110,,C216,,,Tomas Carbonell,R,178,ESP,27.4,74,,6-4 6-4,3,R32,71,14,0,49,34,31,9,10,0,0,2,2,72,51,34,10,10,10,12
1996-451,Doha,Hard,32,A,19960101,7,R186,,,Guillaume Raoux,R,180,FRA,25.878,77,,G252,,,Marc-Kevin Goellner,R,196,GER,25.276,78,,6-3 6-4,3,R32,76,10,1,66,28,25,20,10,4,5,5,3,50,26,18,11,9,1,4
1996-451,Doha,Hard,32,A,19960101,8,V037,,,Alexander Volkov,L,188,RUS,28.832,47,,H223,6,,Paul Haarhuis,R,188,NED,29.864,19,,7-5 7-6(1),3,R32,105,0,2,91,50,34,24,12,7,9,2,3,83,46,26,23,12,1,4
1996-451,Doha,Hard,32,A,19960101,9,L206,5,,Magnus Larsson,R,193,SWE,25.771,17,,K346,,WC,Sultan Khalfan,R,,QAT,18.795,,,6-0 6-1,3,R32,42,1,1,37,22,17,9,6,5,5,0,4,43,21,7,8,7,4,10
1996-451,Doha,Hard,32,A,19960101,10,T136,,,Jeff Tarango,L,180,USA,27.113,76,,U032,,,Bohdan Ulihrach,R,188,CZE,20.854,28,,7-6(4) 6-3,3,R32,103,4,4,95,52,37,22,11,14,16,4,5,86,50,30,20,10,14,17
1996-451,Doha,Hard,32,A,19960101,11,K148,,,Petr Korda,L,190,CZE,27.94,41,,D228,,,Filip Dewulf,R,190,BEL,23.797,65,,6-3 6-2,3,R32,75,7,4,55,29,26,12,9,2,3,4,2,66,41,25,8,8,7,11
1996-451,Doha,Hard,32,A,19960101,12,S351,4,,Michael Stich,R,193,GER,27.203,12,,R219,,,Christian Ruud,R,188,NOR,23.354,75,,3-6 6-2 7-5,3,R32,112,8,1,79,42,34,21,14,5,7,0,7,87,42,31,22,15,3,7
1996-451,Doha,Hard,32,A,19960101,13,P273,,,David Prinosil,R,185,GER,22.815,50,,S315,7,,Gilbert Schaller,R,180,AUT,26.793,20,,6-0 6-2,3,R32,50,7,3,39,26,23,7,7,0,0,1,1,54,31,15,8,7,6,11
1996-451,Doha,Hard,32,A,19960101,14,A203,,,Karim Alami,R,185,MAR,22.606,73,,O009,,Q,Andrei Olhovskiy,R,185,RUS,29.714,118,,6-2 2-6 7-5,3,R32,90,8,2,78,51,38,14,14,0,2,2,2,83,43,32,22,14,3,6
1996-451,Doha,Hard,32,A,19960101,15,P218,,Q,Nicolas Pereira,R,188,VEN,25.257,122,,A176,,,Jan Apell,L,183,SWE,26.157,86,,6-3 6-4,3,R32,69,6,1,49,27,20,8,9,0,3,1,2,63,46,23,6,10,2,8
1996-451,Doha,Hard,32,A,19960101,16,B028,2,,Boris Becker,R,190,GER,28.11,4,,E004,,,Stefan Edberg,R,188,SWE,29.949,23,,6-2 7-5,3,R32,89,10,3,60,35,31,12,10,3,4,4,6,67,31,19,18,10,3,7
1996-451,Doha,Hard,32,A,19960101,17,M099,1,,Thomas Muster,L,180,AUT,28.249,3,,G254,,,Andrea Gaudenzi,R,183,ITA,22.423,22,,6-3 6-3,3,R16,78,3,3,59,35,23,14,9,3,5,3,2,58,32,18,11,9,0,5
1996-451,Doha,Hard,32,A,19960101,18,V166,,,Adrian Voinea,R,185,ROU,21.405,56,,K181,,Q,Nicklas Kulti,R,190,SWE,24.695,165,,7-6(5) 6-4,3,R16,87,11,2,72,40,32,19,11,3,4,3,1,70,46,33,13,11,3,5
1996-451,Doha,Hard,32,A,19960101,19,E121,,WC,Younes El Aynaoui,R,193,MAR,24.304,110,,E113,3,,Thomas Enqvist,R,190,SWE,21.804,7,,3-6 6-3 6-4,3,R16,111,11,2,92,58,42,22,14,7,8,11,7,92,50,37,23,14,5,7
1996-451,Doha,Hard,32,A,19960101,20,R186,,,Guillaume Raoux,R,180,FRA,25.878,77,,V037,,,Alexander Volkov,L,188,RUS,28.832,47,,6-3 4-6 6-3,3,R16,127,7,3,84,38,31,26,14,2,4,1,3,109,68,41,19,14,10,14
1996-451,Doha,Hard,32,A,19960101,21,L206,5,,Magnus Larsson,R,193,SWE,25.771,17,,T136,,,Jeff Tarango,L,180,USA,27.113,76,,6-4 6-7(5) 6-3,3,R16,116,12,1,93,54,43,24,16,1,2,4,4,95,64,43,18,15,2,5
1996-451,Doha,Hard,32,A,19960101,22,K148,,,Petr Korda,L,190,CZE,27.94,41,,S351,4,,Michael Stich,R,193,GER,27.203,12,,6-3 6-4,3,R16,79,3,3,65,44,29,12,10,2,4,2,3,57,27,17,12,9,0,4
1996-451,Doha,Hard,32,A,19960101,23,P273,,,David Prinosil,R,185,GER,22.815,50,,A203,,,Karim Alami,R,185,MAR,22.606,73,,6-3 6-4,3,R16,62,9,0,51,33,29,12,10,1,1,6,2,51,29,23,9,9,2,4
1996-451,Doha,Hard,32,A,19960101,24,P218,,Q,Nicolas Pereira,R,188,VEN,25.257,122,,B028,2,,Boris Becker,R,190,GER,28.11,4,,7-6(4) 6-7(4) 7-6(5),3,R16,184,5,3,131,89,66,24,18,6,7,28,7,132,66,55,34,18,5,6
1996-451,Doha,Hard,32,A,19960101,25,M099,1,,Thomas Muster,L,180,AUT,28.249,3,,V166,,,Adrian Voinea,R,185,ROU,21.405,56,,6-2 6-2,3,QF,71,3,1,52,35,29,8,8,5,5,2,5,60,26,12,17,8,7,11
1996-451,Doha,Hard,32,A,19960101,26,E121,,WC,Younes El Aynaoui,R,193,MAR,24.304,110,,R186,,,Guillaume Raoux,R,180,FRA,25.878,77,,6-2 6-3,3,QF,62,12,2,41,27,23,9,8,0,0,3,2,60,25,18,13,9,5,9
1996-451,Doha,Hard,32,A,19960101,27,K148,,,Petr Korda,L,190,CZE,27.94,41,,L206,5,,Magnus Larsson,R,193,SWE,25.771,17,,6-4 7-5,3,QF,77,6,2,64,41,31,14,11,1,2,4,4,67,45,31,10,11,2,5
1996-451,Doha,Hard,32,A,19960101,28,P273,,,David Prinosil,R,185,GER,22.815,50,,P218,,Q,Nicolas Pereira,R,188,VEN,25.257,122,,6-7(5) 6-2 6-1,3,QF,97,8,3,79,48,38,17,13,3,4,2,3,84,48,33,14,14,2,8
1996-451,Doha,Hard,32,A,19960101,29,E121,,WC,Younes El Aynaoui,R,193,MAR,24.304,110,,M099,1,,Thomas Muster,L,180,AUT,28.249,3,,6-4 6-4,3,SF,70,12,2,59,42,35,9,10,1,1,0,3,55,39,28,7,10,4,6
1996-451,Doha,Hard,32,A,19960101,30,K148,,,Petr Korda,L,190,CZE,27.94,41,,P273,,,David Prinosil,R,185,GER,22.815,50,,6-7(4) 6-1 6-3,3,SF,106,5,7,88,52,43,15,14,2,4,8,3,85,52,32,13,14,6,12
1996-451,Doha,Hard,32,A,19960101,31,K148,,,Petr Korda,L,190,CZE,27.94,41,,E121,,WC,Younes El Aynaoui,R,193,MAR,24.304,110,,7-6(5) 2-6 7-6(5),3,F,142,1,3,115,74,49,21,16,9,14,14,3,105,71,50,16,16,3,6
1996-301,Auckland,Hard,32,A,19960108,1,E113,1,,Thomas Enqvist,R,190,SWE,21.823,7,2505,R016,,,Richey Reneberg,R,180,USA,30.259,58,699,6-3 1-6 6-0,3,R32,82,5,6,68,48,31,9,11,4,7,9,1,74,47,28,11,11,9,14
1996-301,Auckland,Hard,32,A,19960108,2,Y017,,Q,Jaime Yzaga,R,170,PER,28.211,108,446,M197,,,Nuno Marques,L,190,POR,25.749,93,496,6-4 6-3,3,R32,71,2,2,62,36,22,16,10,3,5,1,4,61,47,28,5,9,2,6
1996-301,Auckland,Hard,32,A,19960108,3,P235,,,Stefano Pescosolido,R,185,ITA,24.572,66,642,S544,,,Vincent Spadea,R,183,USA,21.473,82,565,6-2 6-4,3,R32,69,1,4,60,34,25,8,9,3,6,2,3,51,28,15,7,9,6,12
1996-301,Auckland,Hard,32,A,19960108,4,N254,8,,Jiri Novak,R,190,CZE,20.799,53,730,V166,,,Adrian Voinea,R,185,ROU,21.424,54,728,6-3 7-6(3),3,R32,85,1,0,69,57,36,8,10,2,4,1,2,82,54,30,13,11,4,8
1996-301,Auckland,Hard,32,A,19960108,5,M338,,,Shuzo Matsuoka,R,185,JPN,28.172,65,648,B446,3,,Jonas Bjorkman,R,183,SWE,23.795,32,931,7-5 6-1,3,R32,78,5,3,64,43,34,6,10,8,10,1,3,64,35,20,12,9,4,9
1996-301,Auckland,Hard,32,A,19960108,6,F041,,,Javier Frana,L,185,ARG,29.038,44,794,K023,,,Aaron Krickstein,R,183,USA,28.435,70,634,3-6 7-6(1) 6-4,3,R32,123,12,3,102,65,46,20,15,9,12,2,1,110,73,49,17,16,10,13
1996-301,Auckland,Hard,32,A,19960108,7,G247,,,Hernan Gumy,R,188,ARG,23.844,61,673,S080,,,Carl-Uwe Steeb,L,180,GER,28.353,64,649,4-6 7-5 7-6(5),3,R32,136,7,9,103,62,44,17,17,2,7,2,2,117,82,52,18,17,4,9
1996-301,Auckland,Hard,32,A,19960108,8,C344,6,,Alex Corretja,R,180,ESP,21.744,50,755,G287,,WC,James Greenhalgh,R,183,NZL,20.884,552,33,7-5 6-2,3,R32,75,1,1,52,30,26,13,10,1,2,2,4,75,38,25,16,10,4,8
1996-301,Auckland,Hard,32,A,19960108,9,S321,5,,Brett Steven,R,185,NZL,26.7,43,798,O098,,Q,Marcos Ondruska,R,183,RSA,23.055,116,427,6-2 6-4,3,R32,71,1,0,48,32,24,12,9,0,0,0,1,52,34,18,12,9,1,4
1996-301,Auckland,Hard,32,A,19960108,10,R219,,,Christian Ruud,R,188,NOR,23.373,77,600,H297,,WC,Alistair Hunt,R,190,NZL,23.157,526,38,3-6 6-3 6-1,3,R32,106,2,5,95,49,34,24,13,8,10,6,7,77,40,30,13,12,1,5
1996-301,Auckland,Hard,32,A,19960108,11,A199,,Q,Chuck Adams,R,185,USA,24.712,223,167,M605,,,Carlos Moya,R,190,ESP,19.365,60,685,6-2 6-4,3,R32,70,5,1,47,31,26,10,9,0,0,10,1,77,38,26,16,9,6,9
1996-301,Auckland,Hard,32,A,19960108,12,R203,,,David Rikl,L,178,CZE,24.862,85,544,H025,4,,Jakob Hlasek,R,188,SUI,31.154,37,876,7-6(2) 6-2,3,R32,75,3,1,61,42,30,10,10,4,6,3,0,73,39,22,16,10,8,12
1996-301,Auckland,Hard,32,A,19960108,13,C252,7,,Francisco Clavet,L,183,ESP,27.206,51,751,D279,,WC,Steven Downs,R,183,NZL,20.334,321,92,6-4 6-3,3,R32,73,2,4,63,41,30,13,10,4,5,3,3,54,31,20,13,9,2,5
1996-301,Auckland,Hard,32,A,19960108,14,F035,,,Guy Forget,L,190,FRA,31.009,75,603,M443,,,Fernando Meligeni,L,180,BRA,24.742,62,664,6-0 6-2,3,R32,58,6,3,48,29,22,11,7,3,3,1,4,45,20,11,8,7,3,8
1996-301,Auckland,Hard,32,A,19960108,15,D214,,,Martin Damm,R,188,CZE,23.436,57,715,F278,,Q,Patrik Fredriksson,R,185,SWE,22.648,226,161,5-7 6-4 6-2,3,R32,123,14,3,85,48,39,20,15,1,2,6,8,102,55,39,23,15,7,10
1996-301,Auckland,Hard,32,A,19960108,16,W124,2,,MaliVai Washington,R,180,USA,26.552,25,1157,C328,,,Kenneth Carlsen,L,190,DEN,22.727,72,628,6-3 6-3,3,R32,70,3,1,58,37,24,16,9,3,4,1,8,55,30,21,7,9,2,6
1996-301,Auckland,Hard,32,A,19960108,17,Y017,,Q,Jaime Yzaga,R,170,PER,28.211,108,446,E113,1,,Thomas Enqvist,R,190,SWE,21.823,7,2505,7-5 6-4,3,R16,93,5,2,80,44,36,16,11,6,7,3,3,72,41,29,13,11,3,6
1996-301,Auckland,Hard,32,A,19960108,18,N254,8,,Jiri Novak,R,190,CZE,20.799,53,730,P235,,,Stefano Pescosolido,R,185,ITA,24.572,66,642,6-2 6-3,3,R16,66,1,0,43,34,25,5,8,1,2,0,3,78,48,31,7,9,8,13
1996-301,Auckland,Hard,32,A,19960108,19,F041,,,Javier Frana,L,185,ARG,29.038,44,794,M338,,,Shuzo Matsuoka,R,185,JPN,28.172,65,648,W/O,3,R16,,1,0,43,34,25,5,8,1,2,0,3,78,48,31,7,9,8,13
1996-301,Auckland,Hard,32,A,19960108,20,G247,,,Hernan Gumy,R,188,ARG,23.844,61,673,C344,6,,Alex Corretja,R,180,ESP,21.744,50,755,6-3 6-2,3,R16,69,3,2,51,36,31,8,9,2,2,1,0,45,27,17,8,8,2,5
1996-301,Auckland,Hard,32,A,19960108,21,S321,5,,Brett Steven,R,185,NZL,26.7,43,798,R219,,,Christian Ruud,R,188,NOR,23.373,77,600,6-3 6-4,3,R16,59,4,0,50,41,33,8,10,0,0,2,0,48,29,20,12,9,1,3
1996-301,Auckland,Hard,32,A,19960108,22,R203,,,David Rikl,L,178,CZE,24.862,85,544,A199,,Q,Chuck Adams,R,185,USA,24.712,223,167,6-2 3-6 6-3,3,R16,112,5,3,78,45,34,21,13,7,9,4,6,97,51,37,19,13,11,15
1996-301,Auckland,Hard,32,A,19960108,23,F035,,,Guy Forget,L,190,FRA,31.009,75,603,C252,7,,Francisco Clavet,L,183,ESP,27.206,51,751,6-3 6-4,3,R16,76,16,1,67,34,31,17,10,7,7,2,0,54,38,24,9,9,1,3
1996-301,Auckland,Hard,32,A,19960108,24,W124,2,,MaliVai Washington,R,180,USA,26.552,25,1157,D214,,,Martin Damm,R,188,CZE,23.436,57,715,6-3 6-4,3,R16,82,7,2,69,46,34,12,10,2,2,4,3,57,34,25,11,9,5,7
1996-301,Auckland,Hard,32,A,19960108,25,N254,8,,Jiri Novak,R,190,CZE,20.799,53,730,Y017,,Q,Jaime Yzaga,R,170,PER,28.211,108,446,6-2 6-1,3,QF,54,4,2,44,31,25,6,7,3,3,1,2,57,29,16,9,8,1,6
1996-301,Auckland,Hard,32,A,19960108,26,F041,,,Javier Frana,L,185,ARG,29.038,44,794,G247,,,Hernan Gumy,R,188,ARG,23.844,61,673,6-3 7-6(2),3,QF,80,2,0,60,35,32,14,10,3,4,1,6,73,41,27,16,11,3,6
1996-301,Auckland,Hard,32,A,19960108,27,S321,5,,Brett Steven,R,185,NZL,26.7,43,798,R203,,,David Rikl,L,178,CZE,24.862,85,544,6-4 7-5,3,QF,88,2,0,71,51,36,11,11,3,4,0,0,67,43,29,11,11,3,6
1996-301,Auckland,Hard,32,A,19960108,28,F035,,,Guy Forget,L,190,FRA,31.009,75,603,W124,2,,MaliVai Washington,R,180,USA,26.552,25,1157,7-6(2) 6-2,3,QF,71,6,1,55,30,28,15,10,0,1,6,3,59,41,25,10,10,6,9
1996-301,Auckland,Hard,32,A,19960108,29,N254,8,,Jiri Novak,R,190,CZE,20.799,53,730,F041,,,Javier Frana,L,185,ARG,29.038,44,794,3-6 6-4 7-5,3,SF,91,0,0,90,69,44,15,15,3,6,6,0,85,53,40,14,16,1,5
1996-301,Auckland,Hard,32,A,19960108,30,S321,5,,Brett Steven,R,185,NZL,26.7,43,798,F035,,,Guy Forget,L,190,FRA,31.009,75,603,6-7(5) 6-4 6-3,3,SF,144,8,1,104,79,52,15,15,7,8,8,0,105,60,40,25,16,7,11
1996-301,Auckland,Hard,32,A,19960108,31,N254,8,,Jiri Novak,R,190,CZE,20.799,53,730,S321,5,,Brett Steven,R,185,NZL,26.7,43,798,6-4 6-4,3,F,81,0,2,54,42,25,5,10,0,4,0,2,65,48,24,6,10,9,15
1996-338,Sydney Outdoor,Hard,32,A,19960108,1,I034,1,,Goran Ivanisevic,L,193,CRO,24.32,10,1861,P273,,,David Prinosil,R,185,GER,22.834,40,847,6-3 6-3,3,R32,63,8,4,45,23,21,13,9,0,1,3,9,81,34,26,16,9,6,10
1996-338,Sydney Outdoor,Hard,32,A,19960108,2,N250,,LL,Magnus Norman,R,188,SWE,19.608,168,247,G252,,,Marc-Kevin Goellner,R,196,GER,25.295,81,574,3-6 6-3 7-5,3,R32,91,3,0,76,54,43,17,15,1,2,10,3,82,38,30,28,15,2,4
1996-338,Sydney Outdoor,Hard,32,A,19960108,3,H336,,Q,Tim Henman,R,185,GBR,21.339,95,491,P338,,,Mark Philippoussis,R,196,AUS,19.168,39,852,6-4 6-2,3,R32,78,5,2,69,39,32,13,9,5,5,4,7,57,33,27,6,9,4,7
1996-338,Sydney Outdoor,Hard,32,A,19960108,4,W035,,,Mark Woodforde,L,188,AUS,30.292,63,661,C378,7,,Albert Costa,R,180,ESP,20.539,23,1177,4-6 7-6(4) 7-5,3,R32,143,4,6,107,57,39,30,17,6,10,2,5,123,81,45,27,17,9,13
