tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1987-7308,Adelaide,Grass,32,A,19861230,1,K024,1,,Ramesh Krishnan,R,170,IND,25.569,35,,K021,,,Mark Kratzmann,L,175,AUS,20.621,142,,4-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,2,M012,2,,Amos Mansdorf,R,175,ISR,21.194,37,,D036,,,Peter Doohan,R,191,AUS,25.662,301,,7-6 2-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,3,A025,4,,Matt Anger,R,188,USA,23.529,59,,D040,,,Brad Drewett,L,185,AUS,28.449,163,,6-2 3-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,4,F028,,,John Fitzgerald,R,183,AUS,26.004,102,,E006,5,,Eddie Edwards,R,191,RSA,30.491,63,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,5,D049,6,,Broderick Dyke,L,180,AUS,25.996,66,,B021,,,Jeremy Bates,R,180,GBR,24.531,187,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,6,M030,7,,Wally Masur,R,180,AUS,23.633,87,,J018,,,Kelly Jones,R,185,USA,22.749,168,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,7,O006,8,,Nduka Odizor,R,183,NGR,28.392,75,,C017,,,Peter Carter,R,180,AUS,22.39,256,,2-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,8,C018,,,Johan Carlsson,R,183,SWE,20.917,107,,C001,,,Darren Cahill,R,185,AUS,21.243,137,,6-7 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,9,D022,,,Bruce Derlin,L,180,NZL,25.087,167,,B294,,,Shane Barr,R,193,AUS,17.191,405,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,10,G022,,,Dan Goldie,R,188,USA,23.242,113,,B051,,,Gilad Bloom,L,173,ISR,19.833,152,,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,11,L004,,,Anthony Lane,R,183,AUS,21.582,266,,P014,,,Brad Pearce,R,175,USA,20.778,92,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,12,L023,,,Jon Levine,R,178,USA,23.253,135,,M032,,,Richard Matuszewski,R,188,USA,22.311,90,,3-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,13,M064,,,Glenn Michibata,R,175,CAN,24.548,206,,T034,,,Desmond Tyson,R,185,AUS,21.259,357,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,14,S017,,,Bill Scanlon,R,185,USA,30.127,85,,F041,,,Javier Frana,L,185,ARG,20.014,143,,4-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,15,S021,,,Michiel Schapers,R,198,NED,27.22,84,,Y002,,,Simon Youl,R,185,AUS,21.498,258,,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,16,W035,,,Mark Woodforde,L,188,AUS,21.268,181,,S018,,,Bud Schultz,R,193,USA,27.359,114,,6-4 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,17,K024,1,,Ramesh Krishnan,R,170,IND,25.569,35,,C018,,,Johan Carlsson,R,183,SWE,20.917,107,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,18,M012,2,,Amos Mansdorf,R,175,ISR,21.194,37,,L023,,,Jon Levine,R,178,USA,23.253,135,,4-6 6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,19,S021,,,Michiel Schapers,R,198,NED,27.22,84,,A025,4,,Matt Anger,R,188,USA,23.529,59,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1987-7308,Adelaide,Grass,32,A,19861230,20,M064,,,Glenn Michibata,R,175,CAN,24.548,206,,D049,6,,Broderick Dyke,L,180,AUS,25.996,66,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
