tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2007-451,Doha,Hard,32,A,20070101,14,MC65,,,Gael Monfils,R,193,FRA,20.334,46,795,SA93,,,Andreas Seppi,R,190,ITA,22.861,74,513,6-3 6-4,3,R32,76,2,2,57,34,24,14,10,2,4,1,0,61,34,20,12,9,6,10
2007-451,Doha,Hard,32,A,20070101,15,E121,,WC,Younes El Aynaoui,R,193,MAR,35.305,189,207,J129,,,Thomas Johansson,R,180,SWE,31.775,71,524,7-6(5) 7-6(1),3,R32,110,7,2,84,57,46,15,12,3,4,9,2,79,44,33,21,12,1,2
2007-451,Doha,Hard,32,A,20070101,16,L360,2,,Ivan Ljubicic,R,193,CRO,27.789,5,2495,G512,,Q,Denis Gremelmayr,L,183,GER,25.377,146,313,6-1 6-2,3,R32,59,9,5,52,30,26,11,8,2,2,0,0,38,21,15,4,7,2,6
2007-451,Doha,Hard,32,A,20070101,17,D402,1,,Nikolay Davydenko,R,178,RUS,25.582,3,2825,B446,,,Jonas Bjorkman,R,183,SWE,34.776,54,723,6-4 6-3,3,R16,89,1,1,68,52,35,7,9,4,5,1,3,68,52,27,8,10,3,7
2007-451,Doha,Hard,32,A,20070101,18,R397,,,Olivier Rochus,R,168,BEL,25.952,36,910,L395,,Q,Federico Luzzi,R,188,ITA,26.995,147,311,6-1 6-0,3,R16,44,4,4,33,20,17,8,6,1,1,5,6,51,31,14,6,7,4,10
2007-451,Doha,Hard,32,A,20070101,19,MC10,4,,Andy Murray,R,190,GBR,19.633,17,1370,R336,,,Christophe Rochus,R,170,BEL,28.047,78,504,6-1 6-3,3,R16,83,3,0,51,30,20,13,8,1,2,1,2,67,49,25,6,8,6,11
2007-451,Doha,Hard,32,A,20070101,20,M595,,,Max Mirnyi,R,196,BLR,29.489,59,680,C582,,Q,Marco Chiudinelli,R,185,SUI,25.309,155,280,6-3 6-3,3,R16,83,1,4,63,43,33,7,9,3,4,1,1,69,38,19,17,9,5,9
2007-451,Doha,Hard,32,A,20070101,21,SA49,6,,Robin Soderling,R,193,SWE,22.382,25,1028,G476,,,Guillermo Garcia-Lopez,R,188,ESP,23.578,68,542,4-6 6-0 6-3,3,R16,111,8,1,97,66,45,16,13,5,7,3,2,68,51,27,10,12,3,8
2007-451,Doha,Hard,32,A,20070101,22,B837,3,,Marcos Baghdatis,R,183,CYP,21.541,12,1860,R383,,,Ruben Ramirez Hidalgo,R,183,ESP,28.986,57,690,6-2 6-0,3,R16,65,1,1,49,26,18,16,7,3,3,0,1,52,35,18,5,7,7,12
2007-451,Doha,Hard,32,A,20070101,23,Y061,5,,Mikhail Youzhny,R,183,RUS,24.52,24,1075,MC65,,,Gael Monfils,R,193,FRA,20.334,46,795,6-4 6-2,3,R16,64,1,1,50,43,30,5,9,1,2,1,2,63,49,25,6,9,3,7
2007-451,Doha,Hard,32,A,20070101,24,L360,2,,Ivan Ljubicic,R,193,CRO,27.789,5,2495,E121,,WC,Younes El Aynaoui,R,193,MAR,35.305,189,207,6-3 6-4,3,R16,76,6,1,55,32,27,13,10,2,3,1,0,51,41,27,3,9,1,4
2007-451,Doha,Hard,32,A,20070101,25,D402,1,,Nikolay Davydenko,R,178,RUS,25.582,3,2825,R397,,,Olivier Rochus,R,168,BEL,25.952,36,910,6-4 6-3,3,QF,89,6,1,63,42,27,11,9,2,4,0,1,60,31,16,16,10,3,8
2007-451,Doha,Hard,32,A,20070101,26,MC10,4,,Andy Murray,R,190,GBR,19.633,17,1370,M595,,,Max Mirnyi,R,196,BLR,29.489,59,680,2-6 6-2 6-2,3,QF,96,2,1,81,57,36,12,12,6,9,3,3,64,38,22,12,12,3,8
2007-451,Doha,Hard,32,A,20070101,27,SA49,6,,Robin Soderling,R,193,SWE,22.382,25,1028,B837,3,,Marcos Baghdatis,R,183,CYP,21.541,12,1860,6-3 6-2,3,QF,57,4,1,51,36,32,8,9,3,3,3,0,44,28,17,7,8,3,6
2007-451,Doha,Hard,32,A,20070101,28,L360,2,,Ivan Ljubicic,R,193,CRO,27.789,5,2495,Y061,5,,Mikhail Youzhny,R,183,RUS,24.52,24,1075,2-6 7-6(2) 7-6(3),3,QF,174,18,1,118,72,53,22,16,7,10,3,5,115,61,43,31,16,8,9
2007-451,Doha,Hard,32,A,20070101,29,MC10,4,,Andy Murray,R,190,GBR,19.633,17,1370,D402,1,,Nikolay Davydenko,R,178,RUS,25.582,3,2825,7-5 6-2,3,SF,92,1,0,52,36,25,9,10,0,2,1,3,64,36,21,11,10,5,10
2007-451,Doha,Hard,32,A,20070101,30,L360,2,,Ivan Ljubicic,R,193,CRO,27.789,5,2495,SA49,6,,Robin Soderling,R,193,SWE,22.382,25,1028,3-6 6-4 7-6(5),3,SF,126,21,2,99,53,40,26,15,5,7,7,1,86,59,47,18,16,1,3
2007-451,Doha,Hard,32,A,20070101,31,L360,2,,Ivan Ljubicic,R,193,CRO,27.789,5,2495,MC10,4,,Andy Murray,R,190,GBR,19.633,17,1370,6-4 6-4,3,F,108,5,1,71,39,28,20,10,8,9,2,0,68,46,27,13,10,6,9
2007-891,Chennai,Hard,32,A,20070101,1,N409,1,,Rafael Nadal,L,185,ESP,20.58,2,4470,S636,,,Rainer Schuettler,R,180,GER,30.686,96,435,6-4 6-2,3,R32,87,5,2,50,23,18,18,9,2,3,2,2,63,33,24,10,9,6,10
2007-891,Chennai,Hard,32,A,20070101,2,R704,,WC,Karan Rastogi,R,178,IND,20.233,480,58,A410,,,Thiago Alves,R,178,BRA,24.613,105,411,6-3 6-4,3,R32,79,0,4,64,49,31,6,10,6,9,0,1,53,45,23,3,9,2,7
2007-891,Chennai,Hard,32,A,20070101,3,S480,,,Davide Sanguinetti,R,188,ITA,34.352,106,409,E160,,Q,Konstantinos Economidis,R,188,GRE,29.164,120,375,6-4 6-3,3,R32,73,6,1,64,36,29,14,9,4,4,6,3,65,34,20,17,10,3,6
2007-891,Chennai,Hard,32,A,20070101,4,M873,8,,Nicolas Mahut,R,190,FRA,24.945,66,552,F444,,,Alejandro Falla,L,185,COL,23.132,107,407,7-5 6-4,3,R32,105,4,5,75,34,28,21,11,7,8,4,2,72,40,26,17,11,8,11
2007-891,Chennai,Hard,32,A,20070101,5,M680,3,,Xavier Malisse,R,185,BEL,26.453,37,910,U043,,,Danai Udomchoke,R,173,THA,25.391,103,417,6-2 6-2,3,R32,62,5,1,41,20,15,15,8,2,3,2,4,45,22,11,9,8,6,11
2007-891,Chennai,Hard,32,A,20070101,6,G372,,,Stefano Galvani,R,178,ITA,29.58,109,396,L575,,,Yen-Hsun Lu,R,180,TPE,23.384,89,450,6-2 6-3,3,R32,86,2,5,58,37,23,11,8,4,5,4,4,65,47,25,5,9,6,11
2007-891,Chennai,Hard,32,A,20070101,7,P436,,,Bjorn Phau,R,175,GER,27.244,77,508,P488,,,Olivier Patience,R,180,FRA,26.771,117,379,6-4 6-4,3,R32,90,2,2,63,37,25,15,10,2,4,2,3,90,62,37,10,10,9,13
2007-891,Chennai,Hard,32,A,20070101,8,S424,6,,Fabrice Santoro,R,178,FRA,34.062,52,725,S552,,Q,David Skoch,R,183,CZE,30.152,730,22,3-0 RET,3,R32,13,1,0,10,5,4,4,2,0,0,0,1,9,3,0,3,1,2,3
2007-891,Chennai,Hard,32,A,20070101,9,S675,7,,Paradorn Srichaphan,R,185,THA,27.551,53,725,BA98,,Q,Simone Bolelli,R,183,ITA,21.232,127,360,7-6(5) 6-4,3,R32,77,9,4,62,38,35,13,11,0,1,2,1,67,36,25,17,11,0,2
2007-891,Chennai,Hard,32,A,20070101,10,K310,,,Stefan Koubek,L,175,AUT,29.996,80,490,SC95,,WC,Bartolome Salva-Vidal,L,183,ESP,20.115,361,94,2-6 6-3 7-5,3,R32,109,3,2,78,47,27,18,14,4,9,3,6,79,39,25,16,15,2,8
2007-891,Chennai,Hard,32,A,20070101,11,A511,,,Igor Andreev,R,185,RUS,23.469,91,445,G725,,Q,Santiago Giraldo,R,188,COL,19.097,175,230,6-3 7-6(2),3,R32,90,7,2,64,40,31,15,11,1,3,1,2,67,38,24,14,10,4,7
2007-891,Chennai,Hard,32,A,20070101,12,B747,4,,Julien Benneteau,R,185,FRA,25.032,40,877,G681,,,Teymuraz Gabashvili,R,188,RUS,21.61,114,385,6-3 6-4,3,R32,66,3,0,51,34,28,13,10,2,2,3,5,66,40,30,9,9,7,9
2007-891,Chennai,Hard,32,A,20070101,13,M605,5,,Carlos Moya,R,190,ESP,30.346,43,835,W300,,,Alexander Waske,R,188,GER,31.756,108,398,7-6(3) 6-3,3,R32,80,11,0,61,40,32,14,11,0,1,4,5,66,37,29,12,10,2,4
2007-891,Chennai,Hard,32,A,20070101,14,K358,,,Kevin Kim,R,180,USA,28.435,100,424,G511,,,Simon Greul,R,185,GER,25.719,82,486,1-6 6-2 6-3,3,R32,80,5,3,77,47,34,12,12,3,7,3,3,68,34,25,13,12,4,9
2007-891,Chennai,Hard,32,A,20070101,15,K336,,,Ivo Karlovic,R,208,CRO,27.841,98,431,A487,,WC,Prakash Amritraj,R,188,IND,23.25,393,84,7-6(3) 6-3,3,R32,82,14,2,67,46,37,14,11,2,2,2,3,60,36,30,11,10,3,4
2007-891,Chennai,Hard,32,A,20070101,16,P491,,,Kristian Pless,R,188,DEN,25.892,84,481,N301,2,,David Nalbandian,R,180,ARG,24.999,8,2295,2-6 6-3 7-5,3,R32,143,13,2,117,67,40,32,15,16,19,4,7,122,72,51,19,14,11,14
2007-891,Chennai,Hard,32,A,20070101,17,N409,1,,Rafael Nadal,L,185,ESP,20.58,2,4470,R704,,WC,Karan Rastogi,R,178,IND,20.233,480,58,6-4 6-1,3,R16,84,5,1,46,26,19,15,8,0,0,0,1,61,35,17,15,9,3,7
2007-891,Chennai,Hard,32,A,20070101,18,S480,,,Davide Sanguinetti,R,188,ITA,34.352,106,409,M873,8,,Nicolas Mahut,R,190,FRA,24.945,66,552,7-6(6) 3-6 6-3,3,R16,139,12,2,92,70,52,11,15,1,3,12,7,103,67,48,19,15,8,10
2007-891,Chennai,Hard,32,A,20070101,19,M680,3,,Xavier Malisse,R,185,BEL,26.453,37,910,G372,,,Stefano Galvani,R,178,ITA,29.58,109,396,6-3 6-2,3,R16,89,6,2,61,36,25,15,9,4,5,0,5,68,31,18,16,8,8,12
2007-891,Chennai,Hard,32,A,20070101,20,S424,6,,Fabrice Santoro,R,178,FRA,34.062,52,725,P436,,,Bjorn Phau,R,175,GER,27.244,77,508,6-4 6-2,3,R16,78,2,0,60,39,27,12,9,4,5,0,5,63,33,21,12,9,4,8
2007-891,Chennai,Hard,32,A,20070101,21,K310,,,Stefan Koubek,L,175,AUT,29.996,80,490,S675,7,,Paradorn Srichaphan,R,185,THA,27.551,53,725,6-1 6-2,3,R16,48,3,1,41,26,23,10,8,0,0,1,2,44,28,14,6,7,1,5
2007-891,Chennai,Hard,32,A,20070101,22,B747,4,,Julien Benneteau,R,185,FRA,25.032,40,877,A511,,,Igor Andreev,R,185,RUS,23.469,91,445,7-6(4) 6-2,3,R16,88,3,2,61,40,30,14,10,3,4,3,0,60,34,21,17,10,3,6
2007-891,Chennai,Hard,32,A,20070101,23,M605,5,,Carlos Moya,R,190,ESP,30.346,43,835,K358,,,Kevin Kim,R,180,USA,28.435,100,424,6-4 6-3,3,R16,81,8,2,85,45,32,20,10,7,8,4,3,52,34,24,6,9,1,4
2007-891,Chennai,Hard,32,A,20070101,24,K336,,,Ivo Karlovic,R,208,CRO,27.841,98,431,P491,,,Kristian Pless,R,188,DEN,25.892,84,481,7-6(3) 7-6(2),3,R16,86,26,2,79,56,48,12,12,1,2,6,2,68,47,36,14,12,0,1
2007-891,Chennai,Hard,32,A,20070101,25,N409,1,,Rafael Nadal,L,185,ESP,20.58,2,4470,S480,,,Davide Sanguinetti,R,188,ITA,34.352,106,409,6-3 6-2,3,QF,60,7,3,42,21,20,16,9,0,0,2,0,49,28,17,9,8,7,10
