tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,74,S0AG,11,,Jannik Sinner,R,191,ITA,21.552,13,2655,ME82,,,Adrian Mannarino,L,180,FRA,34.683,68,791,7-6(7) 6-4,3,R32,107,6,4,61,33,27,22,11,0,0,1,2,72,38,27,21,11,1,2
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,75,F724,,,Marton Fucsovics,R,188,HUN,31.072,84,652,MV14,,,Alex Molcan,L,178,SVK,25.259,63,820,6-4 6-2,3,R32,78,1,0,42,24,22,14,9,0,0,0,2,51,30,24,8,9,3,6
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,76,FB98,4,,Taylor Fritz,R,196,USA,25.352,5,3795,B0BI,30,,Sebastian Baez,R,170,ARG,22.185,35,1135,6-1 6-2,3,R32,70,4,2,42,24,21,5,8,2,4,0,1,49,32,15,4,7,6,12
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,77,AG37,8,,Felix Auger-Aliassime,R,193,CAN,22.574,10,3245,C0AU,27,,Francisco Cerundolo,R,185,ARG,24.561,32,1275,7-5 6-4,3,R32,130,6,8,83,41,31,21,11,5,7,2,3,63,43,30,8,11,4,8
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,78,PL56,17,,Tommy Paul,R,185,USA,25.802,19,2000,HB71,9,,Hubert Hurkacz,R,196,POL,26.062,11,3110,4-6 6-2 6-4,3,R32,116,6,5,87,58,47,12,14,6,8,8,3,81,44,33,18,14,6,10
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,79,D0CO,,,Jack Draper,L,193,GBR,21.202,56,854,MC10,,,Andy Murray,R,191,GBR,35.808,55,855,7-6(6) 6-2,3,R32,123,8,1,65,40,29,17,10,4,5,3,5,76,44,30,15,10,7,10
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,80,A0E2,1,,Carlos Alcaraz,R,183,ESP,19.836,2,6780,GJ37,31,,Tallon Griekspoor,R,188,NED,26.675,36,1034,7-6(4) 6-3,3,R32,101,0,3,72,44,33,19,11,2,2,1,3,69,46,33,12,10,3,4
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,81,TD51,14,,Frances Tiafoe,R,188,USA,25.123,16,2395,TE30,,Q,Alejandro Tabilo,L,188,CHI,25.758,187,314,6-4 6-4,3,R16,81,6,4,71,43,33,14,10,5,6,5,1,54,35,25,9,10,0,3
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,82,N771,10,,Cameron Norrie,L,188,GBR,27.535,12,2815,RE44,6,,Andrey Rublev,R,188,RUS,25.374,7,3660,6-2 6-4,3,R16,78,2,2,55,33,26,9,9,3,5,8,2,52,26,19,8,9,0,5
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,83,DH50,23,,Alejandro Davidovich Fokina,R,180,ESP,23.751,28,1390,GD64,,Q,Cristian Garin,R,185,CHI,26.765,97,566,6-3 6-4,3,R16,84,5,0,57,31,22,15,10,1,3,1,2,56,36,23,8,9,1,5
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,84,MM58,5,,Daniil Medvedev,R,198,RUS,27.064,6,3775,Z355,12,,Alexander Zverev,R,198,GER,25.875,14,2500,6-7(5) 7-6(5) 7-5,3,R16,197,12,5,131,87,65,24,18,15,17,7,3,124,93,66,17,18,5,8
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,85,S0AG,11,,Jannik Sinner,R,191,ITA,21.552,13,2655,W367,,PR,Stan Wawrinka,R,183,SUI,37.938,100,557,6-1 6-4,3,R16,98,5,0,64,31,21,20,9,8,9,1,1,63,34,20,11,8,10,14
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,86,FB98,4,,Taylor Fritz,R,196,USA,25.352,5,3795,F724,,,Marton Fucsovics,R,188,HUN,31.072,84,652,6-4 6-3,3,R16,101,2,4,79,48,33,17,10,3,4,4,1,54,31,23,8,9,2,5
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,87,AG37,8,,Felix Auger-Aliassime,R,193,CAN,22.574,10,3245,PL56,17,,Tommy Paul,R,185,USA,25.802,19,2000,3-6 6-3 7-6(6),3,R16,166,12,7,95,55,43,21,15,7,9,0,4,105,72,50,17,15,6,8
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,88,A0E2,1,,Carlos Alcaraz,R,183,ESP,19.836,2,6780,D0CO,,,Jack Draper,L,193,GBR,21.202,56,854,6-2 2-0 RET,3,R16,46,3,0,27,20,16,6,5,3,3,1,1,34,22,11,4,5,2,5
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,89,TD51,14,,Frances Tiafoe,R,188,USA,25.123,16,2395,N771,10,,Cameron Norrie,L,188,GBR,27.535,12,2815,6-4 6-4,3,QF,99,4,2,58,31,24,15,10,5,7,7,3,59,32,23,11,10,5,9
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,90,MM58,5,,Daniil Medvedev,R,198,RUS,27.064,6,3775,DH50,23,,Alejandro Davidovich Fokina,R,180,ESP,23.751,28,1390,6-3 7-5,3,QF,106,4,7,70,39,33,17,11,6,6,1,0,75,53,34,11,10,5,7
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,91,S0AG,11,,Jannik Sinner,R,191,ITA,21.552,13,2655,FB98,4,,Taylor Fritz,R,196,USA,25.352,5,3795,6-4 4-6 6-4,3,QF,137,5,1,88,56,45,15,15,1,3,4,0,92,50,35,23,15,6,9
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,92,A0E2,1,,Carlos Alcaraz,R,183,ESP,19.836,2,6780,AG37,8,,Felix Auger-Aliassime,R,193,CAN,22.574,10,3245,6-4 6-4,3,QF,120,2,2,58,36,29,13,10,3,4,6,6,82,46,32,15,10,9,12
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,93,MM58,5,,Daniil Medvedev,R,198,RUS,27.064,6,3775,TD51,14,,Frances Tiafoe,R,188,USA,25.123,16,2395,7-5 7-6(4),3,SF,106,9,2,75,44,35,20,12,1,3,3,1,75,44,31,15,12,8,11
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,94,A0E2,1,,Carlos Alcaraz,R,183,ESP,19.836,2,6780,S0AG,11,,Jannik Sinner,R,191,ITA,21.552,13,2655,7-6(4) 6-3,3,SF,112,5,1,72,52,38,9,11,1,2,4,4,72,36,28,17,10,4,6
2023-404,Indian Wells Masters,Hard,128,M,O,20230306,95,A0E2,1,,Carlos Alcaraz,R,183,ESP,19.836,2,6780,MM58,5,,Daniil Medvedev,R,198,RUS,27.064,6,3775,6-3 6-2,3,F,70,1,0,49,37,30,7,9,0,0,0,2,48,31,19,7,8,0,3
2023-403,Miami Masters,Hard,128,M,O,20230320,1,G628,,,Richard Gasquet,R,183,FRA,36.753,40,960,O483,,LL,Christopher O'Connell,R,183,AUS,28.794,86,649,6-4 3-6 6-1,3,R128,108,9,3,76,51,43,13,13,4,5,12,0,71,46,35,11,13,2,5
2023-403,Miami Masters,Hard,128,M,O,20230320,2,GD64,,Q,Cristian Garin,R,185,CHI,26.804,82,672,GC88,,,Marcos Giron,R,180,USA,29.654,71,746,6-4 2-6 6-4,3,R128,125,3,3,89,52,39,20,14,7,9,12,0,83,58,42,15,14,6,8
2023-403,Miami Masters,Hard,128,M,O,20230320,3,L0BV,,,Jiri Lehecka,R,185,CZE,21.361,44,941,CE77,,,Federico Coria,R,180,ARG,31.028,67,795,6-3 6-4,3,R128,63,9,2,51,35,32,8,10,0,0,6,2,50,31,23,10,9,3,5
2023-403,Miami Masters,Hard,128,M,O,20230320,4,EA24,,,Tomas Martin Etcheverry,R,196,ARG,23.671,73,734,K09F,,Q,Pavel Kotov,R,191,RUS,24.334,117,490,6-2 6-2,3,R128,80,6,2,45,29,25,8,8,0,0,2,3,53,35,22,6,8,4,8
2023-403,Miami Masters,Hard,128,M,O,20230320,5,WB08,,Q,Yosuke Watanuki,R,180,JPN,24.936,123,474,PD31,,Q,Benoit Paire,R,196,FRA,33.864,170,351,6-4 7-5,3,R128,95,10,2,56,31,22,17,11,2,4,7,11,92,51,36,14,11,11,15
2023-403,Miami Masters,Hard,128,M,O,20230320,6,SU87,,,Lorenzo Sonego,R,191,ITA,27.858,59,835,TB69,,WC,Dominic Thiem,R,185,AUT,29.541,106,530,7-6(7) 6-2,3,R128,116,6,0,65,38,32,16,10,1,2,1,1,71,37,27,17,10,4,7
2023-403,Miami Masters,Hard,128,M,O,20230320,7,K0AZ,,LL,Aleksandar Kovacevic,R,183,USA,24.556,102,546,MU94,,,Jaume Munar,R,183,ESP,25.873,66,796,7-6(4) 2-6 6-1,3,R128,121,8,1,94,53,42,24,14,4,6,3,1,71,49,35,14,13,0,2
2023-403,Miami Masters,Hard,128,M,O,20230320,8,MJ08,,,Thiago Monteiro,L,183,BRA,28.802,81,680,KB95,,,Jason Kubler,R,178,AUS,29.834,70,748,6-4 7-6(6),3,R128,100,9,2,66,50,42,8,11,1,1,9,2,66,42,36,10,11,0,1
2023-403,Miami Masters,Hard,128,M,O,20230320,9,CF59,,,Roberto Carballes Baena,R,183,ESP,29.99,84,665,Z419,,,Bernabe Zapata Miralles,R,183,ESP,26.182,41,958,6-0 3-0 RET,3,R128,49,1,3,28,14,11,8,4,4,4,0,3,33,16,7,4,5,3,8
2023-403,Miami Masters,Hard,128,M,O,20230320,10,MV14,,,Alex Molcan,L,178,SVK,25.298,56,865,TC61,,Q,Jordan Thompson,R,183,AUS,28.914,83,667,6-2 4-6 6-3,3,R128,131,3,2,88,67,44,13,14,6,8,4,2,87,42,28,20,13,5,9
2023-403,Miami Masters,Hard,128,M,O,20230320,11,MK66,,,Mackenzie McDonald,R,178,USA,27.926,55,865,GE33,,,Daniel Elahi Galan,R,191,COL,26.752,89,641,6-4 6-2,3,R128,86,3,4,64,42,30,11,9,9,10,2,1,66,42,28,8,9,5,9
2023-403,Miami Masters,Hard,128,M,O,20230320,12,HB64,,,Quentin Halys,R,191,FRA,26.396,79,705,MO44,,,Pedro Martinez,R,185,ESP,25.897,121,476,6-2 7-6(4),3,R128,101,12,1,53,25,23,21,10,1,1,3,2,71,48,32,10,10,1,3
2023-403,Miami Masters,Hard,128,M,O,20230320,13,BK24,,,Gregoire Barrere,R,183,FRA,29.087,65,801,SX50,,Q,Roman Safiullin,R,185,RUS,25.615,104,538,6-4 3-6 6-3,3,R128,109,8,3,80,45,33,20,14,2,5,6,7,92,56,36,17,14,6,10
2023-403,Miami Masters,Hard,128,M,O,20230320,14,E865,,Q,Christopher Eubanks,R,201,USA,26.872,119,479,KB09,,,Denis Kudla,R,180,USA,30.587,122,475,7-6(2) 6-2,3,R128,78,6,1,57,42,34,10,10,0,0,3,3,57,36,25,11,10,1,3
2023-403,Miami Masters,Hard,128,M,O,20230320,15,ME82,,,Adrian Mannarino,L,180,FRA,34.721,62,826,S0RE,,WC,Juncheng Shang,L,180,CHN,18.125,181,323,1-6 6-4 6-2,3,R128,115,9,3,70,41,29,16,13,2,5,1,2,75,49,31,14,12,9,12
2023-403,Miami Masters,Hard,128,M,O,20230320,16,KD46,,LL,Thanasi Kokkinakis,R,193,AUS,26.94,94,607,BU13,,WC,Zizou Bergs,R,185,BEL,23.795,135,431,4-6 6-3 7-6(7),3,R128,149,11,1,99,66,49,18,16,3,5,10,2,94,63,46,18,15,2,4
2023-403,Miami Masters,Hard,128,M,O,20230320,17,W09G,,,J.J. Wolf,R,183,USA,24.244,50,891,BK92,,,Alexander Bublik,R,196,KAZ,25.755,48,900,7-5 6-3,3,R128,78,4,2,61,38,31,10,11,2,4,9,2,51,31,22,6,10,2,6
2023-403,Miami Masters,Hard,128,M,O,20230320,18,HH26,,,Ugo Humbert,L,188,FRA,24.731,78,713,MC65,,PR,Gael Monfils,R,193,FRA,36.548,280,190,3-3 RET,3,R128,30,1,1,14,9,6,2,3,0,1,1,1,21,11,4,7,3,3,4
2023-403,Miami Masters,Hard,128,M,O,20230320,19,SL28,,Q,Jan-Lennard Struff,R,193,GER,32.901,103,543,F510,,,Fabio Fognini,R,178,ITA,35.822,91,628,6-4 5-7 6-4,3,R128,155,10,2,107,56,40,26,16,4,7,9,5,107,65,46,17,16,2,6
2023-403,Miami Masters,Hard,128,M,O,20230320,20,DB63,,,Laslo Djere,R,188,SRB,27.797,58,845,V832,,Q,Aleksandar Vukic,R,188,AUS,26.951,168,355,6-2 7-6(3),3,R128,104,13,4,89,56,43,15,10,3,3,9,0,74,48,37,7,10,4,6
2023-403,Miami Masters,Hard,128,M,O,20230320,21,DA81,,WC,Taro Daniel,R,191,JPN,30.141,97,583,RC91,,,Arthur Rinderknech,R,196,FRA,27.658,72,736,4-1 RET,3,R128,25,0,0,13,4,1,8,2,1,1,0,0,16,7,3,4,3,1,3
2023-403,Miami Masters,Hard,128,M,O,20230320,22,RH24,,,Emil Ruusuvuori,R,188,FIN,23.964,54,866,BT72,,Q,Nuno Borges,R,185,POR,26.078,68,787,6-1 6-4,3,R128,79,4,0,48,28,22,15,9,0,0,2,0,56,25,14,16,8,3,6
2023-403,Miami Masters,Hard,128,M,O,20230320,23,P09Z,,,Alexei Popyrin,R,196,AUS,23.622,93,611,Y268,,,Mikael Ymer,R,185,SWE,24.526,53,870,7-6(5) 4-4 RET,3,R128,106,16,2,69,49,38,12,10,3,3,1,1,65,45,35,11,10,1,1
2023-403,Miami Masters,Hard,128,M,O,20230320,24,I305,,,Ilya Ivashka,R,193,BLR,29.065,80,696,AE14,,Q,Daniel Altmaier,R,188,GER,24.517,114,499,6-2 6-1,3,R128,73,6,0,36,21,19,10,7,0,0,4,3,57,32,18,9,8,1,6
2023-403,Miami Masters,Hard,128,M,O,20230320,25,F724,,,Marton Fucsovics,R,188,HUN,31.11,74,732,CG04,,,Pedro Cachin,R,185,ARG,27.937,63,822,6-4 7-6(2),3,R128,105,9,2,62,38,30,18,11,2,2,5,2,77,53,37,10,11,3,4
2023-403,Miami Masters,Hard,128,M,O,20230320,26,WB32,,,Yibing Wu,R,183,CHN,23.431,64,818,E831,,PR,Kyle Edmund,R,188,GBR,28.194,544,62,7-5 7-5,3,R128,94,6,2,66,43,30,13,12,1,3,2,6,70,39,25,17,12,3,7
2023-403,Miami Masters,Hard,128,M,O,20230320,27,PC11,,PR,Guido Pella,L,183,ARG,32.841,581,55,V836,,,Juan Pablo Varillas,R,185,PER,27.452,88,642,1-6 6-3 6-2,3,R128,125,3,1,70,49,33,14,12,2,4,6,3,85,46,31,19,12,7,10
2023-403,Miami Masters,Hard,128,M,O,20230320,28,N0AM,,WC,Emilio Nava,R,185,USA,21.295,182,323,I186,,,John Isner,R,208,USA,37.897,46,915,7-6(5) 7-6(4),3,R128,107,6,5,83,50,39,23,12,0,0,15,1,71,47,44,14,12,3,3
2023-403,Miami Masters,Hard,128,M,O,20230320,29,HH06,,,Marc-Andrea Huesler,L,196,SUI,26.735,47,904,R772,,,Albert Ramos-Vinolas,L,188,ESP,35.17,51,880,6-7(4) 7-6(2) 6-3,3,R128,156,10,4,107,66,44,27,16,5,7,3,4,107,74,49,17,17,3,7
2023-403,Miami Masters,Hard,128,M,O,20230320,30,N0AE,,,Brandon Nakashima,R,188,USA,21.626,45,927,O449,,,Oscar Otte,R,193,GER,29.676,85,656,7-6(3) 6-3,3,R128,87,10,0,70,56,46,7,11,0,0,11,3,64,39,33,11,10,3,4
2023-403,Miami Masters,Hard,128,M,O,20230320,31,L987,,,Dusan Lajovic,R,183,SRB,32.72,76,728,MC10,,,Andy Murray,R,191,GBR,35.847,52,875,6-4 7-5,3,R128,96,4,2,66,47,34,12,11,2,3,6,1,54,30,22,15,11,0,3
2023-403,Miami Masters,Hard,128,M,O,20230320,32,BF23,,,Facundo Bagnis,L,183,ARG,33.057,100,561,MW75,,Q,Felipe Meligeni Alves,R,185,BRA,25.079,164,365,6-3 1-6 6-4,3,R128,100,12,4,80,57,40,12,13,3,5,4,1,66,46,37,11,13,2,4
2023-403,Miami Masters,Hard,128,M,O,20230320,33,TE51,2,,Stefanos Tsitsipas,R,193,GRE,24.602,3,5770,G628,,,Richard Gasquet,R,183,FRA,36.753,40,960,W/O,3,R64,0,,,,,,,,,,,,,,,,,,
2023-403,Miami Masters,Hard,128,M,O,20230320,34,GD64,,Q,Cristian Garin,R,185,CHI,26.804,82,672,B0BI,27,,Sebastian Baez,R,170,ARG,22.223,33,1170,7-6(2) 6-3,3,R64,126,4,3,73,48,34,10,11,6,9,1,1,80,63,34,5,10,6,10
2023-403,Miami Masters,Hard,128,M,O,20230320,35,L0BV,,,Jiri Lehecka,R,185,CZE,21.361,44,941,M0EJ,18,,Lorenzo Musetti,R,185,ITA,21.046,21,1840,6-4 6-4,3,R64,80,4,2,57,38,29,13,10,1,1,2,2,56,30,20,17,10,3,5
2023-403,Miami Masters,Hard,128,M,O,20230320,36,KE29,14,,Karen Khachanov,R,198,RUS,26.828,16,2505,EA24,,,Tomas Martin Etcheverry,R,196,ARG,23.671,73,734,6-1 3-6 6-3,3,R64,128,7,3,81,48,39,12,13,0,2,6,1,70,42,25,16,12,3,7
2023-403,Miami Masters,Hard,128,M,O,20230320,37,TD51,12,,Frances Tiafoe,R,188,USA,25.161,14,2710,WB08,,Q,Yosuke Watanuki,R,180,JPN,24.936,123,474,6-7(5) 7-6(3) 6-4,3,R64,166,12,0,114,71,51,20,17,3,6,17,6,120,61,46,27,17,10,14
2023-403,Miami Masters,Hard,128,M,O,20230320,38,SU87,,,Lorenzo Sonego,R,191,ITA,27.858,59,835,E687,23,,Daniel Evans,R,175,GBR,32.824,29,1345,4-6 6-3 6-2,3,R64,150,6,7,108,70,51,16,14,12,13,3,0,68,39,31,16,13,3,6
2023-403,Miami Masters,Hard,128,M,O,20230320,39,C0AU,25,,Francisco Cerundolo,R,185,ARG,24.6,31,1320,K0AZ,,LL,Aleksandar Kovacevic,R,183,USA,24.556,102,546,6-4 6-4,3,R64,83,4,1,57,41,31,8,10,0,1,5,1,72,49,31,10,10,3,6
2023-403,Miami Masters,Hard,128,M,O,20230320,40,AG37,5,,Felix Auger-Aliassime,R,193,CAN,22.612,6,3415,MJ08,,,Thiago Monteiro,L,183,BRA,28.802,81,680,7-6(5) 7-6(8),3,R64,161,12,7,80,43,37,25,12,0,0,4,0,93,55,41,23,12,5,5
2023-403,Miami Masters,Hard,128,M,O,20230320,41,MM58,4,,Daniil Medvedev,R,198,RUS,27.102,5,4330,CF59,,,Roberto Carballes Baena,R,183,ESP,29.99,84,665,6-1 6-2,3,R64,62,3,1,47,31,24,11,8,1,1,2,1,37,20,12,6,7,0,4
2023-403,Miami Masters,Hard,128,M,O,20230320,42,MV14,,,Alex Molcan,L,178,SVK,25.298,56,865,N732,28,,Yoshihito Nishioka,L,170,JPN,27.477,34,1144,7-6(5) 1-6 6-2,3,R64,159,6,4,114,78,49,15,13,13,17,3,3,86,50,34,18,14,4,8
2023-403,Miami Masters,Hard,128,M,O,20230320,43,MK66,,,Mackenzie McDonald,R,178,USA,27.926,55,865,BK40,19,,Matteo Berrettini,R,196,ITA,26.935,23,1732,7-6(8) 7-6(5),3,R64,136,7,1,86,55,41,22,12,2,2,11,5,87,54,48,14,12,2,2
2023-403,Miami Masters,Hard,128,M,O,20230320,44,HB64,,,Quentin Halys,R,191,FRA,26.396,79,705,DH58,15,,Alex de Minaur,R,183,AUS,24.085,18,2085,6-7(5) 7-6(3) 7-6(8),3,R64,198,21,10,138,77,61,27,18,8,11,2,2,122,83,62,20,18,5,8
2023-403,Miami Masters,Hard,128,M,O,20230320,45,BK24,,,Gregoire Barrere,R,183,FRA,29.087,65,801,N771,11,,Cameron Norrie,L,188,GBR,27.573,12,2815,6-3 6-2,3,R64,70,7,0,44,28,24,12,9,0,0,3,1,48,34,22,5,8,5,8
2023-403,Miami Masters,Hard,128,M,O,20230320,46,E865,,Q,Christopher Eubanks,R,201,USA,26.872,119,479,CG80,17,,Borna Coric,R,188,CRO,26.344,20,1905,3-6 6-4 6-2,3,R64,125,11,4,77,50,36,14,14,2,5,2,4,83,48,31,18,13,7,11
2023-403,Miami Masters,Hard,128,M,O,20230320,47,ME82,,,Adrian Mannarino,L,180,FRA,34.721,62,826,S0S1,32,,Ben Shelton,L,193,USA,20.444,39,989,6-4 3-6 6-1,3,R64,112,8,0,66,43,33,14,13,1,3,12,1,75,48,35,13,13,5,9
2023-403,Miami Masters,Hard,128,M,O,20230320,48,HB71,8,,Hubert Hurkacz,R,196,POL,26.1,9,3065,KD46,,LL,Thanasi Kokkinakis,R,193,AUS,26.94,94,607,6-7(10) 7-6(7) 7-6(6),3,R64,210,21,2,122,90,71,20,18,2,3,23,4,146,100,75,23,18,7,8
2023-403,Miami Masters,Hard,128,M,O,20230320,49,RE44,6,,Andrey Rublev,R,188,RUS,25.413,7,3390,W09G,,,J.J. Wolf,R,183,USA,24.244,50,891,7-6(3) 6-4,3,R64,101,16,1,73,39,33,17,11,5,6,7,3,71,44,31,15,11,5,7
2023-403,Miami Masters,Hard,128,M,O,20230320,50,KI95,29,,Miomir Kecmanovic,R,183,SRB,23.551,35,1120,HH26,,,Ugo Humbert,L,188,FRA,24.731,78,713,6-4 6-7(5) 7-6(3),3,R64,164,10,3,119,77,56,24,17,10,11,8,5,109,61,47,25,17,5,7
2023-403,Miami Masters,Hard,128,M,O,20230320,51,D875,21,,Grigor Dimitrov,R,191,BUL,31.844,27,1450,SL28,,Q,Jan-Lennard Struff,R,193,GER,32.901,103,543,4-6 7-6(5) 6-4,3,R64,153,23,3,101,60,50,23,16,2,3,10,5,120,75,55,24,16,9,10
2023-403,Miami Masters,Hard,128,M,O,20230320,52,S0AG,10,,Jannik Sinner,R,191,ITA,21.591,11,2925,DB63,,,Laslo Djere,R,188,SRB,27.797,58,845,6-4 6-2,3,R64,83,3,4,50,29,23,9,9,1,3,3,2,65,29,19,12,9,5,10
2023-403,Miami Masters,Hard,128,M,O,20230320,53,DA81,,WC,Taro Daniel,R,191,JPN,30.141,97,583,Z355,13,,Alexander Zverev,R,198,GER,25.914,15,2580,6-0 6-4,3,R64,75,2,0,48,29,23,13,8,0,0,5,1,44,27,16,7,8,3,7
2023-403,Miami Masters,Hard,128,M,O,20230320,54,RH24,,,Emil Ruusuvuori,R,188,FIN,23.964,54,866,BD06,22,,Roberto Bautista Agut,R,183,ESP,34.93,28,1430,6-4 7-6(5),3,R64,132,7,2,77,51,37,14,11,7,9,1,4,75,49,32,15,11,4,7
2023-403,Miami Masters,Hard,128,M,O,20230320,55,V812,26,,Botic van de Zandschulp,R,191,NED,27.458,32,1170,P09Z,,,Alexei Popyrin,R,196,AUS,23.622,93,611,4-6 7-6(4) 6-2,3,R64,163,7,5,103,62,49,20,15,6,7,13,0,88,47,39,21,15,3,5
2023-403,Miami Masters,Hard,128,M,O,20230320,56,RH16,3,,Casper Ruud,R,183,NOR,24.241,4,5560,I305,,,Ilya Ivashka,R,193,BLR,29.065,80,696,6-2 6-3,3,R64,84,4,1,49,32,26,8,9,2,3,5,0,62,37,23,9,8,4,8
2023-403,Miami Masters,Hard,128,M,O,20230320,57,R0DG,7,,Holger Rune,R,188,DEN,19.89,8,3325,F724,,,Marton Fucsovics,R,188,HUN,31.11,74,732,6-3 7-5,3,R64,81,6,0,54,31,25,17,10,1,1,3,5,63,38,28,12,11,2,5
2023-403,Miami Masters,Hard,128,M,O,20230320,58,SM37,31,,Diego Schwartzman,R,170,ARG,30.59,38,990,WB32,,,Yibing Wu,R,183,CHN,23.431,64,818,7-6(1) 6-1,3,R64,114,2,3,90,57,40,17,10,7,8,3,2,58,41,26,7,9,3,6
2023-403,Miami Masters,Hard,128,M,O,20230320,59,SU55,24,,Denis Shapovalov,L,185,CAN,23.929,30,1345,PC11,,PR,Guido Pella,L,183,ARG,32.841,581,55,6-3 3-6 6-3,3,R64,113,13,13,84,41,34,23,14,3,5,2,2,89,70,45,11,13,4,7
2023-403,Miami Masters,Hard,128,M,O,20230320,60,FB98,9,,Taylor Fritz,R,196,USA,25.391,10,2975,N0AM,,WC,Emilio Nava,R,185,USA,21.295,182,323,6-4 6-1,3,R64,59,8,2,48,26,22,14,9,1,2,3,3,44,23,16,6,8,1,5
2023-403,Miami Masters,Hard,128,M,O,20230320,61,PL56,16,,Tommy Paul,R,185,USA,25.84,19,2045,HH06,,,Marc-Andrea Huesler,L,196,SUI,26.735,47,904,5-7 6-3 6-4,3,R64,123,12,1,79,51,41,17,16,1,3,7,2,84,52,39,14,15,6,9
2023-403,Miami Masters,Hard,128,M,O,20230320,62,DH50,20,,Alejandro Davidovich Fokina,R,180,ESP,23.789,25,1545,N0AE,,,Brandon Nakashima,R,188,USA,21.626,45,927,6-4 7-6(5),3,R64,114,6,2,82,53,38,16,11,5,6,5,2,82,59,38,14,11,5,7
2023-403,Miami Masters,Hard,128,M,O,20230320,63,L987,,,Dusan Lajovic,R,183,SRB,32.72,76,728,C0BC,30,,Maxime Cressy,R,201,USA,25.864,37,1016,6-4 7-6(2),3,R64,88,3,1,61,45,37,9,11,4,5,5,9,62,31,21,17,11,0,2
2023-403,Miami Masters,Hard,128,M,O,20230320,64,A0E2,1,,Carlos Alcaraz,R,183,ESP,19.874,1,7420,BF23,,,Facundo Bagnis,L,183,ARG,33.057,100,561,6-0 6-2,3,R64,64,3,2,40,21,17,10,7,1,2,1,1,48,28,9,8,7,5,11
2023-403,Miami Masters,Hard,128,M,O,20230320,65,TE51,2,,Stefanos Tsitsipas,R,193,GRE,24.602,3,5770,GD64,,Q,Cristian Garin,R,185,CHI,26.804,82,672,6-3 4-6 6-4,3,R32,124,12,2,91,57,44,18,15,3,4,7,1,87,57,44,14,14,3,5
2023-403,Miami Masters,Hard,128,M,O,20230320,66,KE29,14,,Karen Khachanov,R,198,RUS,26.828,16,2505,L0BV,,,Jiri Lehecka,R,185,CZE,21.361,44,941,6-2 6-4,3,R32,86,8,1,51,33,26,12,9,1,1,6,2,80,54,34,11,9,6,9
2023-403,Miami Masters,Hard,128,M,O,20230320,67,SU87,,,Lorenzo Sonego,R,191,ITA,27.858,59,835,TD51,12,,Frances Tiafoe,R,188,USA,25.161,14,2710,6-3 6-4,3,R32,73,8,0,45,34,31,9,10,0,0,2,3,48,35,29,4,9,1,3
2023-403,Miami Masters,Hard,128,M,O,20230320,68,C0AU,25,,Francisco Cerundolo,R,185,ARG,24.6,31,1320,AG37,5,,Felix Auger-Aliassime,R,193,CAN,22.612,6,3415,6-2 7-5,3,R32,103,2,7,61,40,29,12,10,1,2,3,5,61,33,26,8,10,2,6
2023-403,Miami Masters,Hard,128,M,O,20230320,69,MM58,4,,Daniil Medvedev,R,198,RUS,27.102,5,4330,MV14,,,Alex Molcan,L,178,SVK,25.298,56,865,W/O,3,R32,,,,,,,,,,,,,,,,,,,
2023-403,Miami Masters,Hard,128,M,O,20230320,70,HB64,,,Quentin Halys,R,191,FRA,26.396,79,705,MK66,,,Mackenzie McDonald,R,178,USA,27.926,55,865,7-6(2) 6-3,3,R32,100,15,2,67,47,38,11,10,6,6,9,4,82,49,35,15,11,7,9
