tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1982-7308,Adelaide,Grass,32,A,19820104,11,C023,,,Pat Cash,R,183,AUS,16.608,342,23,W016,,,Greg Whitecross,R,185,AUS,20.808,161,69,6-7 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,12,D045,,,Chris Dunk,R,193,USA,23.948,146,68,J014,,,Chris Johnstone,R,175,AUS,21.229,90,197,3-6 7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,13,D049,,,Broderick Dyke,L,180,AUS,21.01,359,19,M056,,,Steve Meister,R,193,USA,23.707,204,81,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,14,G084,,,Brad Guan,R,,AUS,23.488,221,59,V008,,,Robert Van't Hof,R,193,USA,22.738,123,141,6-4 5-7 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,15,L025,,,Richard Lewis,L,,GBR,27.08,98,110,S059,,,Jonathan Smith,R,188,GBR,26.932,149,96,6-7 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,16,S081,,,Larry Stefanki,R,178,USA,24.452,136,119,D005,,,Marty Davis,R,183,USA,23.138,119,143,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,17,C023,,,Pat Cash,R,183,AUS,16.608,342,23,E005,1,,Mark Edmondson,R,185,AUS,27.521,20,680,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,18,W006,2,,Kim Warwick,R,183,AUS,29.741,85,119,D049,,,Broderick Dyke,L,180,AUS,21.01,359,19,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,19,M041,4,,Tim Mayotte,R,191,USA,21.421,25,326,B077,,,Mike Brunnberg,R,191,USA,23.671,362,18,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,20,K053,7,,Steve Krulevitz,R,175,USA,30.601,87,144,L025,,,Richard Lewis,L,,GBR,27.08,98,110,6-7 7-5 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,21,F039,8,,Rod Frawley,R,180,AUS,29.322,69,255,D045,,,Chris Dunk,R,193,USA,23.948,146,68,6-2 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,22,B066,,,Lloyd Bourne,R,191,USA,23.214,157,108,S081,,,Larry Stefanki,R,178,USA,24.452,136,119,6-7 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,23,C072,,,David Carter,R,183,AUS,25.706,95,161,A023,,,Andy Andrews,R,185,USA,23.009,235,44,7-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,24,J029,,,John James,R,183,AUS,30.831,291,33,G084,,,Brad Guan,R,,AUS,23.488,221,59,6-4 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,25,F039,8,,Rod Frawley,R,180,AUS,29.322,69,255,W006,2,,Kim Warwick,R,183,AUS,29.741,85,119,3-6 7-6 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,26,K053,7,,Steve Krulevitz,R,175,USA,30.601,87,144,M041,4,,Tim Mayotte,R,191,USA,21.421,25,326,2-6 7-5 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,27,B066,,,Lloyd Bourne,R,191,USA,23.214,157,108,C023,,,Pat Cash,R,183,AUS,16.608,342,23,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,28,J029,,,John James,R,183,AUS,30.831,291,33,C072,,,David Carter,R,183,AUS,25.706,95,161,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,29,B066,,,Lloyd Bourne,R,191,USA,23.214,157,108,K053,7,,Steve Krulevitz,R,175,USA,30.601,87,144,5-7 6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,30,F039,8,,Rod Frawley,R,180,AUS,29.322,69,255,J029,,,John James,R,183,AUS,30.831,291,33,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1982-7308,Adelaide,Grass,32,A,19820104,31,F039,8,,Rod Frawley,R,180,AUS,29.322,69,255,B066,,,Lloyd Bourne,R,191,USA,23.214,157,108,2-6 6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,
1982-D009,Davis Cup SAM QF: BOL vs ECU,Clay,4,D,19820108,1,Y007,,,Ricardo Ycaza,R,183,ECU,23.893,68,154,A126,,,Carlos Alvarado,R,,BOL,,,,6-2 6-1 3-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,
1982-D009,Davis Cup SAM QF: BOL vs ECU,Clay,4,D,19820108,2,G023,,,Andres Gomez,L,193,ECU,21.864,37,347,110842,,,Ramiro Gonzalo Benavides Saravia,,,BOL,,,,8-10 6-3 6-4 3-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,
1982-D009,Davis Cup SAM QF: BOL vs ECU,Clay,4,D,19820108,3,G023,,,Andres Gomez,L,193,ECU,21.864,37,347,Z025,,,Alexander Zalesky,R,,BOL,,,,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1982-D009,Davis Cup SAM QF: BOL vs ECU,Clay,4,D,19820108,4,V034,,,Raul Antonio Viver,L,191,ECU,20.813,301,31,110842,,,Ramiro Gonzalo Benavides Saravia,,,BOL,,,,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1982-D032,Davis Cup G2 R1: HKG vs PHI,Hard,4,D,19820108,1,110976,,,Ody Gabriel,,,PHI,,,,110977,,,Chi Yuen Pang,,,HKG,,,,6-2 2-6 3-6 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,
1982-D032,Davis Cup G2 R1: HKG vs PHI,Hard,4,D,19820108,2,110882,,,Kelvin Ng,,,HKG,,,,V077,,,Manuel Valleramos,R,,PHI,,753,2,6-1 7-5 6-3,5,RR,,,,,,,,,,,,,,,,,,,
1982-D032,Davis Cup G2 R1: HKG vs PHI,Hard,4,D,19820108,3,110882,,,Kelvin Ng,,,HKG,,,,110976,,,Ody Gabriel,,,PHI,,,,6-4 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,
1982-D032,Davis Cup G2 R1: HKG vs PHI,Hard,4,D,19820108,4,V077,,,Manuel Valleramos,R,,PHI,,753,2,110977,,,Chi Yuen Pang,,,HKG,,,,6-1 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,
1982-D052,Davis Cup SAM QF: PAR vs PER,Clay,4,D,19820108,1,G024,,,Francisco Gonzalez,R,193,PAR,26.138,100,114,A035,,,Pablo Arraya,R,180,PER,20.216,88,180,6-2 8-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,
1982-D052,Davis Cup SAM QF: PAR vs PER,Clay,4,D,19820108,2,P015,,,Victor Pecci,R,193,PAR,26.234,17,604,M040,,,Fernando Maynetto,R,,PER,26.103,295,32,6-4 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,
1982-D052,Davis Cup SAM QF: PAR vs PER,Clay,4,D,19820108,3,D029,,,Carlos Di Laura,L,178,PER,17.221,,,N081,,,Oscar Napout,R,,PAR,,,,6-2 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1982-D052,Davis Cup SAM QF: PAR vs PER,Clay,4,D,19820108,4,C152,,,Luciano Cuneo,R,,ITA,,,,110871,,,Francisco Arrellaga,,,PAR,,,,4-6 6-4 6-0,3,RR,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,1,L024,1,,Chris Lewis,R,180,NZL,24.843,33,435,M215,,,Nick Mohtadi,R,,CAN,,763,2,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,2,W019,2,,Tim Wilkison,L,180,USA,22.136,77,243,M212,,,Dick Metz,R,,USA,,621,4,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,3,B066,,,Lloyd Bourne,R,191,USA,23.233,112,140,K053,3,,Steve Krulevitz,R,175,USA,30.62,75,167,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,4,C072,4,,David Carter,R,183,AUS,25.725,89,170,S123,,,Jeff Simpson,R,,NZL,31.203,270,38,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,5,L025,5,,Richard Lewis,L,,GBR,27.099,100,115,P070,,,Onny Parun,R,188,NZL,34.743,256,47,5-7 6-3 12-10,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,6,V008,6,,Robert Van't Hof,R,193,USA,22.757,126,142,M056,,,Steve Meister,R,193,USA,23.726,216,82,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,7,D005,7,,Marty Davis,R,183,USA,23.157,124,144,M097,,,David Mustard,L,180,NZL,22.037,205,52,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,8,S052,8,,Russell Simpson,R,188,NZL,27.885,123,154,D077,,,Jai Dilouie,R,,USA,23.335,417,13,6-4 6-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,9,D022,,,Bruce Derlin,L,180,NZL,20.12,158,71,S141,,,Dave Siegler,R,,USA,20.616,145,91,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,10,D045,,,Chris Dunk,R,193,USA,23.967,150,73,E040,,,Mike Estep,R,173,USA,32.482,278,40,4-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,11,E025,,,Kelly Evernden,R,175,NZL,20.307,621,4,S115,,,David Schneider,R,185,USA,26.656,251,45,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,12,H020,,,Ron Hightower,R,185,USA,23.083,187,82,L026,,,David Lewis,R,180,NZL,17.355,667,3,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,13,M141,,,Chris Mayotte,R,,USA,24.32,217,98,S059,,,Jonathan Smith,R,188,GBR,26.951,149,96,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,14,M071,,,Matt Mitchell,R,180,USA,24.824,179,59,D072,,,Jim Delaney,R,,USA,28.835,150,146,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,15,S074,,,Cary Stansbury,R,196,USA,23.236,256,47,E054,,,Claude England,R,,NZL,,537,6,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,16,S081,,,Larry Stefanki,R,178,USA,24.471,133,120,L027,,,Mark Lewis,R,,NZL,,667,3,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,17,L024,1,,Chris Lewis,R,180,NZL,24.843,33,435,H020,,,Ron Hightower,R,185,USA,23.083,187,82,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,18,W019,2,,Tim Wilkison,L,180,USA,22.136,77,243,D045,,,Chris Dunk,R,193,USA,23.967,150,73,7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,19,M071,,,Matt Mitchell,R,180,USA,24.824,179,59,C072,4,,David Carter,R,183,AUS,25.725,89,170,6-3 0-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,20,S081,,,Larry Stefanki,R,178,USA,24.471,133,120,L025,5,,Richard Lewis,L,,GBR,27.099,100,115,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,21,V008,6,,Robert Van't Hof,R,193,USA,22.757,126,142,S074,,,Cary Stansbury,R,196,USA,23.236,256,47,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,22,M141,,,Chris Mayotte,R,,USA,24.32,217,98,D005,7,,Marty Davis,R,183,USA,23.157,124,144,4-6 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,23,S052,8,,Russell Simpson,R,188,NZL,27.885,123,154,E025,,,Kelly Evernden,R,175,NZL,20.307,621,4,2-6 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,24,B066,,,Lloyd Bourne,R,191,USA,23.233,112,140,D022,,,Bruce Derlin,L,180,NZL,20.12,158,71,3-6 6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,25,S052,8,,Russell Simpson,R,188,NZL,27.885,123,154,L024,1,,Chris Lewis,R,180,NZL,24.843,33,435,6-1 2-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,26,W019,2,,Tim Wilkison,L,180,USA,22.136,77,243,S081,,,Larry Stefanki,R,178,USA,24.471,133,120,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,27,V008,6,,Robert Van't Hof,R,193,USA,22.757,126,142,M071,,,Matt Mitchell,R,180,USA,24.824,179,59,7-6 6-7 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,28,M141,,,Chris Mayotte,R,,USA,24.32,217,98,B066,,,Lloyd Bourne,R,191,USA,23.233,112,140,2-6 6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,29,W019,2,,Tim Wilkison,L,180,USA,22.136,77,243,M141,,,Chris Mayotte,R,,USA,24.32,217,98,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,30,S052,8,,Russell Simpson,R,188,NZL,27.885,123,154,V008,6,,Robert Van't Hof,R,193,USA,22.757,126,142,6-2 7-5,3,SF,,,,,,,,,,,,,,,,,,,
1982-301,Auckland,Hard,32,A,19820111,31,W019,2,,Tim Wilkison,L,180,USA,22.136,77,243,S052,8,,Russell Simpson,R,188,NZL,27.885,123,154,6-4 6-4 6-4,5,F,,,,,,,,,,,,,,,,,,,
1982-D014,Davis Cup AME SF: VEN vs CAN,Hard,4,D,19820115,1,F242,,,Harry Fritz,R,,CAN,30.905,365,18,A061,,,Jorge Andrew,R,180,VEN,30.204,439,11,16-14 11-9 9-11 4-6 11-9,5,RR,,,,,,,,,,,,,,,,,,,
1982-D014,Davis Cup AME SF: VEN vs CAN,Hard,4,D,19820115,2,G072,,,Rejean Genois,R,175,CAN,29.043,667,3,S024,,,Randolf Scheller,R,,GER,19.507,,,6-2 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,
1982-D014,Davis Cup AME SF: VEN vs CAN,Hard,4,D,19820115,3,P079,,,John Picken,R,,CAN,24.435,763,2,S024,,,Randolf Scheller,R,,GER,19.507,,,6-3 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,
1982-D014,Davis Cup AME SF: VEN vs CAN,Hard,4,D,19820115,4,C051,,,Bill Cowan,R,,CAN,22.719,372,17,110872,,,Abraham Sojo,,,VEN,,,,7-5 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,1,R065,1,,Raul Ramirez,R,183,MEX,28.58,33,282,J028,,,Renato Joaquim,R,,BRA,,433,12,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,2,K009,2,,Carlos Kirmayr,R,173,BRA,31.321,39,309,J032,,,Kjell Johansson,R,,SWE,30.932,133,73,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,3,K036,,,Thomaz Koch,L,,BRA,36.69,247,42,D048,3,,Pat Dupre,R,191,USA,27.34,44,308,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,4,O017,4,,Manuel Orantes,L,178,ESP,32.947,43,242,R062,,,Javier Restrepo,R,,COL,,203,56,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,5,W027,5,,Van Winitsky,L,185,USA,22.856,45,186,G017,,,Angel Gimenez,R,163,ESP,26.275,89,210,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,6,D074,6,,Phil Dent,R,183,AUS,31.926,63,242,S062,,,Joao Soares,R,185,BRA,30.735,103,128,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,7,S051,,,Stefan Simonsson,R,175,SWE,22.037,143,104,O004,7,,Gianni Ocleppo,R,183,ITA,24.786,71,122,3-2 RET,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,8,W006,8,,Kim Warwick,R,183,AUS,29.78,85,129,M092,,,Cassio Motta,R,180,BRA,21.906,253,41,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,9,A035,,,Pablo Arraya,R,180,PER,20.244,88,180,F011,,,Peter Feigl,R,183,AUT,30.136,176,104,7-5 6-7 4-3 RET,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,10,D083,,,Ivan Dupasquier,R,,SUI,20.153,119,82,T048,,,Paul Torre,R,180,FRA,28.671,144,69,6-4 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,11,G020,,,Julio Goes,R,180,BRA,26.234,144,69,A064,,,Guillermo Aubone,L,,ARG,27.614,192,108,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,12,H026,,,Marcos Hocevar,R,185,BRA,26.316,140,136,K006,,,Ney Keller,R,,BRA,23.129,266,39,2-6 6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,13,K008,,,Damir Keretic,R,178,GER,21.815,139,89,B015,,,Givaldo Barbosa,R,183,BRA,27.981,316,28,3-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,14,K031,,,Zoltan Kuharszky,R,183,HUN,22.533,132,75,G031,,,Georges Goven,R,173,FRA,33.73,122,88,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,15,O025,,,Marko Ostoja,R,175,CRO,21.246,165,152,K003,,,Hans-Peter Kandler,R,185,AUT,25.796,208,50,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,16,P008,,,Claudio Panatta,R,178,ITA,21.96,154,65,G001,,,Alejandro Ganzabal,R,180,ARG,21.922,192,54,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,17,R065,1,,Raul Ramirez,R,183,MEX,28.58,33,282,O025,,,Marko Ostoja,R,175,CRO,21.246,165,152,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,18,K009,2,,Carlos Kirmayr,R,173,BRA,31.321,39,309,K031,,,Zoltan Kuharszky,R,183,HUN,22.533,132,75,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,19,O017,4,,Manuel Orantes,L,178,ESP,32.947,43,242,G020,,,Julio Goes,R,180,BRA,26.234,144,69,6-3 1-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,20,W027,5,,Van Winitsky,L,185,USA,22.856,45,186,A035,,,Pablo Arraya,R,180,PER,20.244,88,180,7-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,21,D074,6,,Phil Dent,R,183,AUS,31.926,63,242,D083,,,Ivan Dupasquier,R,,SUI,20.153,119,82,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,22,P008,,,Claudio Panatta,R,178,ITA,21.96,154,65,W006,8,,Kim Warwick,R,183,AUS,29.78,85,129,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,23,H026,,,Marcos Hocevar,R,185,BRA,26.316,140,136,K036,,,Thomaz Koch,L,,BRA,36.69,247,42,4-6 6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,24,S051,,,Stefan Simonsson,R,175,SWE,22.037,143,104,K008,,,Damir Keretic,R,178,GER,21.815,139,89,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,25,W027,5,,Van Winitsky,L,185,USA,22.856,45,186,R065,1,,Raul Ramirez,R,183,MEX,28.58,33,282,6-3 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,26,K009,2,,Carlos Kirmayr,R,173,BRA,31.321,39,309,S051,,,Stefan Simonsson,R,175,SWE,22.037,143,104,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,27,D074,6,,Phil Dent,R,183,AUS,31.926,63,242,O017,4,,Manuel Orantes,L,178,ESP,32.947,43,242,6-4 6-7 6-0,3,QF,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,28,P008,,,Claudio Panatta,R,178,ITA,21.96,154,65,H026,,,Marcos Hocevar,R,185,BRA,26.316,140,136,0-6 6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,29,K009,2,,Carlos Kirmayr,R,173,BRA,31.321,39,309,D074,6,,Phil Dent,R,183,AUS,31.926,63,242,6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,30,W027,5,,Van Winitsky,L,185,USA,22.856,45,186,P008,,,Claudio Panatta,R,178,ITA,21.96,154,65,6-4 4-6 7-6,3,SF,,,,,,,,,,,,,,,,,,,
1982-201,Guaruja,Hard,32,A,19820118,31,W027,5,,Van Winitsky,L,185,USA,22.856,45,186,K009,2,,Carlos Kirmayr,R,173,BRA,31.321,39,309,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,
1982-7303,Mexico City WCT,Carpet,16,A,19820119,1,C039,1,,Jose-Luis Clerc,R,185,ARG,23.428,5,946,F020,,,Wojtek Fibak,R,183,POL,29.462,18,514,6-3 2-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1982-7303,Mexico City WCT,Carpet,16,A,19820119,2,G011,,,Tony Giammalva,R,191,USA,23.748,86,184,M051,2,,Peter McNamara,R,185,AUS,26.543,10,520,6-4 6-7 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1982-7303,Mexico City WCT,Carpet,16,A,19820119,3,S058,,,Tomas Smid,R,191,CZE,25.667,32,498,M039,3,,Sandy Mayer,R,178,USA,29.791,14,534,7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,
