tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1977-810,Zurich,Hard,32,A,I,19761229,6,N048,6,,Rolf Norberg,R,,SWE,24.912,97,51,H101,,,Patrice Hagelauer,R,188,FRA,28.983,214,11,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,7,BB76,,,Michele Borgener,,,SUI,,,,P150,7,,Douglas Palm,R,,SWE,21.651,166,26,6-3 3-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,8,N047,,,Jan Norback,R,,SWE,20.816,193,16,G031,8,,Georges Goven,R,173,FRA,28.676,162,30,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,9,BB75,,,Ren Bortulan,,,SUI,,,,F045,,,Bernard Fritz,R,173,FRA,23.233,273,4,6-7 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,10,E051,,,Aly El Dawoudi,R,,EGY,,,,H065,,,Hubertus Hoyt,R,178,USA,21.155,289,3,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,11,G040,,,Jiri Granat,R,185,CZE,21.919,,,M088,,,Jose A. Moreno,R,,ESP,,214,11,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,12,L052,,,Lajos Levai,R,,YUG,24.893,,,SE12,,,Dragan Savid,,,YUG,,,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,13,M151,,,Bernard Mignot,R,,BEL,28.071,168,25,C073,,,Christophe Casa,R,178,FRA,19.584,236,8,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,14,N083,,,Jacek Niedzwiedzki,R,,POL,,226,10,R061,,,Bruno Renoult,L,,FRA,,,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,15,P121,,,Reinhart Probst,R,,GER,19.702,,,R037,,,Christophe Roger-Vasselin,R,188,FRA,19.477,266,5,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,16,T051,,,Rolf Thung,L,191,NED,25.426,182,33,K113,,,Petr Kanderal,R,,SUI,28.953,236,8,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,17,M157,1,,Juan Ignacio Muntanola,R,,ESP,,105,48,E051,,,Aly El Dawoudi,R,,EGY,,,,4-6 6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,18,G040,,,Jiri Granat,R,185,CZE,21.919,,,P080,2,,Nikola Pilic,L,,CRO,37.342,76,82,7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,19,S146,3,,Nicola Spear,R,,SRB,32.851,149,46,BB75,,,Ren Bortulan,,,SUI,,,,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,20,G071,4,,Frank Gebert,R,,GER,24.55,129,40,P121,,,Reinhart Probst,R,,GER,19.702,,,6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,21,D063,5,,Eric Deblicker,R,,FRA,24.701,137,46,T051,,,Rolf Thung,L,191,NED,25.426,182,33,2-6 6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,22,M151,,,Bernard Mignot,R,,BEL,28.071,168,25,N048,6,,Rolf Norberg,R,,SWE,24.912,97,51,4-6 7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,23,N083,,,Jacek Niedzwiedzki,R,,POL,,226,10,BB76,,,Michele Borgener,,,SUI,,,,3-6 7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,24,N047,,,Jan Norback,R,,SWE,20.816,193,16,L052,,,Lajos Levai,R,,YUG,24.893,,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,25,N047,,,Jan Norback,R,,SWE,20.816,193,16,M157,1,,Juan Ignacio Muntanola,R,,ESP,,105,48,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,26,S146,3,,Nicola Spear,R,,SRB,32.851,149,46,M151,,,Bernard Mignot,R,,BEL,28.071,168,25,6-4 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,27,G071,4,,Frank Gebert,R,,GER,24.55,129,40,D063,5,,Eric Deblicker,R,,FRA,24.701,137,46,6-3 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,28,N083,,,Jacek Niedzwiedzki,R,,POL,,226,10,G040,,,Jiri Granat,R,185,CZE,21.919,,,7-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,29,N047,,,Jan Norback,R,,SWE,20.816,193,16,S146,3,,Nicola Spear,R,,SRB,32.851,149,46,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,30,N083,,,Jacek Niedzwiedzki,R,,POL,,226,10,G071,4,,Frank Gebert,R,,GER,24.55,129,40,3-6 6-1 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1977-810,Zurich,Hard,32,A,I,19761229,31,N047,,,Jan Norback,R,,SWE,20.816,193,16,N083,,,Jacek Niedzwiedzki,R,,POL,,226,10,7-5 6-2,3,F,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,1,V028,1,,Guillermo Vilas,L,180,ARG,24.375,6,819,M050,,,Paul McNamee,R,178,AUS,22.138,173,24,6-2 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,2,T006,2,,Roscoe Tanner,L,183,USA,25.216,10,763,T011,,,Brian Teacher,R,191,USA,22.026,80,62,6-3 5-7 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,3,A014,,,John Alexander,R,191,AUS,25.498,47,141,M132,,,Mike Machette,R,,USA,25.93,93,52,7-6 7-6 6-7 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,4,A063,,,Arthur Ashe,R,185,USA,33.481,12,575,M051,,,Peter McNamara,R,185,AUS,21.495,193,16,6-3 6-0 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,5,B123,,,John Bartlett,R,188,AUS,28.794,174,31,T078,,Q,John Trickey,R,,AUS,,289,3,7-6 6-2 4-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,6,B238,,,Dick R. Bohrnstedt,R,,USA,26.68,175,23,E037,,,Harald Elschenbroich,R,,GER,35.537,183,20,3-6 6-3 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,7,C020,,,Ross Case,R,,AUS,25.169,46,210,L024,,,Chris Lewis,R,180,NZL,19.817,124,42,3-6 6-1 7-6 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,8,C093,,,Dick Crealy,R,,AUS,32.287,39,336,A044,,,Victor Amaya,L,201,USA,22.502,108,79,6-3 1-6 7-6 1-6 7-5,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,9,D074,,,Phil Dent,R,183,AUS,26.88,38,211,J029,,,John James,R,183,AUS,25.823,165,34,7-5 7-6 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,10,D076,,,Colin Dibley,R,188,AUS,32.285,87,139,W006,,,Kim Warwick,R,183,AUS,24.734,65,192,6-1 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,11,D078,,,Steve Docherty,R,,AUS,26.658,168,25,D042,,,Robin Drysdale,R,,GBR,24.287,129,40,6-3 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,12,E005,,,Mark Edmondson,R,185,AUS,22.513,35,317,C080,,,Bob Carmichael,R,183,AUS,36.496,136,54,6-4 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,13,F002,,Q,Charlie Fancutt,R,178,AUS,17.544,,,G070,,,Alvin Gardiner,R,,AUS,25.889,159,37,4-6 4-6 7-6 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,14,F030,,,Peter Fleming,R,196,USA,21.947,113,46,P078,,,Barry Phillips-Moore,R,173,AUS,39.483,120,98,6-0 5-7 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,15,G078,,,Tom Gorman,R,180,USA,30.951,45,240,S052,,,Russell Simpson,R,188,NZL,22.858,140,44,6-3 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,16,L062,,,Cliff Letcher,R,,AUS,24.895,129,50,S148,,,Allan Stone,R,,AUS,31.217,104,81,6-3 6-7 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,17,L025,,,Richard Lewis,L,,GBR,22.073,166,26,G074,,,Bob Giltinan,R,,AUS,27.737,187,17,6-2 6-7 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,18,L064,,Q,William Lloyd,R,,AUS,27.655,241,7,D040,,,Brad Drewett,L,185,AUS,18.456,193,16,4-6 6-3 6-1 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,19,L065,,Q,Bill Lofgren,R,,USA,28.422,273,4,M149,,,Mark Meyers,R,,USA,23.075,144,33,6-3 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,20,M137,,,Ulrich Marten,R,,GER,21.002,214,11,T096,,Q,Graeme Thomson,R,,AUS,,361,1,6-2 7-5 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,21,P072,,,Charlie Pasarell,R,,USA,32.887,56,173,H058,,,Bob Hewitt,R,191,RSA,36.972,83,101,2-6 7-5 6-3 7-6,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,22,P026,,,Henry Pfister,R,193,USA,23.231,99,50,M139,,,Geoff Masters,R,,AUS,26.286,48,267,3-6 6-3 6-0 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,23,R055,,,Marty Riessen,R,185,USA,35.077,57,153,H054,,,James Chico Hagey,R,,USA,23.849,73,68,7-6 2-6 6-3 3-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,24,R073,,,Tony Roche,L,178,AUS,31.628,51,100,M133,,Q,Warren Maher,R,,AUS,19.962,,,7-6 6-3 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,25,R075,,,Ken Rosewall,R,170,AUS,42.166,13,337,B106,,,Syd Ball,R,188,AUS,26.938,89,60,6-2 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,26,R076,,,Ray Ruffels,R,,AUS,30.779,27,198,K073,,,Paul Kronk,R,,AUS,22.278,88,88,7-5 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,27,S111,,,Nick Saviano,L,180,USA,20.575,109,47,W019,,Q,Tim Wilkison,L,180,USA,17.109,361,1,7-5 7-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,28,S082,,,Sherwood Stewart,R,188,USA,30.574,75,158,R068,,,Grover Raz Reid,R,,USA,25.35,153,50,6-7 6-3 6-4 7-6,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,29,S090,,,Dick Stockton,R,188,USA,25.87,15,508,F008,,,John Feaver,R,191,GBR,24.876,112,50,2-6 7-6 6-2 7-6,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,30,T040,,,Ion Tiriac,R,,ROU,37.651,250,6,C079,,Q,Peter Campbell,R,,AUS,26.144,311,2,6-0 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,31,V049,,,Erik Van Dillen,R,183,USA,25.862,116,90,K044,,,Chris Kachel,R,,AUS,21.539,163,32,6-3 6-2 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,32,Z012,,,Werner Zirngibl,R,,GER,20.326,100,54,M136,,,John Marks,R,,AUS,24.063,150,35,6-4 3-6 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,33,V028,1,,Guillermo Vilas,L,180,ARG,24.375,6,819,S111,,,Nick Saviano,L,180,USA,20.575,109,47,6-1 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,34,T006,2,,Roscoe Tanner,L,183,USA,25.216,10,763,F030,,,Peter Fleming,R,196,USA,21.947,113,46,7-6 6-2 6-1,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,35,A014,,,John Alexander,R,191,AUS,25.498,47,141,M137,,,Ulrich Marten,R,,GER,21.002,214,11,6-2 6-4 5-7 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,36,A063,,,Arthur Ashe,R,185,USA,33.481,12,575,B238,,,Dick R. Bohrnstedt,R,,USA,26.68,175,23,7-6 7-5 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,37,C020,,,Ross Case,R,,AUS,25.169,46,210,L064,,Q,William Lloyd,R,,AUS,27.655,241,7,6-3 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,38,C093,,,Dick Crealy,R,,AUS,32.287,39,336,Z012,,,Werner Zirngibl,R,,GER,20.326,100,54,7-5 7-6 3-0 RET,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,39,D074,,,Phil Dent,R,183,AUS,26.88,38,211,S082,,,Sherwood Stewart,R,188,USA,30.574,75,158,6-4 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,40,D076,,,Colin Dibley,R,188,AUS,32.285,87,139,R076,,,Ray Ruffels,R,,AUS,30.779,27,198,4-6 2-6 6-3 7-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,41,E005,,,Mark Edmondson,R,185,AUS,22.513,35,317,B123,,,John Bartlett,R,188,AUS,28.794,174,31,6-4 1-6 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,42,L025,,,Richard Lewis,L,,GBR,22.073,166,26,G078,,,Tom Gorman,R,180,USA,30.951,45,240,6-4 6-3 6-1,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,43,P072,,,Charlie Pasarell,R,,USA,32.887,56,173,D078,,,Steve Docherty,R,,AUS,26.658,168,25,7-6 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,44,P026,,,Henry Pfister,R,193,USA,23.231,99,50,L062,,,Cliff Letcher,R,,AUS,24.895,129,50,4-6 6-1 6-4 6-1,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,45,R055,,,Marty Riessen,R,185,USA,35.077,57,153,V049,,,Erik Van Dillen,R,183,USA,25.862,116,90,7-6 7-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,46,R073,,,Tony Roche,L,178,AUS,31.628,51,100,L065,,Q,Bill Lofgren,R,,USA,28.422,273,4,6-1 6-0 6-2,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,47,R075,,,Ken Rosewall,R,170,AUS,42.166,13,337,T040,,,Ion Tiriac,R,,ROU,37.651,250,6,6-4 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,48,S090,,,Dick Stockton,R,188,USA,25.87,15,508,F002,,Q,Charlie Fancutt,R,178,AUS,17.544,,,6-2 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,49,V028,1,,Guillermo Vilas,L,180,ARG,24.375,6,819,P072,,,Charlie Pasarell,R,,USA,32.887,56,173,7-6 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,50,T006,2,,Roscoe Tanner,L,183,USA,25.216,10,763,R073,,,Tony Roche,L,178,AUS,31.628,51,100,4-6 6-1 6-2 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,51,A014,,,John Alexander,R,191,AUS,25.498,47,141,D076,,,Colin Dibley,R,188,AUS,32.285,87,139,6-4 6-2 6-2,5,R16,,,,,,,,,,,,,,,,,,,
1977-580,Australian Open-1,Grass,64,G,O,19770101,52,A063,,,Arthur Ashe,R,185,USA,33.481,12,575,P026,,,Henry Pfister,R,193,USA,23.231,99,50,7-6 6-3 3-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,
