tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2008-7308,Adelaide,Hard,32,A,20071231,1,H432,1,,Lleyton Hewitt,R,180,AUS,26.847,21,1365,SC56,,,Dudi Sela,R,175,ISR,22.741,64,573,6-2 6-2,3,R32,66,7,2,46,29,26,8,8,3,3,5,2,59,37,22,8,8,7,11
2008-7308,Adelaide,Hard,32,A,20071231,2,A389,,,Jose Acasuso,R,190,ARG,25.196,65,566,F444,,,Alejandro Falla,L,185,COL,24.129,81,481,6-3 7-6(3),3,R32,101,8,4,76,40,31,14,11,8,12,2,1,68,40,21,14,10,5,10
2008-7308,Adelaide,Hard,32,A,20071231,3,G858,,,Ernests Gulbis,R,190,LAT,19.335,61,585,G806,,Q,Andrey Golubev,R,185,KAZ,20.444,177,239,6-7(9) 6-4 6-2,3,R32,138,7,6,133,80,59,22,15,14,16,6,4,109,63,43,20,15,3,8
2008-7308,Adelaide,Hard,32,A,20071231,4,T786,6,,Jo-Wilfried Tsonga,R,188,FRA,22.705,43,714,H528,,,Victor Hanescu,R,198,ROU,26.445,76,517,6-3 4-6 7-5,3,R32,120,11,6,84,46,38,21,16,3,6,1,0,93,56,39,19,15,3,7
2008-7308,Adelaide,Hard,32,A,20071231,5,N289,3,,Jarkko Nieminen,L,185,FIN,26.439,27,995,K512,,Q,Ivo Klec,R,183,SVK,27.088,224,184,6-2 6-4,3,R32,66,1,1,48,34,24,10,9,0,1,3,2,65,40,25,9,9,1,5
2008-7308,Adelaide,Hard,32,A,20071231,6,D499,,Q,Frank Dancevic,R,185,CAN,23.261,72,521,BA98,,,Simone Bolelli,R,183,ITA,22.229,67,541,6-2 7-6(3),3,R32,77,4,0,73,39,30,22,10,5,5,8,2,65,43,29,12,10,3,5
2008-7308,Adelaide,Hard,32,A,20071231,7,Z168,,,Mischa Zverev,L,190,GER,20.359,88,468,MB02,,,Florian Mayer,R,190,GER,24.238,55,611,6-3 6-3,3,R32,56,2,0,50,29,26,11,9,0,0,0,4,51,32,20,9,9,0,3
2008-7308,Adelaide,Hard,32,A,20071231,8,S544,,,Vincent Spadea,R,183,USA,33.451,77,515,G379,8,,Sebastien Grosjean,R,175,FRA,29.591,53,621,4-6 6-1 6-3,3,R32,115,6,3,84,46,31,18,13,5,9,6,5,83,47,33,11,13,3,10
2008-7308,Adelaide,Hard,32,A,20071231,9,R368,,,Michael Russell,R,173,USA,29.667,82,481,D683,7,,Juan Martin del Potro,R,198,ARG,19.269,44,690,6-3 6-3,3,R32,92,6,0,64,48,34,8,9,5,6,7,9,66,33,20,13,9,9,13
2008-7308,Adelaide,Hard,32,A,20071231,10,B896,,,Benjamin Becker,R,178,GER,26.541,84,476,SD56,,WC,Robert Smeets,L,188,AUS,22.138,150,286,3-6 6-4 6-2,3,R32,107,11,4,80,38,31,24,13,1,2,11,6,90,53,35,21,14,8,11
2008-7308,Adelaide,Hard,32,A,20071231,11,K760,,,Evgeny Korolev,R,185,KAZ,19.877,80,487,J233,,LL,Alun Jones,R,180,AUS,27.68,131,338,6-2 7-6(7),3,R32,82,7,0,65,36,31,16,10,3,3,4,2,67,49,31,12,10,3,5
2008-7308,Adelaide,Hard,32,A,20071231,12,L428,,,Michael Llodra,L,190,FRA,27.619,93,460,SD32,4,,Gilles Simon,R,183,FRA,23.009,29,955,7-6(3) 6-3,3,R32,89,1,1,66,41,33,18,11,3,4,7,4,72,44,32,13,10,4,6
2008-7308,Adelaide,Hard,32,A,20071231,13,S673,,WC,Joseph Sirianni,R,175,AUS,32.953,195,218,S694,5,,Radek Stepanek,R,185,CZE,29.092,30,930,7-6(3) 4-3 RET,3,R32,99,8,2,67,35,27,17,9,3,4,8,3,61,35,25,16,10,3,5
2008-7308,Adelaide,Hard,32,A,20071231,14,Q927,,,Sam Querrey,R,198,USA,20.233,63,573,D632,,,Steve Darcis,R,178,BEL,23.8,86,474,7-5 6-4,3,R32,80,11,2,61,32,26,14,11,1,3,0,6,77,55,34,10,11,7,11
2008-7308,Adelaide,Hard,32,A,20071231,15,G621,,WC,Chris Guccione,L,201,AUS,22.42,91,462,O234,,Q,Wayne Odesnik,L,180,USA,22.108,126,357,7-5 7-6(5),3,R32,86,23,4,72,40,35,21,12,2,2,5,1,74,43,31,23,12,4,5
2008-7308,Adelaide,Hard,32,A,20071231,16,M850,2,,Paul-Henri Mathieu,R,185,FRA,25.966,25,1320,B747,,,Julien Benneteau,R,185,FRA,26.029,68,540,7-6(2) 7-5,3,R32,141,8,3,94,49,36,22,12,8,11,7,5,84,51,33,14,12,5,9
2008-7308,Adelaide,Hard,32,A,20071231,17,H432,1,,Lleyton Hewitt,R,180,AUS,26.847,21,1365,A389,,,Jose Acasuso,R,190,ARG,25.196,65,566,6-2 6-2,3,R16,61,8,3,43,14,13,21,8,1,1,0,4,46,21,13,9,8,4,8
2008-7308,Adelaide,Hard,32,A,20071231,18,T786,6,,Jo-Wilfried Tsonga,R,188,FRA,22.705,43,714,G858,,,Ernests Gulbis,R,190,LAT,19.335,61,585,6-3 6-2,3,R16,62,10,1,52,33,29,11,9,3,3,3,3,60,40,24,7,8,4,7
2008-7308,Adelaide,Hard,32,A,20071231,19,N289,3,,Jarkko Nieminen,L,185,FIN,26.439,27,995,D499,,Q,Frank Dancevic,R,185,CAN,23.261,72,521,6-4 6-1,3,R16,57,2,0,52,31,24,13,8,3,3,5,2,52,32,22,6,9,3,7
2008-7308,Adelaide,Hard,32,A,20071231,20,S544,,,Vincent Spadea,R,183,USA,33.451,77,515,Z168,,,Mischa Zverev,L,190,GER,20.359,88,468,6-3 7-5,3,R16,80,2,3,74,46,33,14,11,4,5,2,1,65,50,33,6,10,4,7
2008-7308,Adelaide,Hard,32,A,20071231,21,B896,,,Benjamin Becker,R,178,GER,26.541,84,476,R368,,,Michael Russell,R,173,USA,29.667,82,481,6-4 6-4,3,R16,80,8,1,58,35,29,12,10,4,5,3,2,61,37,27,12,10,4,7
2008-7308,Adelaide,Hard,32,A,20071231,22,L428,,,Michael Llodra,L,190,FRA,27.619,93,460,K760,,,Evgeny Korolev,R,185,KAZ,19.877,80,487,7-6(3) 6-3,3,R16,83,14,5,64,41,36,14,10,6,6,1,2,72,42,31,16,11,1,3
2008-7308,Adelaide,Hard,32,A,20071231,23,S673,,WC,Joseph Sirianni,R,175,AUS,32.953,195,218,Q927,,,Sam Querrey,R,198,USA,20.233,63,573,6-7(5) 6-2 6-3,3,R16,109,4,2,92,50,42,24,15,4,5,18,1,94,59,41,16,14,4,8
2008-7308,Adelaide,Hard,32,A,20071231,24,M850,2,,Paul-Henri Mathieu,R,185,FRA,25.966,25,1320,G621,,WC,Chris Guccione,L,201,AUS,22.42,91,462,4-6 6-3 6-4,3,R16,93,9,4,78,41,35,24,15,2,3,24,2,69,46,37,13,14,1,3
2008-7308,Adelaide,Hard,32,A,20071231,25,T786,6,,Jo-Wilfried Tsonga,R,188,FRA,22.705,43,714,H432,1,,Lleyton Hewitt,R,180,AUS,26.847,21,1365,6-4 6-2,3,QF,80,14,3,64,41,29,10,9,5,6,0,3,52,26,14,14,9,3,7
2008-7308,Adelaide,Hard,32,A,20071231,26,N289,3,,Jarkko Nieminen,L,185,FIN,26.439,27,995,S544,,,Vincent Spadea,R,183,USA,33.451,77,515,7-6(5) 6-7(7) 7-6(5),3,QF,166,9,4,132,99,70,13,18,5,8,6,3,138,81,57,27,18,9,12
2008-7308,Adelaide,Hard,32,A,20071231,27,L428,,,Michael Llodra,L,190,FRA,27.619,93,460,B896,,,Benjamin Becker,R,178,GER,26.541,84,476,7-6(5) 6-4,3,QF,110,17,3,82,47,37,21,11,4,4,10,2,76,46,32,19,11,2,3
2008-7308,Adelaide,Hard,32,A,20071231,28,S673,,WC,Joseph Sirianni,R,175,AUS,32.953,195,218,M850,2,,Paul-Henri Mathieu,R,185,FRA,25.966,25,1320,1-6 6-1 7-6(6),3,QF,133,17,4,102,49,39,27,13,7,9,12,6,93,45,32,27,13,5,7
2008-7308,Adelaide,Hard,32,A,20071231,29,N289,3,,Jarkko Nieminen,L,185,FIN,26.439,27,995,T786,6,,Jo-Wilfried Tsonga,R,188,FRA,22.705,43,714,6-2 6-4,3,SF,64,3,2,55,42,34,5,9,3,3,5,2,50,30,24,6,9,4,7
2008-7308,Adelaide,Hard,32,A,20071231,30,L428,,,Michael Llodra,L,190,FRA,27.619,93,460,S673,,WC,Joseph Sirianni,R,175,AUS,32.953,195,218,6-3 7-6(8),3,SF,98,14,0,63,38,34,18,11,2,2,7,4,76,38,27,20,10,3,4
