tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1981-301,Auckland,Hard,32,A,19810105,1,S017,1,,Bill Scanlon,R,185,USA,24.145,25,506,D078,,,Steve Docherty,R,,AUS,30.669,154,58,5-7 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,2,E040,,,Mike Estep,R,173,USA,31.466,243,29,P076,,,Glenn Petrovic,R,,USA,23.844,386,11,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,3,C093,,,Dick Crealy,R,,AUS,36.298,310,19,S074,,,Cary Stansbury,R,196,USA,22.22,239,30,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,4,M141,8,,Chris Mayotte,R,,USA,23.305,115,144,B066,,,Lloyd Bourne,R,190,USA,22.218,293,21,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,5,S052,3,,Russell Simpson,R,188,NZL,26.869,79,196,S141,,,Dave Siegler,R,,USA,19.6,326,18,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,6,L005,,Q,Jay Lapidus,L,188,USA,21.684,303,20,C072,,,David Carter,R,183,AUS,24.709,135,112,4-6 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,7,G080,,,Tony Graham,R,,USA,24.186,178,65,D022,,,Bruce Derlin,L,180,NZL,19.105,554,3,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,8,P070,6,,Onny Parun,R,188,NZL,33.728,95,185,W016,,,Greg Whitecross,R,185,AUS,19.811,190,61,6-2 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,9,W019,5,,Tim Wilkison,L,180,USA,21.12,84,188,M043,,,Scott McCain,R,180,USA,22.973,246,28,2-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,10,S081,,,Larry Stefanki,R,178,USA,23.455,326,18,C002,,,Tom Cain,R,185,USA,22.237,185,50,6-2 4-0 RET,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,11,L027,,,Mark Lewis,R,,NZL,,407,9,E066,,,Ernie Ewert,R,,AUS,26.587,284,22,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,12,T037,4,,Ferdi Taygan,R,173,USA,24.085,83,229,C079,,,Peter Campbell,R,,AUS,30.155,276,23,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,13,M138,7,,Billy Martin,R,178,USA,24.03,116,137,G070,,,Alvin Gardiner,R,,AUS,29.9,310,19,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,14,M122,,,Bill Maze,R,,USA,24.906,242,32,G087,,,Bill Gilmour,R,,AUS,20.605,336,16,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,15,H020,,Q,Ron Hightower,R,185,USA,22.067,347,15,M097,,Q,David Mustard,L,180,NZL,21.021,347,15,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,16,S123,,Q,Jeff Simpson,R,,NZL,30.188,368,13,F039,2,,Rod Frawley,R,185,AUS,28.326,51,255,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,17,S017,1,,Bill Scanlon,R,185,USA,24.145,25,506,E040,,,Mike Estep,R,173,USA,31.466,243,29,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,18,M141,8,,Chris Mayotte,R,,USA,23.305,115,144,C093,,,Dick Crealy,R,,AUS,36.298,310,19,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,19,S052,3,,Russell Simpson,R,188,NZL,26.869,79,196,L005,,Q,Jay Lapidus,L,188,USA,21.684,303,20,5-7 7-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,20,P070,6,,Onny Parun,R,188,NZL,33.728,95,185,G080,,,Tony Graham,R,,USA,24.186,178,65,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1981-301,Auckland,Hard,32,A,19810105,21,W019,5,,Tim Wilkison,L,180,USA,21.12,84,188,S081,,,Larry Stefanki,R,178,USA,23.455,326,18,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
