tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1995-451,Doha,Hard,32,250,O,19950102,15,G297,,Q,Oliver Gross,R,185,GER,21.544,101,,S315,,,Gilbert Schaller,R,180,AUT,25.796,48,,4-6 7-6(1) 6-2,3,R32,127,7,4,86,44,37,23,15,4,7,1,2,111,73,41,20,15,15,19
1995-451,Doha,Hard,32,250,O,19950102,16,S351,2,,Michael Stich,R,193,GER,26.207,9,,D015,,,Olivier Delaitre,R,168,FRA,27.589,49,,6-3 7-5,3,R32,82,6,3,70,34,23,19,11,1,4,0,2,62,40,19,12,10,5,10
1995-451,Doha,Hard,32,250,O,19950102,17,E004,1,,Stefan Edberg,R,188,SWE,28.953,7,,V166,,Q,Adrian Voinea,R,185,ROU,20.408,202,,6-7(8) 6-3 6-3,3,R16,111,0,5,89,57,42,18,15,3,6,3,0,93,54,30,25,15,0,6
1995-451,Doha,Hard,32,250,O,19950102,18,A203,,,Karim Alami,R,185,MAR,21.61,88,,E121,,WC,Younes El Aynaoui,R,193,MAR,23.307,117,,7-5 6-3,3,R16,94,2,7,77,42,30,18,11,2,4,2,1,64,37,24,12,10,6,10
1995-451,Doha,Hard,32,250,O,19950102,19,S015,,,Javier Sanchez,R,178,ESP,26.919,42,,B305,,,Karsten Braasch,L,180,GER,27.472,56,,6-7(2) 6-0 6-4,3,R16,105,1,2,94,67,47,15,14,7,8,7,2,88,40,32,21,14,7,12
1995-451,Doha,Hard,32,250,O,19950102,20,L014,,,Henri Leconte,L,185,FRA,31.499,94,,D228,,Q,Filip Dewulf,R,191,BEL,22.801,134,,6-3 7-6(1),3,R16,85,5,1,60,25,20,24,11,0,2,5,1,70,34,24,16,10,4,7
1995-451,Doha,Hard,32,250,O,19950102,21,Z045,,,Markus Zoecke,R,196,GER,26.648,57,,M338,,WC,Shuzo Matsuoka,R,185,JPN,27.157,124,,6-1 6-3,3,R16,66,2,2,46,30,22,9,8,0,1,3,5,51,23,13,12,8,5,10
1995-451,Doha,Hard,32,250,O,19950102,22,L206,3,,Magnus Larsson,R,193,SWE,24.775,19,,B446,,,Jonas Bjorkman,R,183,SWE,22.779,50,,6-2 7-6(4),3,R16,79,9,1,66,44,32,14,10,5,6,0,3,71,35,24,16,10,7,10
1995-451,Doha,Hard,32,250,O,19950102,23,S381,,,Jan Siemerink,L,183,NED,24.72,81,,F035,8,,Guy Forget,L,191,FRA,29.993,40,,6-3 7-6(5),3,R16,98,4,2,81,49,39,17,11,6,6,1,4,80,51,37,14,10,6,7
1995-451,Doha,Hard,32,250,O,19950102,24,S351,2,,Michael Stich,R,193,GER,26.207,9,,G297,,Q,Oliver Gross,R,185,GER,21.544,101,,6-4 7-5,3,R16,86,3,4,77,41,32,20,11,6,6,4,2,63,31,23,19,11,1,3
1995-451,Doha,Hard,32,250,O,19950102,25,E004,1,,Stefan Edberg,R,188,SWE,28.953,7,,A203,,,Karim Alami,R,185,MAR,21.61,88,,6-1 6-1,3,QF,44,0,0,34,23,22,6,7,0,0,3,1,47,30,16,3,7,3,8
1995-451,Doha,Hard,32,250,O,19950102,26,L014,,,Henri Leconte,L,185,FRA,31.499,94,,S015,,,Javier Sanchez,R,178,ESP,26.919,42,,4-6 6-4 6-3,3,QF,106,2,5,97,49,37,23,15,9,12,3,2,89,66,44,11,14,9,13
1995-451,Doha,Hard,32,250,O,19950102,27,L206,3,,Magnus Larsson,R,193,SWE,24.775,19,,Z045,,,Markus Zoecke,R,196,GER,26.648,57,,7-6(7) 4-6 6-3,3,QF,111,10,4,90,59,50,16,16,2,3,15,6,98,56,46,21,15,2,3
1995-451,Doha,Hard,32,250,O,19950102,28,S351,2,,Michael Stich,R,193,GER,26.207,9,,S381,,,Jan Siemerink,L,183,NED,24.72,81,,6-3 6-1,3,QF,58,5,3,45,25,23,10,8,0,0,1,1,50,33,16,9,8,5,9
1995-451,Doha,Hard,32,250,O,19950102,29,E004,1,,Stefan Edberg,R,188,SWE,28.953,7,,L014,,,Henri Leconte,L,185,FRA,31.499,94,,6-2 7-6(5),3,SF,85,5,4,67,36,26,15,10,5,8,3,2,74,45,26,10,10,8,13
1995-451,Doha,Hard,32,250,O,19950102,30,L206,3,,Magnus Larsson,R,193,SWE,24.775,19,,S351,2,,Michael Stich,R,193,GER,26.207,9,,6-3 6-2,3,SF,64,4,1,61,42,29,13,9,3,3,5,2,52,36,23,7,8,3,6
1995-451,Doha,Hard,32,250,O,19950102,31,E004,1,,Stefan Edberg,R,188,SWE,28.953,7,,L206,3,,Magnus Larsson,R,193,SWE,24.775,19,,7-6(4) 6-1,3,F,79,5,2,64,37,30,18,10,1,1,5,1,71,48,34,9,9,6,8
1995-301,Auckland,Hard,32,250,O,19950109,1,S381,,,Jan Siemerink,L,183,NED,24.739,70,596,F196,1,,Wayne Ferreira,R,185,RSA,23.318,13,1990,2-6 7-5 6-3,3,R32,86,3,4,77,43,32,18,15,1,5,4,2,80,56,38,10,14,4,8
1995-301,Auckland,Hard,32,250,O,19950109,2,O099,,,Alex O'Brien,R,185,USA,24.843,101,,S626,,Q,James Sekulov,R,180,AUS,18.24,405,63,7-6(7) 6-4,3,R32,93,4,2,81,50,35,19,11,5,6,1,1,71,44,28,17,11,1,3
1995-301,Auckland,Hard,32,250,O,19950109,3,S544,,,Vincent Spadea,R,183,USA,20.476,77,568,H191,,,Henrik Holm,R,183,SWE,26.382,65,663,7-6(4) 6-3,3,R32,84,0,1,68,41,31,16,10,7,8,4,8,74,41,28,15,11,3,6
1995-301,Auckland,Hard,32,250,O,19950109,4,S080,,,Carl-Uwe Steeb,L,180,GER,27.357,94,,B446,7,,Jonas Bjorkman,R,183,SWE,22.798,48,792,0-6 6-1 7-5,3,R32,96,4,2,81,50,30,18,13,3,7,6,6,83,34,24,24,12,7,11
1995-301,Auckland,Hard,32,250,O,19950109,5,S015,4,,Javier Sanchez,R,178,ESP,26.938,35,905,B397,,,Byron Black,R,175,ZIM,25.259,66,642,7-6(9) 6-2,3,R32,85,7,1,72,52,41,8,10,3,4,1,2,79,43,25,19,10,5,8
1995-301,Auckland,Hard,32,250,O,19950109,6,H025,,,Jakob Hlasek,R,188,SUI,30.157,69,620,M035,,,Luiz Mattar,R,183,BRA,31.395,72,593,6-1 6-2,3,R32,64,4,1,53,33,25,11,8,1,1,0,1,45,20,10,12,7,5,9
1995-301,Auckland,Hard,32,250,O,19950109,7,G252,,,Marc-Kevin Goellner,R,196,GER,24.298,80,,A176,,,Jan Apell,L,183,SWE,25.18,105,460,4-6 6-3 6-4,3,R32,96,14,3,91,59,49,16,15,9,10,5,1,93,52,36,24,14,3,5
1995-301,Auckland,Hard,32,250,O,19950109,8,A199,5,,Chuck Adams,R,185,USA,23.715,43,831,C124,,WC,Scott Clark,R,,NZL,,651,21,6-2 6-2,3,R32,69,6,2,36,23,21,11,8,0,0,0,1,64,36,15,17,8,1,5
1995-301,Auckland,Hard,32,250,O,19950109,9,D279,,WC,Steven Downs,R,183,NZL,19.337,356,85,S424,6,,Fabrice Santoro,R,178,FRA,22.084,45,814,6-2 4-6 6-1,3,R32,107,5,4,82,47,32,13,13,5,9,2,5,89,65,36,7,12,8,15
1995-301,Auckland,Hard,32,250,O,19950109,10,S321,,,Brett Steven,R,185,NZL,25.703,74,583,E143,,Q,Ben Ellwood,R,178,AUS,18.828,410,62,7-6(2) 7-6(5),3,R32,120,1,2,82,54,42,18,12,2,2,6,5,96,53,38,22,12,1,1
1995-301,Auckland,Hard,32,250,O,19950109,11,E113,,,Thomas Enqvist,R,191,SWE,20.827,53,744,S403,,,Jonathan Stark,R,188,USA,23.77,71,594,7-6(2) 6-3,3,R32,83,11,6,70,33,28,22,11,6,7,15,3,63,39,31,10,10,4,6
1995-301,Auckland,Hard,32,250,O,19950109,12,R219,,Q,Christian Ruud,R,185,NOR,22.376,82,542,W124,3,,MaliVai Washington,R,180,USA,25.555,30,,7-6(3) 3-6 6-3,3,R32,142,3,1,112,71,49,20,15,9,12,7,5,107,60,39,26,15,9,12
1995-301,Auckland,Hard,32,250,O,19950109,13,P226,8,,Cedric Pioline,R,188,FRA,25.569,51,767,S380,,,Bryan Shelton,R,185,USA,29.049,85,533,6-0 6-4,3,R32,64,3,0,44,26,17,15,8,0,0,0,5,54,29,17,10,8,5,9
1995-301,Auckland,Hard,32,250,O,19950109,14,D249,,,Hendrik Dreekmann,R,188,GER,19.945,63,673,P045,,,Gianluca Pozzi,L,180,ITA,29.563,92,507,6-3 7-6(4),3,R32,91,2,0,58,31,25,17,10,2,3,3,2,96,53,35,19,11,5,8
1995-301,Auckland,Hard,32,250,O,19950109,15,B021,,,Jeremy Bates,R,180,GBR,32.559,73,583,D265,,Q,Brian Dunn,R,201,USA,20.764,211,190,7-5 0-1 RET,3,R32,41,2,1,31,20,17,7,7,0,0,5,1,40,20,16,11,7,1,2
1995-301,Auckland,Hard,32,250,O,19950109,16,V037,2,,Alexander Volkov,L,188,RUS,27.855,28,1032,G287,,WC,James Greenhalgh,R,183,NZL,19.888,375,77,6-4 6-4,3,R32,76,6,3,63,36,25,15,10,3,5,4,3,62,38,25,9,10,2,6
1995-301,Auckland,Hard,32,250,O,19950109,17,S381,,,Jan Siemerink,L,183,NED,24.739,70,596,O099,,,Alex O'Brien,R,185,USA,24.843,101,,7-5 6-3,3,R16,80,8,1,69,48,33,14,11,7,9,1,2,56,37,22,9,10,3,7
1995-301,Auckland,Hard,32,250,O,19950109,18,S544,,,Vincent Spadea,R,183,USA,20.476,77,568,S080,,,Carl-Uwe Steeb,L,180,GER,27.357,94,,6-3 6-1,3,R16,72,6,1,64,34,26,12,8,5,6,1,1,60,36,18,10,8,5,10
1995-301,Auckland,Hard,32,250,O,19950109,19,H025,,,Jakob Hlasek,R,188,SUI,30.157,69,620,S015,4,,Javier Sanchez,R,178,ESP,26.938,35,905,6-1 6-2,3,R16,54,2,0,45,33,25,6,8,1,2,0,2,54,35,18,5,7,3,8
1995-301,Auckland,Hard,32,250,O,19950109,20,A199,5,,Chuck Adams,R,185,USA,23.715,43,831,G252,,,Marc-Kevin Goellner,R,196,GER,24.298,80,,7-5 7-6(10),3,R16,,6,5,84,50,38,14,12,1,3,7,1,76,36,27,20,12,1,4
1995-301,Auckland,Hard,32,250,O,19950109,21,S321,,,Brett Steven,R,185,NZL,25.703,74,583,D279,,WC,Steven Downs,R,183,NZL,19.337,356,85,6-3 6-4,3,R16,78,5,2,68,52,37,10,10,2,2,3,4,65,41,26,10,9,2,4
1995-301,Auckland,Hard,32,250,O,19950109,22,E113,,,Thomas Enqvist,R,191,SWE,20.827,53,744,R219,,Q,Christian Ruud,R,185,NOR,22.376,82,542,6-4 5-7 6-1,3,R16,126,14,1,86,54,40,14,14,4,7,11,4,121,65,40,26,15,12,18
1995-301,Auckland,Hard,32,250,O,19950109,23,P226,8,,Cedric Pioline,R,188,FRA,25.569,51,767,D249,,,Hendrik Dreekmann,R,188,GER,19.945,63,673,6-2 6-3,3,R16,71,7,4,53,34,31,7,9,2,2,2,1,52,22,14,15,8,2,5
1995-301,Auckland,Hard,32,250,O,19950109,24,V037,2,,Alexander Volkov,L,188,RUS,27.855,28,1032,B021,,,Jeremy Bates,R,180,GBR,32.559,73,583,6-2 6-4,3,R16,65,4,0,46,21,18,17,9,1,2,3,1,54,21,17,12,9,0,4
1995-301,Auckland,Hard,32,250,O,19950109,25,S544,,,Vincent Spadea,R,183,USA,20.476,77,568,S381,,,Jan Siemerink,L,183,NED,24.739,70,596,7-5 6-2,3,QF,76,1,3,64,34,25,14,10,4,6,3,6,67,35,18,15,10,1,6
1995-301,Auckland,Hard,32,250,O,19950109,26,A199,5,,Chuck Adams,R,185,USA,23.715,43,831,H025,,,Jakob Hlasek,R,188,SUI,30.157,69,620,7-6(5) 7-6(5),3,QF,113,6,3,95,61,41,17,12,2,5,10,6,82,49,39,14,12,5,8
1995-301,Auckland,Hard,32,250,O,19950109,27,E113,,,Thomas Enqvist,R,191,SWE,20.827,53,744,S321,,,Brett Steven,R,185,NZL,25.703,74,583,7-6(9) 7-5,3,QF,104,4,6,87,41,31,27,12,3,3,7,0,79,56,38,15,12,4,5
1995-301,Auckland,Hard,32,250,O,19950109,28,V037,2,,Alexander Volkov,L,188,RUS,27.855,28,1032,P226,8,,Cedric Pioline,R,188,FRA,25.569,51,767,6-4 6-7(2) 6-1,3,QF,131,8,3,86,35,28,31,15,3,5,8,5,88,53,36,17,14,2,7
1995-301,Auckland,Hard,32,250,O,19950109,29,A199,5,,Chuck Adams,R,185,USA,23.715,43,831,S544,,,Vincent Spadea,R,183,USA,20.476,77,568,7-6(9) 2-6 6-4,3,SF,158,3,4,128,89,59,13,15,7,11,4,0,117,69,45,25,15,12,15
1995-301,Auckland,Hard,32,250,O,19950109,30,E113,,,Thomas Enqvist,R,191,SWE,20.827,53,744,V037,2,,Alexander Volkov,L,188,RUS,27.855,28,1032,7-6(3) 6-2,3,SF,81,8,4,67,35,28,17,10,1,2,5,7,79,35,25,18,10,5,8
1995-301,Auckland,Hard,32,250,O,19950109,31,E113,,,Thomas Enqvist,R,191,SWE,20.827,53,744,A199,5,,Chuck Adams,R,185,USA,23.715,43,831,6-2 6-1,3,F,59,1,4,40,23,20,9,7,0,0,1,1,53,40,19,5,8,3,8
1995-338,Sydney Outdoor,Hard,32,250,O,19950109,1,F164,,,Richard Fromberg,R,196,AUS,24.701,57,731,R214,1,,Marc Rosset,R,201,SUI,24.172,14,1770,6-4 6-4,3,R32,81,8,5,69,37,28,18,10,6,6,3,3,59,29,24,15,10,2,4
1995-338,Sydney Outdoor,Hard,32,250,O,19950109,2,K023,,,Aaron Krickstein,R,183,USA,27.439,36,903,K181,,Q,Nicklas Kulti,R,191,SWE,23.718,123,401,4-6 6-2 6-3,3,R32,91,6,1,84,48,38,19,14,4,6,16,3,78,48,37,9,13,6,10
1995-338,Sydney Outdoor,Hard,32,250,O,19950109,3,W035,,,Mark Woodforde,L,188,AUS,29.295,34,918,V141,,,Daniel Vacek,R,191,CZE,23.775,46,814,6-2 6-2,3,R32,68,5,5,45,18,17,17,8,2,3,0,4,62,37,21,9,8,5,10
